date,delta_2h,delta_18o
2007-01-15,-117.28,-15.53
2007-02-15,-162.42,-21.38
2007-03-15,-125.2,-16.2
2007-04-15,-84.75,-11.9
2007-05-15,-82.64,-11.3
2007-06-15,-62.26,-9.05
2007-07-15,-66.85,-9.88
2007-08-15,-57.08,-8.83
2007-09-15,-80.22,-11.99
2007-10-15,-91.76,-12.78
2007-11-15,-122.99,-16.7
2007-12-15,-139.91,-18.72
2008-01-15,-141.91,-18.59
2008-02-15,-157.49,-20.53
2008-03-15,-110.2,-14.56
2008-04-15,-110.97,-15.33
2008-05-15,-89.17,-12.28
2008-06-15,-92.62,-12.83
2008-07-15,-61.83,-9.08
2008-08-15,-60.23,-9.06
2008-09-15,-84.29,-12.08
2008-10-15,-99.49,-14.1
2008-11-15,-120.93,-16.69
2008-12-15,-149.12,-19.95
2009-01-15,-135.5,-17.99
2009-02-15,-167.08,-21.78
2009-03-15,-158.76,-20.51
2009-04-15,-107.21,-14.87
2009-05-15,-50.91,-7.7
2009-06-15,-62.77,-9.24
2009-07-15,-59.99,-8.87
2009-08-15,-51.42,-7.69
2009-09-15,-43.25,-6.88
2009-10-15,-96.56,-13.64
2009-11-15,-142.42,-19.29
2009-12-15,-153.31,-20.27
2010-01-15,-165.25,-21.42
2010-02-15,-167.51,-22.04
2010-03-15,-110.85,-15.28
2010-04-15,-130.83,-17.6
2010-05-15,-91.48,-13.04
2010-06-15,-101.71,-13.81
2010-07-15,-45.75,-6.67
2010-08-15,-95.06,-13.43
2010-09-15,-107.93,-15.54
2010-10-15,-147.85,-19.72
2010-11-15,-157.03,-20.85
2010-12-15,-145.9,-19.4
2011-01-15,-110.1,-15.21
2011-02-15,-190.5,-24.37
2011-03-15,-134.55,-17.75
2011-04-15,-95.34,-12.39
2011-05-15,-71.78,-10.52
2011-06-15,-69.31,-9.85
2011-07-15,-55.21,-8.75
2011-08-15,-52.04,-8.35
2011-09-15,-85.84,-12.37
2011-10-15,-95.04,-13.16
2011-11-15,-76.02,-9.65
2011-12-15,-154.51,-20.41
2012-01-15,-146.18,-19.58
2012-02-15,-210.07,-26.39
2012-03-15,-107.84,-14.59
2012-04-15,-136.94,-17.66
2012-05-15,-83.67,-11.84
2012-06-15,-86.44,-12.04
2012-07-15,-34.02,-6.09
2012-08-15,-38.3,-6.49
2012-09-15,-78.7,-11.37
2012-10-15,-151.41,-20.21
2012-11-15,-146.03,-19.58
2012-12-15,-174.46,-22.63
2013-01-15,-169.7,-22.08
2013-02-15,-190.65,-25.37
2013-03-15,-158.91,-20.97
2013-04-15,-90.15,-12.83
2013-05-15,-90.99,-12.97
2013-06-15,-76.81,-11.1
2013-07-15,-55.12,-8.31
2013-08-15,-62.95,-9.28
2013-09-15,-75.39,-10.93
2013-10-15,-86.36,-12.65
2013-11-15,-166.58,-21.97
2013-12-15,-119.96,-16.58
2014-01-15,-163.71,-21.49
2014-02-15,-130.43,-17.32
2014-03-15,-170.82,-22.01
2014-04-15,-119.52,-16.86
2014-05-15,-80.12,-11.46
2014-06-15,-60.55,-9.03
2014-07-15,-81.67,-11.36
2014-08-15,-63.62,-9.58
2014-09-15,-65.82,-9.5
2014-10-15,-73.19,-10.93
2014-11-15,-131.8,-17.98
2014-12-15,-138.05,-19.13
2015-01-15,-122.63,-16.42
2015-02-15,-169.73,-21.79
2015-03-15,-92.84,-12.84
2015-04-15,-120.97,-15.99
2015-05-15,-87.71,-12.31
2015-06-15,-58.37,-8.34
2015-07-15,-32.71,-5.1
2015-08-15,-63.55,-9.68
2015-09-15,-73.15,-11.2
2015-10-15,-115.83,-16.08
2015-11-15,-129.8,-16.69
2015-12-15,-126.74,-16.5
2016-01-15,-131.79,-17.49
