date,delta_2h,delta_18o
2007-01-15,-76.57,-10.76
2007-02-15,-85.56,-11.67
2007-03-15,-100.91,-13.76
2007-04-15,-66.62,-9.66
2007-05-15,-68.67,-9.64
2007-06-15,-56.05,-7.91
2007-07-15,-50.73,-7.33
2007-08-15,-61.97,-9.24
2007-09-15,-51.71,-8.09
2007-10-15,-59.96,-8.85
2007-11-15,-77.2,-11.05
2007-12-15,-61.9,-9.37
2008-01-15,-85.57,-11.35
2008-02-15,-70.91,-9.93
2008-03-15,-70.12,-9.8
2008-04-15,-82.46,-11.46
2008-05-15,-48.54,-6.75
2008-06-15,-56.93,-8.22
2008-07-15,-40.87,-6.19
2008-08-15,-38.49,-6.27
2008-09-15,-69.8,-9.96
2008-10-15,-101.45,-14.06
2008-11-15,-86.5,-11.92
2008-12-15,-114.07,-15.01
2009-01-15,-94.23,-12.72
2009-02-15,-107.31,-14.46
2009-03-15,-95.87,-13.09
2009-04-15,-73.5,-9.86
2009-05-15,-38.02,-5.88
2009-06-15,-46.63,-6.67
2009-07-15,-36.71,-5.86
2009-08-15,-41.72,-6.59
2009-09-15,-39.92,-6.45
2009-10-15,-63.21,-9.32
2009-11-15,-100.63,-14.08
2009-12-15,-103.08,-14.23
2010-01-15,-125.42,-16.85
2010-02-15,-115.81,-15.52
2010-03-15,-92.48,-12.56
2010-04-15,-80.46,-11.32
2010-05-15,-68.35,-9.77
2010-06-15,-66.08,-9.43
2010-07-15,-42.09,-6.76
2010-08-15,-69.35,-9.98
2010-09-15,-53.34,-8.17
2010-10-15,-83.63,-12.18
2010-11-15,-119.27,-16.3
2010-12-15,-114.15,-15.55
2011-01-15,-89.18,-11.89
2011-02-15,-109.58,-14.5
2011-03-15,-74.18,-9.93
2011-04-15,-46.41,-7.01
2011-05-15,-44.14,-6.69
2011-06-15,-45.18,-6.77
2011-07-15,-51.33,-7.83
2011-08-15,-44.3,-6.52
2011-09-15,-49.39,-7.7
2011-10-15,-62.17,-9.19
2011-11-15,-60.46,-8.36
2011-12-15,-80.44,-11.44
2012-01-15,-73.57,-10.52
2012-02-15,-112.15,-15.03
2012-03-15,-82.47,-11.48
2012-04-15,-68.44,-9.56
2012-05-15,-57.86,-8.13
2012-06-15,-53.97,-7.74
2012-07-15,-39.2,-6.33
2012-08-15,-36.44,-5.88
2012-09-15,-53.93,-8.1
2012-10-15,-92.81,-12.77
2012-11-15,-97.18,-13.27
2012-12-15,-94.82,-13.13
2013-01-15,-107.38,-14.48
2013-02-15,-109.88,-15.16
2013-03-15,-108.94,-14.78
2013-04-15,-70.71,-9.91
2013-05-15,-75.14,-10.52
2013-06-15,-59.72,-8.54
2013-07-15,-57.39,-8.05
2013-08-15,-42.51,-6.67
2013-09-15,-47.45,-7.61
2013-10-15,-58.86,-8.59
2013-11-15,-108.35,-14.92
2013-12-15,-136.59,-18.02
2014-01-15,-98.37,-13.1
2014-02-15,-93.22,-12.72
2014-03-15,-89.32,-11.93
2014-04-15,-86.82,-11.61
2014-05-15,-60.9,-8.81
2014-06-15,-33.86,-5.36
2014-07-15,-60.84,-8.81
2014-08-15,-44.86,-6.54
2014-09-15,-50.34,-7.33
2014-10-15,-43.97,-7.04
2014-11-15,-140.0,-18.55
2014-12-15,-102.74,-13.76
2015-01-15,-104.01,-14.18
2015-02-15,-114.35,-15.18
2015-03-15,-78.68,-10.18
2015-04-15,-75.69,-10.35
2015-05-15,-65.63,-8.84
2015-06-15,-48.98,-7.34
2015-07-15,-31.4,-4.32
2015-08-15,-40.66,-6.06
2015-09-15,-66.04,-9.34
2015-10-15,-78.8,-11.2
2015-11-15,-98.09,-13.31
2015-12-15,-61.55,-9.2
2016-01-15,-102.88,-14.06
2016-02-15,-92.05,-12.61
2016-03-15,-104.94,-13.82
2016-04-15,-66.83,-9.82
2016-05-15,-77.57,-10.92
2016-06-15,-70.21,-9.72
2016-07-15,-27.58,-4.55
2016-08-15,-34.14,-5.62
2016-09-15,-62.63,-9.19
2016-10-15,-65.78,-9.51
2016-11-15,-78.17,-11.42
2016-12-15,-80.83,-12.6
2017-01-15,-79.33,-11.15
2017-02-15,-98.84,-13.54
2017-03-15,-76.44,-10.74
2017-04-15,-70.62,-10.57
2017-05-15,-64.38,-9.32
2017-06-15,-44.6,-6.68
2017-07-15,-38.28,-5.57
2017-08-15,-41.14,-6.4
2017-09-15,-63.9,-9.15
2017-10-15,-41.54,-6.72
2017-11-15,-88.11,-12.83
2017-12-15,-102.42,-14.0
2018-01-15,-77.18,-10.48
2018-02-15,-97.47,-13.08
2018-03-15,-95.72,-13.0
2018-04-15,-63.03,-8.55
2018-05-15,-44.04,-6.98
2018-06-15,-52.22,-7.97
2018-07-15,-46.18,-7.05
2018-08-15,-39.12,-6.24
2018-09-15,-35.5,-5.7
2018-10-15,-114.6,-15.84
2018-11-15,-81.2,-11.64
2018-12-15,-70.26,-10.14
2019-01-15,-85.81,-12.2
2019-02-15,-121.12,-16.2
2019-03-15,-59.05,-8.63
2019-04-15,-94.26,-13.18
2019-05-15,-74.0,-10.42
2019-06-15,-38.79,-6.21
2019-07-15,-34.67,-5.63
2019-08-15,-38.22,-5.85
2019-09-15,-59.18,-8.76
2019-10-15,-56.44,-8.69
2019-11-15,-103.84,-14.03
2019-12-15,-95.23,-12.6
2020-01-15,-78.89,-10.98
2020-02-15,-61.42,-8.79
2020-03-15,-76.44,-10.59
2020-04-15,-68.01,-9.51
2020-05-15,-41.83,-6.7
2020-06-15,-46.72,-7.22
2020-07-15,-28.53,-4.52
2020-08-15,-47.73,-7.15
2020-09-15,-59.42,-9.06
2020-10-15,-76.64,-10.92
2020-11-15,-62.47,-9.3
2020-12-15,-119.16,-16.22
