date,delta_2h,delta_18o
2007-01-15,-92.71,-12.61
2007-02-15,-122.87,-16.49
2007-03-15,-121.91,-16.21
2007-04-15,-78.14,-11.54
2007-05-15,-96.26,-13.06
2007-06-15,-67.91,-9.58
2007-07-15,-65.96,-9.75
2007-08-15,-67.7,-10.1
2007-09-15,-67.29,-10.39
2007-10-15,-74.79,-10.76
2007-11-15,-94.25,-13.36
2007-12-15,-106.79,-14.81
2008-01-15,-117.89,-15.51
2008-02-15,-113.34,-15.29
2008-03-15,-97.47,-13.28
2008-04-15,-101.86,-13.91
2008-05-15,-67.62,-9.36
2008-06-15,-73.2,-10.4
2008-07-15,-60.57,-8.91
2008-08-15,-59.69,-9.12
2008-09-15,-80.66,-11.73
2008-10-15,-95.37,-13.51
2008-11-15,-101.46,-13.99
2008-12-15,-126.94,-17.21
2009-01-15,-120.12,-15.83
2009-02-15,-138.27,-18.32
2009-03-15,-124.5,-16.63
2009-04-15,-107.37,-14.59
2009-05-15,-52.33,-8.03
2009-06-15,-54.26,-8.21
2009-07-15,-48.86,-7.65
2009-08-15,-51.62,-7.84
2009-09-15,-43.05,-7.0
2009-10-15,-78.89,-11.6
2009-11-15,-115.66,-16.04
2009-12-15,-135.98,-18.37
2010-01-15,-137.01,-18.35
2010-02-15,-137.59,-18.41
2010-03-15,-107.12,-14.58
2010-04-15,-100.26,-13.92
2010-05-15,-87.55,-12.35
2010-06-15,-73.36,-10.6
2010-07-15,-57.45,-8.99
2010-08-15,-82.73,-11.94
2010-09-15,-96.73,-13.8
2010-10-15,-121.0,-16.48
2010-11-15,-141.82,-18.9
2010-12-15,-135.61,-18.35
2011-01-15,-105.28,-14.13
2011-02-15,-144.19,-18.93
2011-03-15,-102.16,-13.55
2011-04-15,-54.93,-8.08
2011-05-15,-61.72,-9.57
2011-06-15,-57.69,-8.72
2011-07-15,-63.17,-9.6
2011-08-15,-45.38,-7.65
2011-09-15,-71.33,-10.61
2011-10-15,-80.89,-11.74
2011-11-15,-82.12,-9.48
2011-12-15,-116.36,-15.91
2012-01-15,-106.48,-14.94
2012-02-15,-146.32,-18.83
2012-03-15,-105.47,-14.55
2012-04-15,-108.2,-14.73
2012-05-15,-70.26,-10.28
2012-06-15,-72.82,-10.35
2012-07-15,-34.32,-5.84
2012-08-15,-44.12,-7.26
2012-09-15,-70.75,-10.72
2012-10-15,-125.2,-17.12
2012-11-15,-144.21,-19.3
2012-12-15,-131.63,-17.66
2013-01-15,-133.75,-17.83
2013-02-15,-149.86,-20.59
2013-03-15,-135.14,-18.21
2013-04-15,-96.73,-13.16
2013-05-15,-89.12,-12.71
2013-06-15,-68.5,-9.97
2013-07-15,-61.01,-8.88
2013-08-15,-44.27,-7.2
2013-09-15,-62.93,-9.68
2013-10-15,-88.22,-12.6
2013-11-15,-140.17,-18.9
2013-12-15,-146.23,-19.62
2014-01-15,-142.76,-18.91
2014-02-15,-121.67,-16.18
2014-03-15,-140.84,-18.68
2014-04-15,-109.6,-15.66
2014-05-15,-84.73,-12.24
2014-06-15,-44.04,-7.12
2014-07-15,-79.25,-11.54
2014-08-15,-60.73,-9.23
2014-09-15,-59.88,-9.05
2014-10-15,-58.63,-9.23
2014-11-15,-142.68,-19.09
2014-12-15,-124.55,-16.76
2015-01-15,-117.86,-15.87
2015-02-15,-146.9,-19.2
2015-03-15,-100.39,-13.56
2015-04-15,-92.65,-12.61
2015-05-15,-87.32,-11.91
2015-06-15,-57.74,-8.77
2015-07-15,-39.62,-6.04
2015-08-15,-61.21,-9.09
2015-09-15,-64.59,-9.85
2015-10-15,-94.75,-13.58
2015-11-15,-128.14,-17.09
2015-12-15,-91.97,-12.73
2016-01-15,-116.6,-15.89
2016-02-15,-112.51,-15.29
2016-03-15,-130.65,-17.39
2016-04-15,-83.83,-12.08
2016-05-15,-101.35,-14.78
2016-06-15,-85.95,-12.0
2016-07-15,-42.96,-7.1
2016-08-15,-47.23,-7.73
2016-09-15,-80.21,-11.5
2016-10-15,-75.35,-11.1
2016-11-15,-115.06,-16.14
2016-12-15,-120.69,-17.97
2017-01-15,-105.12,-14.82
2017-02-15,-116.82,-15.72
2017-03-15,-100.16,-13.71
2017-04-15,-86.71,-12.65
2017-05-15,-91.38,-12.84
2017-06-15,-54.75,-8.33
2017-07-15,-54.79,-8.12
2017-08-15,-50.24,-8.26
2017-09-15,-84.66,-12.66
2017-10-15,-59.16,-9.41
2017-11-15,-109.91,-15.89
2017-12-15,-128.98,-17.62
2018-01-15,-105.7,-14.14
2018-02-15,-119.86,-15.88
2018-03-15,-115.18,-15.76
2018-04-15,-71.69,-9.92
2018-05-15,-53.04,-8.03
2018-06-15,-52.74,-7.98
2018-07-15,-43.14,-7.01
2018-08-15,-40.36,-6.82
2018-09-15,-50.84,-8.5
2018-10-15,-102.01,-14.52
2018-11-15,-97.4,-13.64
2018-12-15,-93.87,-13.03
2019-01-15,-119.36,-16.44
2019-02-15,-137.57,-18.44
2019-03-15,-85.44,-11.63
2019-04-15,-81.76,-11.61
2019-05-15,-82.88,-11.98
2019-06-15,-48.86,-7.89
2019-07-15,-38.6,-6.14
2019-08-15,-42.98,-6.87
2019-09-15,-59.19,-9.41
2019-10-15,-73.88,-10.76
2019-11-15,-136.69,-18.12
2019-12-15,-124.57,-16.39
2020-01-15,-116.32,-16.02
2020-02-15,-95.02,-13.14
2020-03-15,-97.01,-13.26
2020-04-15,-86.65,-12.15
2020-05-15,-54.05,-8.08
2020-06-15,-74.45,-10.85
2020-07-15,-46.37,-7.64
2020-08-15,-72.64,-11.03
2020-09-15,-76.68,-11.62
2020-10-15,-89.27,-12.45
2020-11-15,-78.2,-11.17
2020-12-15,-150.1,-19.86
