date,delta_2h,delta_18o
2007-01-15,-76.07,-10.65
2007-02-15,-99.7,-13.32
2007-03-15,-107.03,-14.42
2007-04-15,-69.22,-10.34
2007-05-15,-92.56,-12.34
2007-06-15,-56.37,-8.02
2007-07-15,-60.16,-8.71
2007-08-15,-51.89,-8.09
2007-09-15,-60.68,-9.29
2007-10-15,-62.07,-9.41
2007-11-15,-80.13,-11.41
2007-12-15,-95.43,-13.29
2008-01-15,-104.76,-13.72
2008-02-15,-89.43,-12.03
2008-03-15,-95.65,-13.18
2008-04-15,-89.67,-12.38
2008-05-15,-77.15,-10.5
2008-06-15,-56.7,-8.2
2008-07-15,-53.48,-7.79
2008-08-15,-47.21,-7.57
2008-09-15,-65.42,-9.77
2008-10-15,-86.64,-12.35
2008-11-15,-86.23,-12.26
2008-12-15,-108.0,-14.82
2009-01-15,-111.25,-14.56
2009-02-15,-118.5,-15.77
2009-03-15,-102.62,-13.91
2009-04-15,-93.77,-12.59
2009-05-15,-41.77,-6.64
2009-06-15,-49.05,-7.39
2009-07-15,-44.77,-7.07
2009-08-15,-40.34,-6.26
2009-09-15,-36.89,-6.17
2009-10-15,-74.75,-10.97
2009-11-15,-115.8,-15.85
2009-12-15,-121.47,-16.14
2010-01-15,-119.08,-16.04
2010-02-15,-131.97,-17.71
2010-03-15,-100.96,-13.47
2010-04-15,-86.54,-11.86
2010-05-15,-76.93,-10.65
2010-06-15,-71.51,-10.29
2010-07-15,-55.69,-8.59
2010-08-15,-73.13,-10.39
2010-09-15,-98.55,-13.87
2010-10-15,-99.88,-13.8
2010-11-15,-126.19,-16.92
2010-12-15,-121.5,-16.39
2011-01-15,-93.68,-12.49
2011-02-15,-113.11,-15.29
2011-03-15,-87.57,-11.88
2011-04-15,-48.24,-7.45
2011-05-15,-49.49,-7.51
2011-06-15,-49.34,-7.26
2011-07-15,-55.8,-8.45
2011-08-15,-43.15,-6.92
2011-09-15,-51.1,-7.81
2011-10-15,-70.36,-10.37
2011-11-15,-63.63,-8.95
2011-12-15,-96.71,-13.4
2012-01-15,-84.95,-11.58
2012-02-15,-105.25,-14.27
2012-03-15,-88.77,-12.1
2012-04-15,-92.96,-12.61
2012-05-15,-55.24,-8.03
2012-06-15,-66.32,-9.41
2012-07-15,-36.66,-5.91
2012-08-15,-42.49,-6.81
2012-09-15,-54.16,-8.39
2012-10-15,-105.36,-14.57
2012-11-15,-125.16,-16.98
2012-12-15,-106.16,-14.63
2013-01-15,-109.94,-14.77
2013-02-15,-131.0,-17.53
2013-03-15,-119.14,-16.1
2013-04-15,-89.79,-12.17
2013-05-15,-79.3,-11.43
2013-06-15,-65.92,-9.57
2013-07-15,-58.22,-8.17
2013-08-15,-52.03,-8.01
2013-09-15,-54.88,-8.4
2013-10-15,-93.33,-13.02
2013-11-15,-116.99,-16.0
2013-12-15,-128.5,-17.43
2014-01-15,-126.55,-16.84
2014-02-15,-111.63,-14.92
2014-03-15,-108.34,-14.78
2014-04-15,-86.36,-12.84
2014-05-15,-70.37,-10.32
