date,delta_2h,delta_18o
2007-01-15,-108.32,-14.46
2007-02-15,-138.23,-17.69
2007-03-15,-113.41,-14.95
2007-04-15,-97.06,-13.67
2007-05-15,-91.99,-12.77
2007-06-15,-66.54,-9.7
2007-07-15,-64.68,-9.54
2007-08-15,-68.78,-10.31
2007-09-15,-75.96,-11.28
2007-10-15,-88.84,-12.23
2007-11-15,-108.45,-15.05
2007-12-15,-115.23,-15.59
2008-01-15,-107.37,-14.95
2008-02-15,-130.83,-17.52
2008-03-15,-103.35,-14.18
2008-04-15,-104.72,-14.58
2008-05-15,-49.46,-7.86
2008-06-15,-88.57,-12.56
2008-07-15,-54.91,-8.2
2008-08-15,-57.47,-9.04
2008-09-15,-69.77,-10.81
2008-10-15,-92.06,-13.64
2008-11-15,-94.55,-13.9
2008-12-15,-117.1,-16.06
2009-01-15,-124.66,-16.86
2009-02-15,-143.05,-19.11
2009-03-15,-127.72,-16.9
2009-04-15,-113.66,-16.11
2009-05-15,-64.66,-9.69
2009-06-15,-58.01,-8.83
2009-07-15,-52.97,-8.06
2009-08-15,-54.76,-8.58
2009-09-15,-45.44,-7.75
2009-10-15,-82.92,-11.83
2009-11-15,-136.65,-18.81
2009-12-15,-147.13,-19.98
2010-01-15,-144.82,-18.81
2010-02-15,-147.82,-20.14
2010-03-15,-99.13,-14.3
2010-04-15,-103.9,-14.75
2010-05-15,-91.97,-13.33
2010-06-15,-73.28,-10.75
2010-07-15,-43.6,-7.07
2010-08-15,-85.18,-12.1
2010-09-15,-100.24,-14.35
2010-10-15,-117.41,-16.74
2010-11-15,-140.55,-19.27
2010-12-15,-137.35,-18.54
2011-01-15,-99.82,-14.37
2011-02-15,-171.11,-22.05
2011-03-15,-110.4,-15.09
2011-04-15,-72.95,-10.0
2011-05-15,-66.74,-9.81
2011-06-15,-63.44,-9.56
2011-07-15,-61.06,-10.08
2011-08-15,-47.48,-8.01
2011-09-15,-71.23,-10.62
2011-10-15,-90.5,-12.71
2011-11-15,-80.95,-11.35
2011-12-15,-131.11,-17.97
2012-01-15,-138.59,-18.52
2012-02-15,-200.47,-25.64
2012-03-15,-110.37,-15.19
2012-04-15,-108.01,-15.2
2012-05-15,-77.98,-11.46
2012-06-15,-73.99,-10.78
2012-07-15,-39.58,-7.16
2012-08-15,-34.92,-6.51
2012-09-15,-78.17,-12.11
2012-10-15,-137.6,-18.73
2012-11-15,-114.0,-15.97
2012-12-15,-153.82,-20.36
2013-01-15,-157.13,-20.44
2013-02-15,-170.33,-21.22
2013-03-15,-154.55,-20.51
2013-04-15,-76.3,-11.51
2013-05-15,-85.68,-13.07
2013-06-15,-63.69,-9.81
2013-07-15,-56.2,-8.59
2013-08-15,-37.36,-6.35
2013-09-15,-68.09,-10.38
2013-10-15,-65.47,-10.53
2013-11-15,-142.98,-19.35
2013-12-15,-85.49,-13.0
2014-01-15,-145.01,-19.46
2014-02-15,-116.3,-16.07
2014-03-15,-152.23,-19.93
2014-04-15,-121.49,-16.31
2014-05-15,-98.41,-13.95
2014-06-15,-47.28,-7.42
2014-07-15,-82.09,-11.64
2014-08-15,-61.88,-9.39
2014-09-15,-61.72,-9.09
2014-10-15,-60.53,-9.88
2014-11-15,-98.33,-13.97
2014-12-15,-123.8,-17.71
2015-01-15,-109.84,-15.03
2015-02-15,-143.37,-19.48
2015-03-15,-102.85,-14.05
2015-04-15,-99.81,-13.62
2015-05-15,-87.07,-12.27
2015-06-15,-58.24,-8.98
2015-07-15,-32.94,-5.43
2015-08-15,-70.79,-10.89
2015-09-15,-57.91,-10.47
2015-10-15,-96.01,-14.3
2015-11-15,-126.43,-16.57
2015-12-15,-125.49,-16.37
2016-01-15,-122.31,-16.7
2016-02-15,-119.49,-16.33
2016-03-15,-118.46,-16.53
2016-04-15,-78.71,-11.89
2016-05-15,-111.73,-14.91
2016-06-15,-84.27,-11.98
2016-07-15,-34.78,-5.93
2016-08-15,-49.84,-8.11
2016-09-15,-72.2,-10.53
2016-10-15,-78.76,-12.21
2016-11-15,-82.32,-13.28
2016-12-15,-85.72,-16.65
2017-01-15,-119.74,-16.7
2017-02-15,-119.43,-16.16
2017-03-15,-96.25,-13.56
