date,delta_2h,delta_18o
2007-01-15,-96.81,-13.26
2007-02-15,-138.44,-18.49
2007-03-15,-136.69,-17.98
2007-04-15,-88.58,-13.49
2007-05-15,-108.55,-14.81
2007-06-15,-75.53,-10.72
2007-07-15,-75.44,-11.3
2007-08-15,-77.37,-11.43
2007-09-15,-75.17,-11.37
2007-10-15,-82.44,-11.82
2007-11-15,-105.43,-14.66
2007-12-15,-116.96,-16.19
2008-01-15,-123.77,-16.5
2008-02-15,-131.76,-17.62
2008-03-15,-115.2,-15.61
2008-04-15,-112.03,-15.27
2008-05-15,-62.61,-8.92
2008-06-15,-84.57,-11.88
2008-07-15,-68.84,-9.99
2008-08-15,-66.71,-10.0
2008-09-15,-88.88,-12.79
2008-10-15,-105.22,-14.7
2008-11-15,-99.69,-14.06
2008-12-15,-126.81,-17.23
2009-01-15,-127.97,-17.08
2009-02-15,-150.2,-19.88
2009-03-15,-140.13,-18.58
2009-04-15,-123.56,-16.81
2009-05-15,-70.79,-10.63
2009-06-15,-60.1,-9.11
2009-07-15,-53.64,-8.4
2009-08-15,-58.66,-8.92
2009-09-15,-53.2,-8.45
2009-10-15,-84.67,-12.35
2009-11-15,-122.85,-17.11
2009-12-15,-146.83,-20.09
2010-01-15,-150.58,-20.18
2010-02-15,-146.04,-19.69
2010-03-15,-114.16,-15.77
2010-04-15,-110.24,-15.51
2010-05-15,-95.98,-13.64
2010-06-15,-80.43,-11.61
2010-07-15,-59.45,-9.5
2010-08-15,-86.75,-12.72
2010-09-15,-90.66,-13.22
2010-10-15,-137.84,-18.82
2010-11-15,-155.53,-20.78
2010-12-15,-146.99,-20.08
2011-01-15,-118.32,-15.71
2011-02-15,-165.41,-21.69
2011-03-15,-113.86,-15.15
2011-04-15,-59.09,-8.88
2011-05-15,-68.84,-10.66
2011-06-15,-64.7,-9.61
2011-07-15,-68.6,-10.58
2011-08-15,-51.28,-8.65
2011-09-15,-77.27,-11.36
2011-10-15,-83.63,-12.18
2011-11-15,-91.72,-10.56
2011-12-15,-128.11,-17.54
2012-01-15,-114.86,-16.2
2012-02-15,-176.63,-22.21
2012-03-15,-116.64,-16.2
2012-04-15,-118.86,-16.36
2012-05-15,-78.62,-11.77
2012-06-15,-74.62,-10.65
2012-07-15,-36.88,-6.61
2012-08-15,-46.83,-7.74
2012-09-15,-93.14,-13.5
2012-10-15,-145.31,-19.73
2012-11-15,-160.84,-21.45
2012-12-15,-144.77,-19.58
2013-01-15,-154.47,-20.52
2013-02-15,-160.27,-22.12
2013-03-15,-140.25,-19.01
2013-04-15,-104.04,-14.12
2013-05-15,-96.52,-13.81
2013-06-15,-76.28,-10.96
2013-07-15,-65.29,-9.48
2013-08-15,-41.47,-7.03
2013-09-15,-70.9,-10.9
2013-10-15,-82.93,-12.13
2013-11-15,-150.24,-20.5
2013-12-15,-157.56,-21.12
2014-01-15,-150.28,-20.01
2014-02-15,-129.92,-17.27
2014-03-15,-164.07,-21.65
2014-04-15,-130.08,-19.05
2014-05-15,-103.45,-14.63
2014-06-15,-46.72,-7.49
2014-07-15,-92.73,-13.36
2014-08-15,-69.54,-10.41
2014-09-15,-65.62,-9.84
2014-10-15,-61.25,-9.84
2014-11-15,-146.33,-19.53
2014-12-15,-146.41,-19.13
2015-01-15,-128.54,-17.25
2015-02-15,-159.04,-20.81
2015-03-15,-118.3,-15.62
2015-04-15,-94.87,-12.97
2015-05-15,-99.73,-13.55
2015-06-15,-63.16,-9.36
2015-07-15,-41.66,-6.56
2015-08-15,-75.63,-10.92
2015-09-15,-67.89,-10.48
2015-10-15,-96.13,-13.91
2015-11-15,-143.45,-19.21
2015-12-15,-120.07,-16.1
2016-01-15,-132.65,-17.85
2016-02-15,-125.45,-17.13
2016-03-15,-134.37,-18.1
2016-04-15,-90.85,-13.0
2016-05-15,-115.34,-16.71
2016-06-15,-92.98,-13.01
2016-07-15,-43.96,-7.38
2016-08-15,-45.48,-7.46
2016-09-15,-84.04,-12.21
2016-10-15,-82.02,-11.98
2016-11-15,-119.34,-16.87
2016-12-15,-155.03,-22.6
2017-01-15,-123.6,-16.86
2017-02-15,-130.24,-17.54
2017-03-15,-113.26,-15.41
2017-04-15,-91.78,-13.33
2017-05-15,-103.65,-14.7
2017-06-15,-57.76,-8.78
2017-07-15,-57.95,-8.51
2017-08-15,-58.53,-9.83
2017-09-15,-80.13,-12.21
2017-10-15,-64.32,-10.28
2017-11-15,-122.32,-17.75
2017-12-15,-139.21,-18.92
2018-01-15,-116.09,-15.42
2018-02-15,-140.25,-18.43
2018-03-15,-128.17,-17.72
2018-04-15,-79.09,-11.16
2018-05-15,-49.3,-8.18
2018-06-15,-63.36,-9.37
2018-07-15,-47.36,-8.02
2018-08-15,-41.63,-7.12
2018-09-15,-56.32,-8.68
2018-10-15,-103.65,-14.91
2018-11-15,-98.02,-13.96
2018-12-15,-100.96,-14.11
2019-01-15,-139.67,-19.14
2019-02-15,-143.92,-19.28
2019-03-15,-98.17,-13.39
2019-04-15,-97.2,-13.44
2019-05-15,-107.97,-15.03
2019-06-15,-38.48,-6.56
2019-07-15,-33.33,-5.91
2019-08-15,-44.32,-7.37
2019-09-15,-62.82,-9.98
2019-10-15,-83.85,-11.95
2019-11-15,-152.09,-19.87
2019-12-15,-137.52,-17.87
2020-01-15,-151.29,-20.11
2020-02-15,-106.09,-14.57
2020-03-15,-100.52,-13.91
2020-04-15,-91.58,-12.87
2020-05-15,-57.13,-8.54
2020-06-15,-78.53,-11.62
2020-07-15,-49.63,-8.41
2020-08-15,-70.97,-10.86
2020-09-15,-82.76,-12.5
2020-10-15,-89.55,-12.64
2020-11-15,-89.32,-12.85
2020-12-15,-159.68,-20.95
