date,delta_2h,delta_18o
2007-01-15,-80.81,-11.16
2007-02-15,-104.3,-14.09
2007-03-15,-107.54,-14.35
2007-04-15,-63.86,-9.47
2007-05-15,-83.97,-11.43
2007-06-15,-60.14,-8.51
2007-07-15,-57.19,-8.4
2007-08-15,-59.64,-8.97
2007-09-15,-60.01,-9.17
2007-10-15,-65.46,-9.63
2007-11-15,-85.21,-12.01
2007-12-15,-90.97,-12.78
2008-01-15,-103.76,-13.7
2008-02-15,-99.05,-13.31
2008-03-15,-87.67,-11.99
2008-04-15,-91.91,-12.63
2008-05-15,-65.64,-9.04
2008-06-15,-64.47,-9.19
2008-07-15,-50.59,-7.44
2008-08-15,-47.09,-7.35
2008-09-15,-69.29,-10.1
2008-10-15,-94.73,-13.27
2008-11-15,-92.65,-12.89
2008-12-15,-120.28,-16.25
2009-01-15,-109.06,-14.45
2009-02-15,-125.89,-16.72
2009-03-15,-109.09,-14.65
2009-04-15,-92.58,-12.54
2009-05-15,-48.25,-7.32
2009-06-15,-48.9,-7.23
2009-07-15,-42.93,-6.71
2009-08-15,-41.59,-6.36
2009-09-15,-37.25,-6.09
2009-10-15,-71.81,-10.47
2009-11-15,-111.59,-15.36
2009-12-15,-121.42,-16.45
2010-01-15,-130.55,-17.37
2010-02-15,-129.92,-17.31
2010-03-15,-98.09,-13.31
2010-04-15,-91.83,-12.66
2010-05-15,-76.25,-10.67
2010-06-15,-71.63,-10.17
2010-07-15,-46.57,-7.25
2010-08-15,-72.89,-10.4
2010-09-15,-77.55,-11.19
2010-10-15,-103.79,-14.34
2010-11-15,-129.08,-17.25
2010-12-15,-122.07,-16.48
2011-01-15,-96.5,-12.91
2011-02-15,-126.79,-16.69
2011-03-15,-90.65,-12.1
2011-04-15,-56.38,-8.0
2011-05-15,-51.67,-7.79
2011-06-15,-51.23,-7.51
2011-07-15,-56.54,-8.49
2011-08-15,-43.62,-6.88
2011-09-15,-57.6,-8.65
2011-10-15,-70.02,-10.18
2011-11-15,-69.95,-9.12
2011-12-15,-101.02,-13.92
2012-01-15,-95.44,-13.09
2012-02-15,-130.06,-16.89
2012-03-15,-90.72,-12.51
2012-04-15,-94.68,-12.75
2012-05-15,-64.97,-9.26
2012-06-15,-62.43,-8.84
2012-07-15,-34.97,-5.75
2012-08-15,-38.96,-6.32
2012-09-15,-60.09,-9.06
2012-10-15,-107.16,-14.66
2012-11-15,-123.98,-16.72
2012-12-15,-115.23,-15.59
2013-01-15,-120.86,-16.11
2013-02-15,-132.9,-17.84
2013-03-15,-125.38,-16.81
2013-04-15,-85.62,-11.8
2013-05-15,-82.61,-11.6
2013-06-15,-66.22,-9.44
2013-07-15,-57.87,-8.23
2013-08-15,-46.02,-7.15
2013-09-15,-55.15,-8.4
2013-10-15,-77.67,-11.1
2013-11-15,-122.6,-16.55
2013-12-15,-141.12,-18.76
2014-01-15,-125.62,-16.63
2014-02-15,-110.45,-14.77
2014-03-15,-117.97,-15.72
2014-04-15,-95.45,-13.26
2014-05-15,-69.08,-9.91
2014-06-15,-42.03,-6.53
2014-07-15,-67.55,-9.79
2014-08-15,-52.33,-7.77
2014-09-15,-55.29,-8.14
2014-10-15,-53.02,-8.2
2014-11-15,-140.69,-18.8
2014-12-15,-116.79,-15.66
2015-01-15,-109.03,-14.69
2015-02-15,-132.7,-17.41
2015-03-15,-87.33,-11.68
2015-04-15,-86.59,-11.75
2015-05-15,-72.93,-9.99
2015-06-15,-49.98,-7.42
2015-07-15,-34.05,-5.01
2015-08-15,-49.61,-7.43
2015-09-15,-64.85,-9.53
2015-10-15,-89.05,-12.58
2015-11-15,-106.91,-14.3
2015-12-15,-80.22,-11.2
2016-01-15,-109.04,-14.83
2016-02-15,-103.1,-13.92
2016-03-15,-118.08,-15.67
2016-04-15,-75.88,-10.9
2016-05-15,-88.42,-12.58
2016-06-15,-74.78,-10.4
2016-07-15,-38.03,-6.11
2016-08-15,-42.57,-6.76
2016-09-15,-70.17,-10.09
2016-10-15,-71.54,-10.4
2016-11-15,-100.29,-14.18
2016-12-15,-99.48,-15.2
2017-01-15,-96.79,-13.53
2017-02-15,-108.33,-14.63
2017-03-15,-89.22,-12.22
2017-04-15,-78.01,-11.42
2017-05-15,-77.68,-10.94
2017-06-15,-49.78,-7.44
2017-07-15,-45.39,-6.73
2017-08-15,-46.92,-7.4
2017-09-15,-74.86,-11.01
2017-10-15,-52.32,-8.15
2017-11-15,-100.09,-13.97
2017-12-15,-115.83,-15.95
2018-01-15,-92.09,-12.34
2018-02-15,-108.25,-14.38
2018-03-15,-104.8,-14.07
2018-04-15,-67.83,-9.36
2018-05-15,-51.0,-7.86
2018-06-15,-54.15,-8.02
2018-07-15,-41.23,-6.46
2018-08-15,-38.88,-6.21
2018-09-15,-43.66,-7.31
2018-10-15,-100.89,-14.22
2018-11-15,-93.13,-13.14
2018-12-15,-84.15,-11.65
2019-01-15,-105.1,-14.54
2019-02-15,-131.43,-17.46
2019-03-15,-73.5,-10.27
2019-04-15,-89.26,-12.6
2019-05-15,-79.33,-11.19
2019-06-15,-38.69,-6.48
2019-07-15,-38.99,-6.25
2019-08-15,-40.91,-6.5
2019-09-15,-58.07,-8.91
2019-10-15,-63.84,-9.46
2019-11-15,-121.18,-16.2
2019-12-15,-109.87,-14.63
2020-01-15,-96.49,-13.51
2020-02-15,-78.93,-11.0
2020-03-15,-91.1,-12.42
2020-04-15,-77.39,-10.74
2020-05-15,-55.09,-8.1
2020-06-15,-64.21,-9.41
2020-07-15,-36.75,-5.89
2020-08-15,-60.04,-9.03
2020-09-15,-69.43,-10.47
2020-10-15,-85.48,-11.99
2020-11-15,-67.49,-9.73
2020-12-15,-135.33,-18.21
