date,delta_2h,delta_18o
2007-01-15,-86.62,-11.82
2007-02-15,-113.3,-15.28
2007-03-15,-116.47,-15.52
2007-04-15,-69.27,-10.35
2007-05-15,-93.43,-12.65
2007-06-15,-64.76,-9.12
2007-07-15,-62.21,-9.17
2007-08-15,-65.85,-9.8
2007-09-15,-62.64,-9.66
2007-10-15,-69.78,-10.15
2007-11-15,-88.76,-12.58
2007-12-15,-99.22,-13.84
2008-01-15,-111.07,-14.61
2008-02-15,-105.58,-14.26
2008-03-15,-91.36,-12.46
2008-04-15,-96.7,-13.23
2008-05-15,-65.75,-9.08
2008-06-15,-67.91,-9.71
2008-07-15,-56.18,-8.29
2008-08-15,-55.3,-8.45
2008-09-15,-77.07,-11.19
2008-10-15,-92.73,-13.1
2008-11-15,-98.85,-13.55
2008-12-15,-127.38,-17.18
2009-01-15,-114.92,-15.1
2009-02-15,-132.91,-17.6
2009-03-15,-116.15,-15.61
2009-04-15,-101.32,-13.74
2009-05-15,-49.13,-7.56
2009-06-15,-51.02,-7.69
2009-07-15,-45.41,-7.15
2009-08-15,-47.95,-7.27
2009-09-15,-39.66,-6.49
2009-10-15,-74.24,-10.92
2009-11-15,-108.54,-15.07
2009-12-15,-128.56,-17.41
2010-01-15,-131.52,-17.67
2010-02-15,-132.01,-17.67
2010-03-15,-103.19,-13.99
2010-04-15,-93.91,-13.06
2010-05-15,-82.72,-11.61
2010-06-15,-70.16,-10.14
2010-07-15,-55.3,-8.61
2010-08-15,-77.79,-11.18
2010-09-15,-92.95,-13.23
2010-10-15,-112.31,-15.38
2010-11-15,-135.64,-18.02
2010-12-15,-129.88,-17.57
2011-01-15,-100.65,-13.5
2011-02-15,-133.11,-17.51
2011-03-15,-94.62,-12.56
2011-04-15,-51.44,-7.56
2011-05-15,-57.39,-8.98
2011-06-15,-53.63,-8.07
2011-07-15,-62.0,-9.33
2011-08-15,-42.89,-7.19
2011-09-15,-65.54,-9.83
2011-10-15,-76.88,-11.17
2011-11-15,-77.0,-9.12
2011-12-15,-108.21,-14.83
2012-01-15,-100.52,-14.07
2012-02-15,-135.79,-17.57
2012-03-15,-99.82,-13.79
2012-04-15,-100.04,-13.62
2012-05-15,-66.82,-9.73
2012-06-15,-68.66,-9.75
2012-07-15,-34.49,-5.75
2012-08-15,-43.07,-7.05
2012-09-15,-64.64,-9.88
2012-10-15,-115.8,-15.89
2012-11-15,-136.44,-18.29
2012-12-15,-122.88,-16.55
2013-01-15,-124.75,-16.68
2013-02-15,-140.74,-19.45
2013-03-15,-131.09,-17.63
2013-04-15,-93.43,-12.7
2013-05-15,-86.61,-12.29
2013-06-15,-65.86,-9.57
2013-07-15,-60.82,-8.68
2013-08-15,-44.02,-7.06
2013-09-15,-58.65,-9.02
2013-10-15,-84.25,-11.99
2013-11-15,-131.46,-17.75
2013-12-15,-151.49,-20.14
2014-01-15,-136.12,-18.03
2014-02-15,-117.21,-15.6
2014-03-15,-129.92,-17.31
2014-04-15,-102.91,-14.83
2014-05-15,-78.17,-11.33
2014-06-15,-41.41,-6.66
2014-07-15,-74.34,-10.86
2014-08-15,-57.33,-8.68
2014-09-15,-56.38,-8.52
2014-10-15,-55.16,-8.66
2014-11-15,-144.95,-19.31
2014-12-15,-121.62,-16.23
2015-01-15,-115.2,-15.52
2015-02-15,-139.91,-18.33
2015-03-15,-95.14,-12.8
2015-04-15,-87.97,-12.02
2015-05-15,-82.35,-11.19
2015-06-15,-53.83,-8.18
2015-07-15,-38.14,-5.75
2015-08-15,-56.49,-8.38
2015-09-15,-63.32,-9.48
2015-10-15,-91.28,-13.05
2015-11-15,-118.37,-15.83
2015-12-15,-84.1,-11.78
2016-01-15,-112.27,-15.29
2016-02-15,-106.36,-14.49
2016-03-15,-124.8,-16.56
2016-04-15,-79.99,-11.53
2016-05-15,-94.46,-13.83
2016-06-15,-81.1,-11.31
2016-07-15,-40.88,-6.72
2016-08-15,-44.51,-7.21
