date,delta_2h,delta_18o
2007-01-15,-87.67,-12.06
2007-02-15,-119.94,-15.88
2007-03-15,-120.18,-15.9
2007-04-15,-78.03,-11.11
2007-05-15,-96.54,-13.12
2007-06-15,-69.2,-9.83
2007-07-15,-62.23,-9.31
2007-08-15,-67.07,-9.97
2007-09-15,-70.99,-10.51
2007-10-15,-76.86,-10.78
2007-11-15,-100.74,-13.82
2007-12-15,-111.24,-15.35
2008-01-15,-115.85,-15.49
2008-02-15,-125.59,-16.59
2008-03-15,-116.48,-15.75
2008-04-15,-108.51,-14.46
2008-05-15,-59.01,-8.24
2008-06-15,-82.31,-11.34
2008-07-15,-57.73,-8.36
2008-08-15,-50.21,-7.63
2008-09-15,-70.43,-10.15
2008-10-15,-102.38,-14.03
2008-11-15,-89.75,-12.98
2008-12-15,-127.65,-17.34
2009-01-15,-118.86,-15.93
2009-02-15,-145.16,-19.17
2009-03-15,-129.7,-16.95
2009-04-15,-106.71,-14.63
2009-05-15,-79.26,-11.27
2009-06-15,-53.45,-7.79
2009-07-15,-46.21,-6.99
2009-08-15,-44.17,-6.81
2009-09-15,-40.27,-6.63
2009-10-15,-76.67,-10.96
2009-11-15,-127.56,-17.54
2009-12-15,-138.19,-19.07
2010-01-15,-145.11,-19.09
2010-02-15,-142.5,-18.86
2010-03-15,-99.03,-13.98
2010-04-15,-108.67,-14.92
2010-05-15,-84.83,-11.98
2010-06-15,-81.73,-11.5
2010-07-15,-43.45,-6.86
2010-08-15,-75.36,-10.87
2010-09-15,-61.86,-9.1
2010-10-15,-122.97,-16.79
2010-11-15,-140.56,-18.76
2010-12-15,-129.61,-17.91
2011-01-15,-110.32,-14.75
2011-02-15,-155.59,-20.5
2011-03-15,-111.89,-15.06
2011-04-15,-71.48,-9.77
2011-05-15,-59.11,-8.44
2011-06-15,-59.91,-8.66
2011-07-15,-59.53,-8.95
2011-08-15,-47.81,-7.36
2011-09-15,-60.69,-8.98
2011-10-15,-76.52,-10.75
2011-11-15,-87.84,-11.21
2011-12-15,-117.66,-16.15
2012-01-15,-126.87,-17.65
2012-02-15,-174.91,-22.35
2012-03-15,-99.43,-13.81
2012-04-15,-112.95,-15.56
2012-05-15,-84.07,-12.07
2012-06-15,-63.8,-9.07
2012-07-15,-31.26,-5.42
2012-08-15,-39.66,-6.39
2012-09-15,-83.09,-11.92
2012-10-15,-126.31,-17.06
2012-11-15,-138.11,-18.57
2012-12-15,-142.49,-19.13
2013-01-15,-151.8,-19.99
2013-02-15,-147.15,-19.34
2013-03-15,-139.58,-18.76
2013-04-15,-92.57,-12.82
2013-05-15,-93.39,-13.17
2013-06-15,-75.53,-10.42
2013-07-15,-59.5,-8.67
2013-08-15,-37.16,-6.01
2013-09-15,-65.19,-9.76
2013-10-15,-77.63,-11.18
2013-11-15,-134.64,-18.23
2013-12-15,-145.6,-19.31
2014-01-15,-144.26,-18.92
2014-02-15,-124.04,-16.44
2014-03-15,-159.39,-20.66
2014-04-15,-121.25,-16.54
2014-05-15,-84.0,-11.71
2014-06-15,-45.22,-6.81
2014-07-15,-83.05,-11.67
2014-08-15,-63.75,-9.36
2014-09-15,-59.66,-8.43
2014-10-15,-57.6,-8.76
2014-11-15,-131.25,-17.7
2014-12-15,-139.52,-18.33
2015-01-15,-128.44,-17.13
2015-02-15,-153.35,-19.95
2015-03-15,-108.39,-14.12
2015-04-15,-103.85,-13.81
2015-05-15,-96.48,-13.04
2015-06-15,-58.47,-8.47
2015-07-15,-38.52,-5.91
2015-08-15,-68.09,-9.85
2015-09-15,-67.15,-9.95
2015-10-15,-90.96,-12.87
2015-11-15,-118.61,-16.21
2015-12-15,-112.94,-15.19
2016-01-15,-123.47,-16.75
2016-02-15,-122.19,-16.52
2016-03-15,-118.93,-16.11
2016-04-15,-78.86,-11.3
2016-05-15,-104.82,-14.37
2016-06-15,-79.73,-11.06
2016-07-15,-29.91,-4.92
2016-08-15,-38.88,-5.91
2016-09-15,-68.18,-9.92
2016-10-15,-79.27,-11.51
2016-11-15,-108.04,-15.41
2016-12-15,-135.86,-21.45
2017-01-15,-119.64,-16.14
2017-02-15,-135.19,-17.93
2017-03-15,-107.51,-14.57
2017-04-15,-74.89,-11.04
2017-05-15,-99.04,-13.77
2017-06-15,-51.52,-7.62
2017-07-15,-40.72,-6.01
2017-08-15,-51.34,-8.41
2017-09-15,-61.2,-9.28
2017-10-15,-57.06,-8.78
2017-11-15,-119.75,-15.41
2017-12-15,-128.94,-17.58
2018-01-15,-101.04,-13.56
2018-02-15,-128.21,-16.93
2018-03-15,-120.91,-16.13
2018-04-15,-80.97,-11.33
2018-05-15,-47.2,-7.59
2018-06-15,-64.94,-9.29
2018-07-15,-38.41,-6.18
2018-08-15,-31.28,-5.24
2018-09-15,-48.86,-6.93
2018-10-15,-109.69,-15.61
2018-11-15,-92.11,-13.38
2018-12-15,-98.07,-13.43
2019-01-15,-134.05,-18.25
2019-02-15,-148.05,-19.35
2019-03-15,-92.02,-12.4
2019-04-15,-98.13,-13.73
2019-05-15,-90.26,-12.69
2019-06-15,-34.66,-6.13
2019-07-15,-37.62,-6.46
2019-08-15,-39.53,-6.4
2019-09-15,-68.37,-10.2
2019-10-15,-70.17,-10.23
2019-11-15,-136.26,-18.1
2019-12-15,-125.41,-16.76
2020-01-15,-130.34,-17.64
2020-02-15,-97.51,-13.36
2020-03-15,-105.14,-14.37
2020-04-15,-82.29,-11.59
2020-05-15,-65.49,-9.41
2020-06-15,-75.87,-11.02
2020-07-15,-32.82,-5.27
2020-08-15,-54.23,-8.38
2020-09-15,-78.85,-11.6
2020-10-15,-87.79,-12.37
2020-11-15,-78.04,-11.09
2020-12-15,-148.79,-20.06
