date,delta_2h,delta_18o
2007-01-15,-65.12,-9.11
2007-02-15,-76.43,-10.52
2007-03-15,-83.33,-11.37
2007-04-15,-42.96,-6.32
2007-05-15,-74.78,-10.28
2007-06-15,-55.18,-7.84
2007-07-15,-46.42,-6.96
2007-08-15,-56.43,-8.39
2007-09-15,-50.51,-7.79
2007-10-15,-51.94,-7.89
2007-11-15,-71.24,-10.04
2007-12-15,-68.57,-10.01
2008-01-15,-86.37,-11.6
2008-02-15,-83.55,-11.33
2008-03-15,-79.41,-11.03
2008-04-15,-82.45,-11.36
2008-05-15,-51.99,-7.23
2008-06-15,-58.0,-8.13
2008-07-15,-44.68,-6.49
2008-08-15,-33.58,-5.47
2008-09-15,-48.05,-7.19
2008-10-15,-93.22,-12.81
2008-11-15,-75.34,-10.78
2008-12-15,-108.1,-14.89
2009-01-15,-93.01,-12.68
2009-02-15,-109.41,-14.78
2009-03-15,-85.22,-11.6
2009-04-15,-84.9,-11.45
2009-05-15,-60.9,-8.61
2009-06-15,-40.47,-5.83
2009-07-15,-31.97,-5.01
2009-08-15,-30.22,-4.73
2009-09-15,-26.25,-4.56
2009-10-15,-59.05,-8.85
2009-11-15,-90.13,-12.75
2009-12-15,-104.85,-14.71
2010-01-15,-116.29,-15.57
2010-02-15,-113.69,-15.24
2010-03-15,-79.23,-11.19
2010-04-15,-79.3,-10.98
2010-05-15,-61.83,-8.62
2010-06-15,-62.24,-8.82
2010-07-15,-29.95,-4.6
2010-08-15,-59.11,-8.43
2010-09-15,-47.17,-7.04
2010-10-15,-79.64,-11.38
2010-11-15,-106.67,-14.55
2010-12-15,-102.22,-14.15
2011-01-15,-89.42,-11.99
2011-02-15,-94.56,-12.99
2011-03-15,-75.14,-10.25
2011-04-15,-49.53,-7.1
2011-05-15,-40.92,-5.88
2011-06-15,-44.37,-6.59
2011-07-15,-49.33,-7.35
2011-08-15,-40.51,-5.9
2011-09-15,-45.29,-6.98
2011-10-15,-51.91,-7.75
2011-11-15,-76.38,-10.05
2011-12-15,-79.27,-11.29
2012-01-15,-89.71,-11.9
2012-02-15,-111.76,-14.78
2012-03-15,-74.12,-10.42
2012-04-15,-77.79,-11.04
2012-05-15,-69.17,-9.54
2012-06-15,-45.18,-6.5
2012-07-15,-32.71,-5.19
2012-08-15,-30.76,-4.83
2012-09-15,-49.08,-7.5
2012-10-15,-79.54,-11.06
2012-11-15,-100.11,-13.68
2012-12-15,-97.01,-13.27
2013-01-15,-109.22,-14.64
2013-02-15,-106.64,-13.95
2013-03-15,-104.4,-14.37
2013-04-15,-78.02,-10.93
2013-05-15,-78.58,-10.98
2013-06-15,-61.54,-8.57
2013-07-15,-51.83,-7.44
2013-08-15,-30.6,-5.19
2013-09-15,-43.84,-6.8
2013-10-15,-58.36,-8.59
2013-11-15,-102.37,-13.84
2013-12-15,-140.17,-18.24
2014-01-15,-107.67,-14.23
2014-02-15,-98.26,-13.24
2014-03-15,-95.75,-12.9
2014-04-15,-90.49,-10.68
2014-05-15,-47.89,-6.87
2014-06-15,-35.5,-5.69
2014-07-15,-59.79,-8.66
2014-08-15,-43.48,-6.46
2014-09-15,-46.0,-6.74
2014-10-15,-41.33,-6.58
2014-11-15,-126.4,-17.09
2014-12-15,-99.56,-13.7
2015-01-15,-103.66,-13.96
2015-02-15,-116.9,-15.6
2015-03-15,-75.24,-9.91
2015-04-15,-81.91,-11.01
2015-05-15,-59.37,-8.29
2015-06-15,-39.91,-5.88
2015-07-15,-32.78,-4.64
2015-08-15,-42.19,-6.43
2015-09-15,-61.42,-8.99
2015-10-15,-76.25,-10.62
2015-11-15,-83.18,-11.41
2015-12-15,-61.18,-9.07
2016-01-15,-90.03,-12.5
2016-02-15,-89.12,-12.04
2016-03-15,-90.33,-12.28
2016-04-15,-63.12,-9.1
2016-05-15,-76.31,-10.42
2016-06-15,-63.42,-8.73
2016-07-15,-32.13,-5.23
2016-08-15,-32.13,-5.11
2016-09-15,-51.82,-7.94
2016-10-15,-69.93,-10.22
2016-11-15,-78.78,-11.56
2016-12-15,-79.97,-14.95
2017-01-15,-80.15,-11.28
2017-02-15,-101.47,-13.86
2017-03-15,-79.23,-10.88
2017-04-15,-55.66,-8.45
2017-05-15,-67.85,-9.58
2017-06-15,-40.41,-5.98
2017-07-15,-31.98,-4.85
2017-08-15,-43.15,-6.67
2017-09-15,-54.77,-8.1
2017-10-15,-35.77,-5.86
2017-11-15,-95.03,-12.28
2017-12-15,-92.9,-12.89
2018-01-15,-73.71,-9.94
2018-02-15,-92.27,-12.51
2018-03-15,-91.81,-12.14
2018-04-15,-64.94,-8.97
2018-05-15,-45.16,-6.98
2018-06-15,-55.19,-8.3
2018-07-15,-33.42,-5.35
2018-08-15,-30.07,-4.8
2018-09-15,-31.0,-5.38
2018-10-15,-106.36,-14.71
2018-11-15,-88.79,-12.51
2018-12-15,-72.03,-10.07
2019-01-15,-86.91,-12.23
2019-02-15,-125.0,-16.6
2019-03-15,-60.38,-8.65
2019-04-15,-86.65,-12.34
2019-05-15,-54.96,-8.05
2019-06-15,-31.35,-5.6
2019-07-15,-36.67,-6.08
2019-08-15,-35.62,-5.61
2019-09-15,-50.56,-7.54
2019-10-15,-48.03,-7.53
2019-11-15,-105.57,-14.14
2019-12-15,-96.02,-13.2
2020-01-15,-74.47,-10.71
2020-02-15,-61.14,-8.84
2020-03-15,-83.49,-11.52
2020-04-15,-70.81,-9.88
2020-05-15,-57.58,-8.16
2020-06-15,-49.51,-7.48
2020-07-15,-18.06,-3.16
2020-08-15,-43.41,-6.69
2020-09-15,-62.99,-9.56
2020-10-15,-74.09,-10.6
2020-11-15,-57.88,-8.22
2020-12-15,-115.26,-16.03
