date,delta_2h,delta_18o
2007-01-15,-77.91,-10.74
2007-02-15,-103.16,-14.18
2007-03-15,-110.81,-14.84
2007-04-15,-58.54,-9.25
2007-05-15,-95.03,-12.97
2007-06-15,-63.79,-8.98
2007-07-15,-61.98,-9.31
2007-08-15,-68.57,-10.02
2007-09-15,-56.92,-8.74
2007-10-15,-64.85,-9.51
2007-11-15,-83.48,-11.71
2007-12-15,-87.91,-12.44
2008-01-15,-100.19,-13.29
2008-02-15,-97.11,-13.22
2008-03-15,-89.3,-12.16
2008-04-15,-90.49,-12.52
2008-05-15,-60.62,-8.41
2008-06-15,-63.79,-9.15
2008-07-15,-55.1,-8.05
2008-08-15,-49.26,-7.44
2008-09-15,-77.06,-10.95
2008-10-15,-93.17,-12.99
2008-11-15,-95.72,-13.02
2008-12-15,-126.59,-16.97
2009-01-15,-108.34,-14.19
2009-02-15,-131.25,-17.32
2009-03-15,-108.99,-14.72
2009-04-15,-97.92,-13.16
2009-05-15,-49.46,-7.72
2009-06-15,-47.17,-7.08
2009-07-15,-40.87,-6.56
2009-08-15,-44.01,-6.71
2009-09-15,-40.59,-6.6
2009-10-15,-67.95,-10.06
2009-11-15,-93.79,-13.3
2009-12-15,-117.47,-16.21
2010-01-15,-127.37,-17.33
2010-02-15,-123.93,-16.84
2010-03-15,-98.83,-13.51
2010-04-15,-88.6,-12.39
2010-05-15,-78.84,-11.09
2010-06-15,-65.4,-9.55
2010-07-15,-51.89,-8.13
2010-08-15,-70.74,-10.27
2010-09-15,-79.62,-11.48
2010-10-15,-104.61,-14.59
2010-11-15,-132.2,-17.6
2010-12-15,-124.87,-17.04
2011-01-15,-101.93,-13.32
2011-02-15,-122.05,-16.15
2011-03-15,-84.53,-11.27
2011-04-15,-45.06,-6.85
2011-05-15,-52.4,-8.33
2011-06-15,-49.44,-7.37
2011-07-15,-59.1,-9.03
2011-08-15,-41.63,-6.67
2011-09-15,-60.75,-9.16
2011-10-15,-68.64,-9.98
2011-11-15,-71.82,-8.82
2011-12-15,-98.5,-13.61
2012-01-15,-94.93,-13.01
2012-02-15,-124.82,-16.07
2012-03-15,-95.71,-13.38
2012-04-15,-90.27,-12.35
2012-05-15,-65.67,-9.49
2012-06-15,-60.46,-8.64
2012-07-15,-35.05,-5.83
2012-08-15,-40.3,-6.69
2012-09-15,-63.56,-9.71
2012-10-15,-106.48,-14.68
2012-11-15,-127.93,-17.18
2012-12-15,-113.92,-15.4
2013-01-15,-119.88,-16.09
2013-02-15,-127.56,-18.14
2013-03-15,-121.19,-16.46
2013-04-15,-89.71,-12.21
2013-05-15,-84.89,-12.01
2013-06-15,-66.3,-9.44
2013-07-15,-62.07,-8.58
2013-08-15,-44.78,-7.04
2013-09-15,-53.43,-8.29
2013-10-15,-71.16,-10.28
2013-11-15,-122.67,-16.69
2013-12-15,-167.82,-21.93
2014-01-15,-126.2,-16.78
2014-02-15,-113.05,-15.06
2014-03-15,-114.93,-15.51
2014-04-15,-102.09,-15.05
2014-05-15,-73.01,-10.5
2014-06-15,-38.03,-6.09
2014-07-15,-72.6,-10.74
2014-08-15,-54.04,-8.14
2014-09-15,-51.39,-7.71
2014-10-15,-49.32,-7.85
2014-11-15,-147.94,-19.62
2014-12-15,-123.83,-16.16
2015-01-15,-114.8,-15.44
2015-02-15,-135.33,-17.72
2015-03-15,-95.89,-12.54
2015-04-15,-80.23,-10.95
2015-05-15,-69.07,-9.41
2015-06-15,-48.49,-7.43
2015-07-15,-36.14,-5.32
2015-08-15,-53.19,-7.75
2015-09-15,-62.45,-9.24
2015-10-15,-84.85,-12.19
2015-11-15,-116.92,-15.64
2015-12-15,-75.98,-10.86
2016-01-15,-108.27,-14.6
2016-02-15,-101.08,-13.76
2016-03-15,-113.77,-15.11
2016-04-15,-75.85,-10.98
2016-05-15,-88.89,-13.03
2016-06-15,-77.91,-10.84
2016-07-15,-36.8,-6.11
2016-08-15,-37.86,-6.04
2016-09-15,-69.89,-10.06
2016-10-15,-72.66,-10.56
2016-11-15,-97.75,-13.85
2016-12-15,-110.06,-15.74
2017-01-15,-96.51,-13.44
2017-02-15,-106.19,-14.53
2017-03-15,-90.5,-12.42
2017-04-15,-82.02,-12.22
