date,delta_2h,delta_18o
2007-01-15,-75.78,-10.57
2007-02-15,-99.24,-13.52
2007-03-15,-106.15,-14.23
2007-04-15,-58.88,-8.95
2007-05-15,-85.21,-11.64
2007-06-15,-61.93,-8.73
2007-07-15,-56.65,-8.39
2007-08-15,-63.68,-9.44
2007-09-15,-57.95,-8.9
2007-10-15,-63.22,-9.34
2007-11-15,-81.67,-11.56
2007-12-15,-85.01,-12.11
2008-01-15,-100.27,-13.29
2008-02-15,-94.39,-12.8
2008-03-15,-86.97,-11.95
2008-04-15,-90.86,-12.48
2008-05-15,-60.6,-8.37
2008-06-15,-63.88,-9.1
2008-07-15,-51.42,-7.54
2008-08-15,-46.61,-7.28
2008-09-15,-68.99,-9.99
2008-10-15,-96.12,-13.38
2008-11-15,-89.31,-12.46
2008-12-15,-119.34,-16.15
2009-01-15,-106.32,-14.12
2009-02-15,-123.61,-16.47
2009-03-15,-105.55,-14.24
2009-04-15,-93.85,-12.67
2009-05-15,-52.24,-7.83
2009-06-15,-47.58,-7.05
2009-07-15,-40.67,-6.43
2009-08-15,-41.41,-6.34
2009-09-15,-36.65,-6.05
2009-10-15,-68.71,-10.15
2009-11-15,-104.85,-14.59
2009-12-15,-118.69,-16.27
2010-01-15,-127.77,-17.11
2010-02-15,-125.6,-16.78
2010-03-15,-95.81,-13.11
2010-04-15,-90.09,-12.48
2010-05-15,-75.36,-10.57
2010-06-15,-67.53,-9.7
2010-07-15,-46.77,-7.31
2010-08-15,-70.92,-10.19
2010-09-15,-71.41,-10.39
2010-10-15,-100.7,-14.02
2010-11-15,-126.78,-16.98
2010-12-15,-120.21,-16.35
2011-01-15,-97.05,-12.94
2011-02-15,-120.51,-15.98
2011-03-15,-86.72,-11.6
2011-04-15,-52.77,-7.63
2011-05-15,-50.47,-7.69
2011-06-15,-50.03,-7.43
2011-07-15,-57.04,-8.56
2011-08-15,-43.0,-6.82
2011-09-15,-56.91,-8.62
2011-10-15,-66.58,-9.76
2011-11-15,-72.98,-9.29
2011-12-15,-96.36,-13.38
2012-01-15,-93.27,-12.85
