date,delta_2h,delta_18o
2007-01-15,-121.34,-16.1
2007-02-15,-173.16,-22.9
2007-03-15,-137.79,-17.8
2007-04-15,-94.64,-13.29
2007-05-15,-86.55,-11.78
2007-06-15,-66.42,-9.51
2007-07-15,-71.06,-10.47
2007-08-15,-56.25,-8.74
2007-09-15,-85.66,-12.7
2007-10-15,-94.96,-13.33
2007-11-15,-128.93,-17.52
2007-12-15,-149.09,-19.9
2008-01-15,-150.87,-19.72
2008-02-15,-161.69,-21.05
2008-03-15,-115.4,-15.17
2008-04-15,-118.54,-16.18
2008-05-15,-98.22,-13.34
2008-06-15,-95.5,-13.16
2008-07-15,-64.35,-9.37
2008-08-15,-64.57,-9.55
2008-09-15,-94.12,-13.19
2008-10-15,-106.05,-14.72
2008-11-15,-125.86,-17.37
2008-12-15,-147.6,-19.78
2009-01-15,-143.49,-18.87
2009-02-15,-175.51,-22.77
2009-03-15,-172.14,-22.16
2009-04-15,-111.22,-15.33
2009-05-15,-50.83,-7.74
2009-06-15,-67.28,-9.87
2009-07-15,-65.0,-9.58
2009-08-15,-55.62,-8.24
2009-09-15,-49.55,-7.66
2009-10-15,-104.18,-14.69
2009-11-15,-150.39,-20.18
2009-12-15,-161.45,-21.16
2010-01-15,-177.94,-23.02
2010-02-15,-176.39,-23.19
2010-03-15,-120.89,-16.43
2010-04-15,-141.01,-18.86
2010-05-15,-93.07,-13.22
2010-06-15,-110.21,-14.92
2010-07-15,-49.99,-7.32
2010-08-15,-100.92,-14.3
2010-09-15,-107.29,-15.52
2010-10-15,-160.14,-21.21
2010-11-15,-169.98,-22.34
2010-12-15,-154.02,-20.5
2011-01-15,-117.88,-16.04
2011-02-15,-203.51,-25.96
2011-03-15,-142.93,-18.82
2011-04-15,-99.14,-12.94
2011-05-15,-76.23,-11.14
2011-06-15,-74.4,-10.51
2011-07-15,-57.96,-8.98
2011-08-15,-55.88,-8.77
2011-09-15,-93.85,-13.31
2011-10-15,-99.37,-13.68
2011-11-15,-73.89,-9.33
2011-12-15,-164.63,-21.64
2012-01-15,-147.19,-19.87
2012-02-15,-214.62,-26.79
2012-03-15,-112.66,-15.19
2012-04-15,-149.1,-19.11
2012-05-15,-85.07,-12.04
2012-06-15,-93.85,-12.95
