date,delta_2h,delta_18o
2007-01-15,-79.19,-11.21
2007-02-15,-116.22,-15.7
2007-03-15,-124.01,-16.52
2007-04-15,-69.94,-10.84
2007-05-15,-95.45,-13.01
2007-06-15,-69.61,-9.87
2007-07-15,-68.05,-10.28
2007-08-15,-70.27,-10.33
2007-09-15,-67.81,-10.16
2007-10-15,-73.94,-10.56
2007-11-15,-94.92,-13.17
2007-12-15,-104.81,-14.65
2008-01-15,-113.17,-15.03
2008-02-15,-116.8,-15.58
2008-03-15,-114.96,-15.64
2008-04-15,-103.35,-13.97
2008-05-15,-64.19,-8.76
2008-06-15,-77.11,-10.77
2008-07-15,-61.83,-8.93
2008-08-15,-53.06,-8.15
2008-09-15,-74.03,-10.6
2008-10-15,-104.76,-14.4
2008-11-15,-90.97,-12.97
2008-12-15,-128.1,-17.33
2009-01-15,-117.17,-15.58
2009-02-15,-138.35,-18.39
2009-03-15,-126.15,-16.67
2009-04-15,-105.55,-14.27
2009-05-15,-77.14,-11.25
2009-06-15,-52.86,-7.86
2009-07-15,-45.91,-7.18
2009-08-15,-46.78,-7.21
2009-09-15,-43.91,-7.1
2009-10-15,-74.71,-10.77
2009-11-15,-119.9,-16.74
2009-12-15,-132.33,-18.35
2010-01-15,-142.79,-18.88
2010-02-15,-138.85,-18.44
2010-03-15,-102.05,-14.21
2010-04-15,-104.93,-14.5
2010-05-15,-86.01,-12.09
2010-06-15,-74.36,-10.76
2010-07-15,-53.47,-8.48
2010-08-15,-75.04,-10.89
2010-09-15,-66.17,-9.77
2010-10-15,-121.92,-16.72
2010-11-15,-141.65,-18.92
2010-12-15,-131.41,-18.06
2011-01-15,-110.16,-14.52
2011-02-15,-145.92,-19.25
2011-03-15,-104.78,-14.06
2011-04-15,-64.97,-9.25
2011-05-15,-57.73,-8.68
2011-06-15,-57.88,-8.54
2011-07-15,-61.06,-9.25
2011-08-15,-48.34,-7.72
2011-09-15,-62.63,-9.33
2011-10-15,-71.54,-10.25
2011-11-15,-81.67,-10.35
2011-12-15,-111.85,-15.39
2012-01-15,-112.67,-15.97
2012-02-15,-155.81,-19.85
2012-03-15,-100.87,-14.07
2012-04-15,-107.44,-14.74
2012-05-15,-77.62,-11.26
2012-06-15,-61.87,-8.85
2012-07-15,-32.59,-5.61
2012-08-15,-39.13,-6.55
2012-09-15,-80.1,-11.72
2012-10-15,-122.36,-16.59
2012-11-15,-140.62,-18.83
2012-12-15,-132.65,-17.92
2013-01-15,-143.4,-19.03
2013-02-15,-140.83,-18.99
2013-03-15,-132.94,-18.0
2013-04-15,-93.22,-12.83
2013-05-15,-92.43,-12.91
2013-06-15,-80.9,-10.87
2013-07-15,-62.89,-8.97
