date,delta_2h,delta_18o
2007-01-15,-59.98,-8.94
2007-02-15,-81.81,-11.31
2007-03-15,-89.42,-12.35
2007-04-15,-49.0,-7.77
2007-05-15,-68.67,-9.75
2007-06-15,-55.62,-7.99
2007-07-15,-52.33,-7.78
2007-08-15,-58.11,-8.77
2007-09-15,-53.01,-8.39
2007-10-15,-53.7,-8.29
2007-11-15,-64.76,-9.68
2007-12-15,-52.67,-8.44
2008-01-15,-80.62,-11.05
2008-02-15,-66.14,-9.56
2008-03-15,-67.72,-9.73
2008-04-15,-84.41,-11.8
2008-05-15,-46.23,-6.7
2008-06-15,-59.17,-8.52
2008-07-15,-47.72,-6.98
2008-08-15,-38.63,-6.46
2008-09-15,-52.1,-7.98
2008-10-15,-109.3,-15.0
2008-11-15,-65.27,-9.85
2008-12-15,-97.24,-13.4
2009-01-15,-91.46,-12.61
2009-02-15,-100.28,-13.8
2009-03-15,-91.85,-12.52
2009-04-15,-93.35,-12.61
2009-05-15,-61.8,-8.88
2009-06-15,-48.3,-7.13
2009-07-15,-36.5,-5.75
2009-08-15,-36.94,-5.62
2009-09-15,-36.25,-6.01
2009-10-15,-65.45,-10.0
2009-11-15,-88.67,-12.75
2009-12-15,-106.03,-14.84
2010-01-15,-121.06,-16.34
2010-02-15,-114.53,-15.53
2010-03-15,-82.35,-11.83
2010-04-15,-79.59,-11.47
2010-05-15,-64.56,-9.35
2010-06-15,-60.92,-8.88
2010-07-15,-39.49,-6.18
2010-08-15,-67.13,-9.75
2010-09-15,-46.42,-7.5
2010-10-15,-78.56,-11.6
2010-11-15,-111.75,-15.42
2010-12-15,-108.01,-14.9
2011-01-15,-87.22,-12.12
2011-02-15,-94.31,-13.05
2011-03-15,-73.22,-9.94
2011-04-15,-51.49,-7.71
2011-05-15,-43.87,-6.47
2011-06-15,-48.62,-7.33
2011-07-15,-52.15,-7.89
2011-08-15,-47.97,-7.28
2011-09-15,-52.46,-8.18
2011-10-15,-49.58,-7.67
2011-11-15,-76.24,-10.34
2011-12-15,-77.2,-11.3
2012-01-15,-71.38,-9.49
2012-02-15,-97.99,-13.03
2012-03-15,-79.78,-11.24
2012-04-15,-72.72,-10.57
2012-05-15,-62.75,-9.03
2012-06-15,-50.27,-7.32
2012-07-15,-36.97,-6.04
2012-08-15,-32.02,-5.37
2012-09-15,-54.29,-8.3
2012-10-15,-86.84,-12.18
2012-11-15,-99.51,-13.76
2012-12-15,-84.54,-12.18
2013-01-15,-109.9,-14.84
2013-02-15,-104.69,-13.71
2013-03-15,-99.96,-13.86
2013-04-15,-76.52,-10.81
2013-05-15,-75.5,-10.81
2013-06-15,-61.21,-8.83
2013-07-15,-53.57,-7.87
2013-08-15,-37.26,-6.22
2013-09-15,-45.77,-7.32
2013-10-15,-59.33,-8.88
2013-11-15,-107.4,-14.81
2013-12-15,-126.1,-16.81
2014-01-15,-94.86,-12.84
2014-02-15,-93.49,-12.81
2014-03-15,-87.51,-12.01
2014-04-15,-90.74,-10.37
2014-05-15,-52.5,-8.03
2014-06-15,-36.59,-6.03
2014-07-15,-62.54,-9.2
2014-08-15,-47.74,-7.22
2014-09-15,-45.0,-7.02
2014-10-15,-42.93,-6.93
2014-11-15,-129.36,-17.44
2014-12-15,-84.49,-12.24
2015-01-15,-91.43,-12.67
2015-02-15,-108.57,-14.92
2015-03-15,-72.92,-9.96
2015-04-15,-68.74,-9.72
2015-05-15,-61.47,-8.64
2015-06-15,-50.27,-7.52
2015-07-15,-36.47,-5.4
2015-08-15,-41.02,-6.46
2015-09-15,-64.18,-9.48
2015-10-15,-74.05,-10.54
2015-11-15,-88.97,-12.44
2015-12-15,-56.28,-8.72
2016-01-15,-92.33,-12.99
2016-02-15,-84.91,-11.82
2016-03-15,-93.22,-12.83
2016-04-15,-68.03,-9.93
2016-05-15,-80.91,-11.06
2016-06-15,-67.44,-9.46
2016-07-15,-26.24,-4.53
2016-08-15,-33.47,-5.68
2016-09-15,-54.42,-8.29
2016-10-15,-72.27,-10.47
2016-11-15,-73.6,-11.16
2016-12-15,-66.81,-14.9
2017-01-15,-68.05,-10.14
2017-02-15,-102.77,-14.18
2017-03-15,-74.85,-10.69
2017-04-15,-58.39,-8.8
2017-05-15,-67.45,-9.84
2017-06-15,-43.87,-6.47
2017-07-15,-35.83,-5.57
2017-08-15,-45.22,-7.09
2017-09-15,-61.16,-9.27
2017-10-15,-40.18,-6.94
2017-11-15,-85.31,-12.37
2017-12-15,-91.19,-12.79
2018-01-15,-75.36,-10.45
2018-02-15,-99.46,-13.58
2018-03-15,-95.46,-12.6
2018-04-15,-72.0,-10.01
2018-05-15,-38.02,-6.3
2018-06-15,-53.7,-8.29
2018-07-15,-41.26,-6.53
2018-08-15,-37.03,-5.98
2018-09-15,-34.99,-6.1
2018-10-15,-110.54,-15.42
2018-11-15,-88.58,-12.4
2018-12-15,-65.45,-9.83
2019-01-15,-80.28,-11.71
2019-02-15,-120.89,-16.24
2019-03-15,-61.54,-9.13
2019-04-15,-82.07,-11.93
2019-05-15,-62.82,-9.21
2019-06-15,-39.71,-6.8
2019-07-15,-33.19,-5.7
2019-08-15,-41.41,-6.25
2019-09-15,-49.49,-7.68
2019-10-15,-52.71,-8.33
2019-11-15,-104.92,-14.25
2019-12-15,-82.66,-11.64
