date,delta_2h,delta_18o
2007-01-15,-78.73,-10.94
2007-02-15,-101.95,-13.86
2007-03-15,-111.58,-15.07
2007-04-15,-62.08,-9.38
2007-05-15,-92.55,-12.47
2007-06-15,-58.16,-8.3
2007-07-15,-61.45,-9.03
2007-08-15,-60.44,-9.13
2007-09-15,-60.4,-9.38
2007-10-15,-64.26,-9.66
2007-11-15,-82.24,-11.76
2007-12-15,-92.26,-13.13
2008-01-15,-103.52,-13.7
2008-02-15,-89.16,-12.24
2008-03-15,-87.48,-12.14
2008-04-15,-90.54,-12.53
2008-05-15,-69.85,-9.53
2008-06-15,-62.24,-9.07
2008-07-15,-54.07,-7.97
2008-08-15,-54.21,-8.47
2008-09-15,-70.9,-10.42
2008-10-15,-90.36,-12.89
2008-11-15,-94.16,-13.04
2008-12-15,-120.74,-16.34
2009-01-15,-111.51,-14.72
2009-02-15,-121.65,-16.26
2009-03-15,-106.15,-14.38
2009-04-15,-93.28,-12.61
2009-05-15,-44.81,-7.01
2009-06-15,-50.52,-7.72
2009-07-15,-44.05,-7.01
2009-08-15,-46.81,-7.12
2009-09-15,-36.29,-6.04
2009-10-15,-73.34,-10.9
2009-11-15,-106.35,-14.86
2009-12-15,-121.08,-16.4
2010-01-15,-117.74,-16.01
2010-02-15,-130.48,-17.46
2010-03-15,-98.18,-13.35
2010-04-15,-90.06,-12.43
2010-05-15,-79.21,-11.06
2010-06-15,-67.8,-9.84
2010-07-15,-61.14,-9.45
2010-08-15,-78.69,-11.28
2010-09-15,-102.35,-14.61
2010-10-15,-103.23,-14.2
2010-11-15,-127.4,-17.03
2010-12-15,-123.34,-16.63
2011-01-15,-94.71,-12.8
2011-02-15,-114.8,-15.33
2011-03-15,-89.41,-11.95
2011-04-15,-46.17,-7.08
2011-05-15,-53.77,-8.55
2011-06-15,-50.67,-7.7
2011-07-15,-60.72,-9.12
2011-08-15,-42.35,-7.14
2011-09-15,-59.05,-8.96
2011-10-15,-72.6,-10.77
2011-11-15,-68.89,-8.8
2011-12-15,-101.3,-13.93
2012-01-15,-90.46,-12.62
2012-02-15,-117.32,-15.45
2012-03-15,-93.03,-12.78
2012-04-15,-93.73,-12.67
2012-05-15,-58.37,-8.71
2012-06-15,-69.73,-9.92
2012-07-15,-35.93,-5.9
2012-08-15,-43.27,-7.16
2012-09-15,-57.32,-9.02
2012-10-15,-106.9,-14.9
2012-11-15,-128.01,-17.23
2012-12-15,-111.9,-15.26
2013-01-15,-112.87,-15.22
2013-02-15,-132.17,-17.96
2013-03-15,-122.94,-16.57
2013-04-15,-89.56,-12.18
2013-05-15,-81.5,-11.83
2013-06-15,-65.0,-9.43
2013-07-15,-60.5,-8.61
2013-08-15,-44.89,-7.15
2013-09-15,-54.85,-8.53
2013-10-15,-85.37,-12.03
2013-11-15,-121.31,-16.49
2013-12-15,-146.1,-19.41
2014-01-15,-127.68,-16.98
2014-02-15,-112.1,-14.97
2014-03-15,-117.55,-15.83
2014-04-15,-93.23,-13.49
2014-05-15,-75.7,-11.1
2014-06-15,-40.42,-6.57
2014-07-15,-69.24,-10.38
2014-08-15,-55.07,-8.45
2014-09-15,-59.4,-8.94
2014-10-15,-54.12,-8.43
2014-11-15,-144.65,-19.27
2014-12-15,-115.47,-15.41
2015-01-15,-106.49,-14.45
2015-02-15,-131.44,-17.32
2015-03-15,-89.25,-12.13
2015-04-15,-79.11,-11.07
2015-05-15,-77.31,-10.55
2015-06-15,-52.89,-7.98
2015-07-15,-36.54,-5.51
2015-08-15,-50.17,-7.53
2015-09-15,-64.49,-9.52
2015-10-15,-90.24,-12.85
2015-11-15,-110.35,-14.85
2015-12-15,-71.01,-10.19
2016-01-15,-107.83,-14.81
2016-02-15,-97.71,-13.42
2016-03-15,-121.13,-16.07
2016-04-15,-78.04,-11.27
2016-05-15,-88.95,-13.04
2016-06-15,-78.17,-10.94
2016-07-15,-45.65,-7.31
2016-08-15,-45.31,-7.27
2016-09-15,-76.28,-11.02
2016-10-15,-70.94,-10.59
2016-11-15,-103.99,-14.68
2016-12-15,-102.76,-14.88
2017-01-15,-88.41,-12.83
2017-02-15,-98.17,-13.51
2017-03-15,-90.33,-12.37
2017-04-15,-82.8,-12.16
2017-05-15,-77.17,-10.99
2017-06-15,-52.14,-8.0
2017-07-15,-51.13,-7.57
2017-08-15,-47.82,-7.62
2017-09-15,-85.88,-12.67
2017-10-15,-51.03,-8.13
2017-11-15,-102.76,-15.05
2017-12-15,-110.47,-15.56
2018-01-15,-93.27,-12.55
2018-02-15,-95.36,-12.88
2018-03-15,-103.02,-14.02
2018-04-15,-66.59,-9.12
2018-05-15,-51.83,-7.84
2018-06-15,-54.84,-8.28
2018-07-15,-40.96,-6.32
2018-08-15,-43.66,-7.19
2018-09-15,-44.41,-7.96
2018-10-15,-99.0,-13.89
2018-11-15,-95.96,-13.41
2018-12-15,-77.96,-10.85
2019-01-15,-102.95,-14.32
2019-02-15,-123.25,-16.77
