date,delta_2h,delta_18o
2007-01-15,-73.1,-10.28
2007-02-15,-97.44,-13.3
2007-03-15,-102.75,-13.83
2007-04-15,-57.13,-8.82
2007-05-15,-82.8,-11.41
2007-06-15,-62.94,-8.92
2007-07-15,-56.59,-8.48
2007-08-15,-64.34,-9.5
2007-09-15,-58.18,-8.9
2007-10-15,-62.43,-9.22
2007-11-15,-81.31,-11.47
2007-12-15,-81.5,-11.71
2008-01-15,-99.12,-13.2
2008-02-15,-96.49,-13.07
2008-03-15,-90.46,-12.46
2008-04-15,-91.92,-12.6
2008-05-15,-56.51,-7.88
2008-06-15,-66.05,-9.32
2008-07-15,-53.65,-7.79
2008-08-15,-44.21,-6.99
2008-09-15,-64.25,-9.35
2008-10-15,-100.25,-13.83
2008-11-15,-83.17,-11.85
2008-12-15,-115.61,-15.77
2009-01-15,-104.24,-13.98
2009-02-15,-122.63,-16.42
2009-03-15,-105.71,-14.19
2009-04-15,-96.95,-13.09
2009-05-15,-62.32,-9.1
2009-06-15,-47.41,-7.01
2009-07-15,-39.51,-6.22
2009-08-15,-40.07,-6.19
2009-09-15,-37.1,-6.11
2009-10-15,-67.57,-10.01
2009-11-15,-103.73,-14.52
2009-12-15,-118.03,-16.37
2010-01-15,-129.65,-17.32
2010-02-15,-124.43,-16.68
2010-03-15,-92.81,-12.9
2010-04-15,-90.65,-12.62
2010-05-15,-74.04,-10.43
2010-06-15,-67.0,-9.64
2010-07-15,-42.06,-6.64
2010-08-15,-68.27,-9.87
2010-09-15,-59.35,-8.85
2010-10-15,-99.61,-13.97
2010-11-15,-125.68,-16.93
2010-12-15,-118.07,-16.2
2011-01-15,-99.25,-13.19
2011-02-15,-118.3,-15.86
2011-03-15,-86.95,-11.7
2011-04-15,-56.15,-8.06
2011-05-15,-49.54,-7.39
2011-06-15,-50.95,-7.56
2011-07-15,-55.1,-8.33
2011-08-15,-44.79,-6.91
2011-09-15,-56.02,-8.48
2011-10-15,-61.58,-9.06
2011-11-15,-78.3,-10.0
2011-12-15,-94.37,-13.23
2012-01-15,-95.98,-13.07
2012-02-15,-127.81,-16.55
2012-03-15,-89.05,-12.47
2012-04-15,-90.65,-12.6
2012-05-15,-70.41,-10.02
2012-06-15,-54.27,-7.8
2012-07-15,-33.74,-5.6
2012-08-15,-35.45,-5.83
2012-09-15,-63.45,-9.49
2012-10-15,-101.29,-13.9
2012-11-15,-120.68,-16.32
2012-12-15,-109.81,-15.03
2013-01-15,-123.69,-16.52
2013-02-15,-123.56,-16.54
2013-03-15,-117.66,-16.04
2013-04-15,-85.6,-11.86
2013-05-15,-84.0,-11.78
2013-06-15,-68.36,-9.53
2013-07-15,-57.66,-8.26
2013-08-15,-38.1,-6.27
2013-09-15,-52.4,-8.11
2013-10-15,-69.53,-10.1
2013-11-15,-119.39,-16.19
2013-12-15,-145.62,-19.17
2014-01-15,-119.59,-15.88
2014-02-15,-108.77,-14.57
2014-03-15,-115.32,-15.42
2014-04-15,-101.88,-13.36
2014-05-15,-65.81,-9.45
2014-06-15,-39.03,-6.22
2014-07-15,-69.73,-10.05
2014-08-15,-52.69,-7.84
2014-09-15,-52.0,-7.7
2014-10-15,-47.42,-7.58
2014-11-15,-136.02,-18.24
2014-12-15,-113.06,-15.28
2015-01-15,-109.52,-14.79
2015-02-15,-130.85,-17.28
2015-03-15,-90.46,-11.91
2015-04-15,-85.73,-11.57
2015-05-15,-69.6,-9.6
2015-06-15,-48.55,-7.23
2015-07-15,-36.65,-5.4
2015-08-15,-51.46,-7.67
2015-09-15,-63.52,-9.4
2015-10-15,-82.46,-11.67
2015-11-15,-105.97,-14.4
2015-12-15,-76.85,-10.98
