date,delta_2h,delta_18o
2007-01-15,-81.96,-11.4
2007-02-15,-111.47,-15.05
2007-03-15,-113.97,-15.2
2007-04-15,-65.77,-9.76
2007-05-15,-94.15,-12.65
2007-06-15,-59.6,-8.43
2007-07-15,-61.89,-9.09
2007-08-15,-59.15,-9.0
2007-09-15,-64.32,-9.9
2007-10-15,-67.65,-10.03
2007-11-15,-87.11,-12.37
2007-12-15,-101.75,-14.22
2008-01-15,-109.73,-14.46
2008-02-15,-96.66,-13.05
2008-03-15,-93.0,-12.72
2008-04-15,-93.88,-12.96
2008-05-15,-79.24,-10.67
2008-06-15,-65.11,-9.34
2008-07-15,-56.08,-8.2
2008-08-15,-55.83,-8.58
2008-09-15,-73.44,-10.73
2008-10-15,-92.59,-13.11
2008-11-15,-100.11,-13.78
2008-12-15,-117.69,-16.05
2009-01-15,-115.86,-15.27
2009-02-15,-128.01,-17.01
2009-03-15,-112.42,-15.11
2009-04-15,-95.12,-12.84
2009-05-15,-44.09,-6.86
2009-06-15,-52.18,-7.89
2009-07-15,-46.93,-7.4
2009-08-15,-47.51,-7.2
2009-09-15,-37.18,-6.15
2009-10-15,-77.81,-11.49
2009-11-15,-118.08,-16.26
2009-12-15,-127.48,-17.04
2010-01-15,-125.97,-16.88
2010-02-15,-135.79,-18.07
2010-03-15,-102.37,-13.83
2010-04-15,-95.29,-13.08
2010-05-15,-82.26,-11.48
2010-06-15,-72.15,-10.32
2010-07-15,-59.32,-9.18
2010-08-15,-81.39,-11.62
2010-09-15,-102.22,-14.65
2010-10-15,-110.91,-15.05
2010-11-15,-133.22,-17.75
2010-12-15,-126.3,-16.98
2011-01-15,-98.1,-13.19
2011-02-15,-126.09,-16.74
2011-03-15,-95.75,-12.8
2011-04-15,-48.74,-7.32
2011-05-15,-55.53,-8.5
2011-06-15,-53.62,-7.98
2011-07-15,-58.95,-8.96
2011-08-15,-44.29,-7.43
2011-09-15,-63.02,-9.44
2011-10-15,-75.26,-11.11
2011-11-15,-69.52,-8.96
2011-12-15,-109.36,-14.87
