date,delta_2h,delta_18o
2007-01-15,-68.37,-9.68
2007-02-15,-72.11,-9.94
2007-03-15,-86.89,-12.0
2007-04-15,-56.29,-8.31
2007-05-15,-60.84,-8.66
2007-06-15,-52.22,-7.38
2007-07-15,-45.33,-6.57
2007-08-15,-52.4,-7.95
2007-09-15,-46.66,-7.38
2007-10-15,-51.09,-7.8
2007-11-15,-63.48,-9.47
2007-12-15,-51.13,-7.92
2008-01-15,-78.86,-10.43
2008-02-15,-60.57,-8.68
2008-03-15,-62.3,-8.87
2008-04-15,-78.12,-10.82
2008-05-15,-43.0,-6.15
2008-06-15,-50.43,-7.4
2008-07-15,-37.3,-5.73
2008-08-15,-33.8,-5.77
2008-09-15,-53.49,-8.13
2008-10-15,-100.71,-13.88
2008-11-15,-69.71,-10.06
2008-12-15,-103.88,-13.89
2009-01-15,-85.0,-11.32
2009-02-15,-96.87,-13.14
2009-03-15,-84.5,-11.62
2009-04-15,-73.22,-9.86
2009-05-15,-44.14,-6.51
2009-06-15,-43.13,-6.19
2009-07-15,-32.24,-5.06
2009-08-15,-36.81,-5.78
2009-09-15,-35.51,-5.82
2009-10-15,-57.52,-8.6
2009-11-15,-98.28,-13.57
2009-12-15,-95.4,-13.27
2010-01-15,-117.49,-15.76
2010-02-15,-105.58,-14.19
2010-03-15,-80.53,-11.24
2010-04-15,-68.07,-9.81
2010-05-15,-61.68,-8.75
2010-06-15,-56.09,-8.14
2010-07-15,-34.87,-5.51
2010-08-15,-62.2,-8.98
2010-09-15,-42.53,-6.66
2010-10-15,-72.11,-10.56
2010-11-15,-107.73,-14.77
2010-12-15,-103.91,-14.23
2011-01-15,-80.57,-10.98
2011-02-15,-84.99,-11.7
2011-03-15,-63.97,-8.63
2011-04-15,-44.93,-6.61
2011-05-15,-38.5,-5.66
2011-06-15,-41.8,-6.14
2011-07-15,-47.64,-7.13
2011-08-15,-44.02,-6.49
2011-09-15,-40.57,-6.46
2011-10-15,-50.89,-7.7
2011-11-15,-62.7,-8.9
2011-12-15,-68.61,-9.98
2012-01-15,-63.22,-8.94
2012-02-15,-93.84,-12.75
2012-03-15,-73.11,-10.24
2012-04-15,-61.29,-8.67
2012-05-15,-54.08,-7.76
2012-06-15,-45.98,-6.68
2012-07-15,-37.26,-5.8
2012-08-15,-32.45,-5.23
2012-09-15,-45.05,-6.94
2012-10-15,-78.06,-10.93
2012-11-15,-94.24,-12.86
2012-12-15,-81.56,-11.46
2013-01-15,-96.25,-13.1
2013-02-15,-96.14,-12.97
2013-03-15,-95.59,-13.12
2013-04-15,-69.52,-9.76
2013-05-15,-71.06,-9.9
2013-06-15,-55.93,-8.0
2013-07-15,-50.11,-7.11
2013-08-15,-34.53,-5.73
2013-09-15,-41.93,-6.71
2013-10-15,-55.06,-8.07
2013-11-15,-99.24,-13.56
2013-12-15,-132.46,-17.39
2014-01-15,-90.29,-12.06
2014-02-15,-88.5,-12.06
2014-03-15,-73.51,-10.02
2014-04-15,-73.08,-8.93
2014-05-15,-47.68,-7.0
2014-06-15,-30.48,-4.84
2014-07-15,-55.04,-7.98
2014-08-15,-42.63,-6.29
2014-09-15,-43.28,-6.47
2014-10-15,-38.6,-6.24
2014-11-15,-133.66,-17.81
2014-12-15,-84.98,-11.88
2015-01-15,-96.15,-13.06
2015-02-15,-101.17,-13.74
2015-03-15,-65.68,-8.72
2015-04-15,-66.29,-9.25
2015-05-15,-57.4,-7.83
2015-06-15,-43.32,-6.43
2015-07-15,-30.41,-4.12
2015-08-15,-33.91,-5.34
2015-09-15,-61.05,-8.63
2015-10-15,-71.36,-10.13
2015-11-15,-85.38,-11.69
2015-12-15,-58.45,-8.66
2016-01-15,-93.83,-12.85
2016-02-15,-82.52,-11.33
2016-03-15,-89.79,-12.05
2016-04-15,-61.97,-9.12
2016-05-15,-68.66,-9.33
2016-06-15,-61.54,-8.51
2016-07-15,-23.3,-3.86
2016-08-15,-29.67,-4.86
2016-09-15,-52.5,-7.89
2016-10-15,-65.01,-9.27
2016-11-15,-69.71,-10.33
2016-12-15,-64.32,-11.69
2017-01-15,-65.42,-9.51
2017-02-15,-88.74,-12.33
2017-03-15,-68.94,-9.69
2017-04-15,-59.62,-8.91
2017-05-15,-58.73,-8.42
2017-06-15,-40.32,-5.84
2017-07-15,-34.51,-5.16
2017-08-15,-39.95,-6.18
2017-09-15,-62.38,-9.1
