date,delta_2h,delta_18o
2007-01-15,-73.3,-10.28
2007-02-15,-96.73,-13.23
2007-03-15,-105.1,-14.17
2007-04-15,-56.1,-8.66
2007-05-15,-85.43,-11.72
2007-06-15,-63.19,-8.96
2007-07-15,-57.38,-8.66
2007-08-15,-65.52,-9.62
2007-09-15,-58.75,-8.94
2007-10-15,-63.2,-9.25
2007-11-15,-84.1,-11.69
2007-12-15,-86.35,-12.26
2008-01-15,-102.81,-13.57
2008-02-15,-97.61,-13.17
2008-03-15,-98.37,-13.48
2008-04-15,-91.52,-12.55
2008-05-15,-57.29,-7.92
2008-06-15,-67.17,-9.43
2008-07-15,-54.42,-7.87
2008-08-15,-43.3,-6.86
2008-09-15,-63.22,-9.13
2008-10-15,-100.15,-13.75
2008-11-15,-84.26,-12.0
2008-12-15,-119.95,-16.3
2009-01-15,-105.29,-14.01
2009-02-15,-124.83,-16.68
2009-03-15,-105.65,-14.15
2009-04-15,-93.81,-12.63
2009-05-15,-67.24,-9.76
2009-06-15,-46.77,-6.91
2009-07-15,-39.0,-6.14
2009-08-15,-38.24,-5.96
2009-09-15,-36.42,-6.05
2009-10-15,-66.6,-9.78
2009-11-15,-108.0,-15.1
2009-12-15,-118.05,-16.46
2010-01-15,-129.51,-17.23
2010-02-15,-126.53,-16.85
2010-03-15,-92.23,-12.84
2010-04-15,-93.33,-12.86
2010-05-15,-75.23,-10.53
2010-06-15,-67.71,-9.74
2010-07-15,-40.23,-6.37
2010-08-15,-68.38,-9.89
2010-09-15,-58.89,-8.76
2010-10-15,-100.5,-14.09
2010-11-15,-126.35,-16.98
2010-12-15,-117.53,-16.15
2011-01-15,-100.51,-13.28
2011-02-15,-119.43,-15.98
2011-03-15,-89.11,-12.04
2011-04-15,-56.79,-8.21
2011-05-15,-49.04,-7.32
2011-06-15,-50.79,-7.58
2011-07-15,-55.09,-8.31
2011-08-15,-44.49,-6.79
2011-09-15,-54.53,-8.27
2011-10-15,-61.17,-8.93
2011-11-15,-76.47,-9.95
2011-12-15,-95.51,-13.31
2012-01-15,-100.34,-13.89
2012-02-15,-130.53,-16.9
2012-03-15,-88.41,-12.39
2012-04-15,-91.4,-12.69
2012-05-15,-72.52,-10.26
2012-06-15,-53.36,-7.68
2012-07-15,-33.34,-5.54
2012-08-15,-34.05,-5.65
2012-09-15,-64.05,-9.64
2012-10-15,-100.35,-13.75
2012-11-15,-119.38,-16.13
2012-12-15,-114.78,-15.55
2013-01-15,-124.72,-16.67
2013-02-15,-123.41,-16.44
2013-03-15,-117.81,-16.1
2013-04-15,-84.01,-11.71
2013-05-15,-85.01,-11.94
2013-06-15,-73.33,-9.87
2013-07-15,-58.48,-8.32
2013-08-15,-37.62,-6.17
2013-09-15,-52.48,-8.08
2013-10-15,-65.87,-9.66
2013-11-15,-118.46,-16.03
2013-12-15,-146.38,-19.15
2014-01-15,-120.98,-15.97
2014-02-15,-110.03,-14.69
2014-03-15,-117.24,-15.6
2014-04-15,-103.87,-13.69
2014-05-15,-63.95,-9.11
2014-06-15,-38.85,-6.11
2014-07-15,-70.85,-10.27
2014-08-15,-54.41,-8.12
2014-09-15,-56.52,-8.15
2014-10-15,-46.85,-7.48
2014-11-15,-134.33,-18.03
2014-12-15,-115.8,-15.58
2015-01-15,-112.8,-15.22
2015-02-15,-132.37,-17.41
2015-03-15,-93.12,-12.09
2015-04-15,-90.9,-12.15
2015-05-15,-69.28,-9.54
2015-06-15,-48.79,-7.26
2015-07-15,-36.38,-5.31
2015-08-15,-52.72,-7.77
2015-09-15,-64.28,-9.49
2015-10-15,-82.34,-11.65
2015-11-15,-106.56,-14.48
2015-12-15,-75.62,-10.84
2016-01-15,-105.39,-14.4
2016-02-15,-103.13,-13.89
2016-03-15,-99.68,-13.62
2016-04-15,-71.45,-10.32
2016-05-15,-89.32,-12.54
2016-06-15,-73.68,-10.26
2016-07-15,-36.58,-5.99
2016-08-15,-35.08,-5.61
2016-09-15,-61.4,-9.08
2016-10-15,-75.86,-11.02
2016-11-15,-88.82,-12.92
2016-12-15,-102.6,-16.9
2017-01-15,-97.83,-13.51
2017-02-15,-104.91,-14.47
2017-03-15,-91.18,-12.54
2017-04-15,-69.62,-10.47
2017-05-15,-82.47,-11.49
2017-06-15,-45.87,-6.88
2017-07-15,-41.61,-6.15
2017-08-15,-48.27,-7.65
2017-09-15,-59.69,-8.85
2017-10-15,-44.47,-7.13
2017-11-15,-109.23,-14.16
2017-12-15,-107.57,-14.75
2018-01-15,-85.12,-11.39
2018-02-15,-107.08,-14.31
2018-03-15,-104.1,-13.99
2018-04-15,-73.26,-10.16
2018-05-15,-45.86,-7.58
2018-06-15,-61.86,-9.15
2018-07-15,-38.44,-6.14
2018-08-15,-37.22,-6.01
2018-09-15,-39.18,-6.42
2018-10-15,-103.6,-14.53
2018-11-15,-87.12,-12.69
2018-12-15,-80.96,-11.32
2019-01-15,-104.46,-14.5
2019-02-15,-127.99,-17.23
2019-03-15,-71.03,-10.05
2019-04-15,-93.9,-13.25
2019-05-15,-76.87,-10.91
2019-06-15,-36.33,-6.21
2019-07-15,-36.68,-6.16
2019-08-15,-39.72,-6.5
2019-09-15,-51.12,-7.91
2019-10-15,-58.91,-8.89
2019-11-15,-121.61,-16.02
2019-12-15,-109.23,-14.71
2020-01-15,-96.05,-13.43
2020-02-15,-73.63,-10.45
2020-03-15,-87.2,-12.12
2020-04-15,-77.73,-10.73
2020-05-15,-57.78,-8.3
