date,delta_2h,delta_18o
2007-01-15,-101.58,-13.66
2007-02-15,-133.93,-17.99
2007-03-15,-132.81,-17.66
2007-04-15,-86.06,-12.86
2007-05-15,-100.27,-13.66
2007-06-15,-72.59,-10.22
2007-07-15,-72.34,-10.74
2007-08-15,-72.78,-10.85
2007-09-15,-72.59,-11.31
2007-10-15,-79.38,-11.43
2007-11-15,-102.2,-14.37
2007-12-15,-113.04,-15.65
2008-01-15,-124.7,-16.44
2008-02-15,-116.28,-15.82
2008-03-15,-102.32,-13.87
2008-04-15,-107.06,-14.69
2008-05-15,-67.96,-9.45
2008-06-15,-78.75,-11.11
2008-07-15,-66.55,-9.72
2008-08-15,-66.82,-10.21
2008-09-15,-88.35,-12.74
2008-10-15,-102.75,-14.49
2008-11-15,-107.23,-14.69
2008-12-15,-132.67,-17.94
2009-01-15,-126.04,-16.63
2009-02-15,-147.21,-19.4
2009-03-15,-139.71,-18.45
2009-04-15,-115.8,-15.73
2009-05-15,-56.28,-8.71
2009-06-15,-60.36,-9.25
2009-07-15,-53.43,-8.37
2009-08-15,-56.19,-8.44
2009-09-15,-49.23,-7.9
2009-10-15,-86.06,-12.9
2009-11-15,-119.06,-16.58
2009-12-15,-143.14,-19.35
2010-01-15,-146.06,-19.57
2010-02-15,-144.93,-19.32
2010-03-15,-113.52,-15.49
2010-04-15,-110.55,-15.3
2010-05-15,-93.09,-13.27
2010-06-15,-78.75,-11.38
2010-07-15,-64.96,-10.17
2010-08-15,-91.06,-13.29
2010-09-15,-102.02,-14.74
2010-10-15,-132.12,-17.88
2010-11-15,-152.27,-20.18
2010-12-15,-143.51,-19.43
2011-01-15,-112.12,-14.98
2011-02-15,-158.67,-20.76
2011-03-15,-110.96,-14.64
2011-04-15,-57.64,-8.71
2011-05-15,-67.09,-10.49
2011-06-15,-62.81,-9.58
2011-07-15,-66.9,-10.14
2011-08-15,-49.33,-8.29
2011-09-15,-79.14,-11.73
2011-10-15,-84.71,-12.25
2011-11-15,-85.27,-9.69
2011-12-15,-126.6,-17.21
2012-01-15,-115.55,-16.2
2012-02-15,-159.69,-20.31
2012-03-15,-112.47,-15.51
2012-04-15,-116.82,-15.86
2012-05-15,-72.89,-10.8
2012-06-15,-79.48,-11.29
2012-07-15,-35.93,-6.26
2012-08-15,-47.24,-7.71
2012-09-15,-80.3,-12.08
2012-10-15,-138.07,-18.79
2012-11-15,-155.78,-20.78
2012-12-15,-142.83,-19.04
2013-01-15,-143.77,-19.15
2013-02-15,-158.27,-21.87
2013-03-15,-135.29,-18.37
2013-04-15,-102.3,-13.83
2013-05-15,-92.86,-13.23
2013-06-15,-72.84,-10.55
2013-07-15,-63.62,-9.31
2013-08-15,-48.71,-7.89
2013-09-15,-68.27,-10.47
2013-10-15,-91.56,-13.11
2013-11-15,-152.66,-20.56
2013-12-15,-149.42,-20.1
2014-01-15,-145.62,-19.37
2014-02-15,-127.39,-16.84
2014-03-15,-151.28,-20.03
2014-04-15,-115.18,-16.54
2014-05-15,-91.54,-13.22
2014-06-15,-46.94,-7.75
2014-07-15,-85.55,-12.44
2014-08-15,-66.07,-10.18
2014-09-15,-63.95,-9.79
2014-10-15,-62.73,-9.92
2014-11-15,-145.48,-19.45
2014-12-15,-132.29,-17.71
2015-01-15,-121.78,-16.46
2015-02-15,-156.74,-20.29
2015-03-15,-106.35,-14.25
2015-04-15,-96.32,-13.13
2015-05-15,-94.12,-12.83
2015-06-15,-65.59,-9.97
2015-07-15,-42.57,-6.48
2015-08-15,-66.05,-9.72
2015-09-15,-69.25,-10.49
2015-10-15,-98.72,-14.09
2015-11-15,-135.97,-18.2
2015-12-15,-96.19,-13.39
2016-01-15,-122.91,-16.69
2016-02-15,-119.1,-16.17
2016-03-15,-138.24,-18.46
2016-04-15,-89.68,-12.9
2016-05-15,-109.78,-16.13
2016-06-15,-91.25,-12.77
2016-07-15,-44.96,-7.51
2016-08-15,-49.91,-8.3
2016-09-15,-84.97,-12.07
2016-10-15,-78.68,-11.64
2016-11-15,-122.88,-17.11
2016-12-15,-126.54,-19.38
2017-01-15,-110.13,-15.47
2017-02-15,-125.19,-16.75
2017-03-15,-106.94,-14.65
2017-04-15,-91.58,-13.38
2017-05-15,-98.95,-13.94
2017-06-15,-58.14,-8.79
2017-07-15,-58.53,-8.67
2017-08-15,-54.43,-9.06
2017-09-15,-87.22,-13.12
2017-10-15,-62.08,-10.2
2017-11-15,-112.14,-16.72
2017-12-15,-138.16,-18.87
2018-01-15,-115.17,-15.42
2018-02-15,-130.53,-17.23
2018-03-15,-122.94,-16.83
2018-04-15,-79.85,-10.89
2018-05-15,-51.24,-7.84
2018-06-15,-55.97,-8.42
2018-07-15,-47.04,-7.73
2018-08-15,-43.48,-7.32
2018-09-15,-55.95,-9.27
2018-10-15,-105.66,-15.06
2018-11-15,-100.19,-14.05
2018-12-15,-98.85,-13.83
2019-01-15,-129.0,-17.83
2019-02-15,-145.2,-19.35
2019-03-15,-95.7,-12.83
2019-04-15,-80.68,-11.57
2019-05-15,-90.39,-13.11
2019-06-15,-50.48,-7.86
2019-07-15,-38.32,-6.12
2019-08-15,-45.29,-7.07
2019-09-15,-65.81,-10.31
2019-10-15,-80.33,-11.62
2019-11-15,-145.42,-19.18
2019-12-15,-138.17,-18.08
2020-01-15,-137.9,-18.61
2020-02-15,-103.26,-14.21
2020-03-15,-110.01,-14.88
2020-04-15,-90.03,-12.64
2020-05-15,-54.92,-8.36
2020-06-15,-76.91,-11.36
2020-07-15,-50.66,-8.49
2020-08-15,-78.06,-11.87
2020-09-15,-81.98,-12.53
2020-10-15,-95.23,-13.26
2020-11-15,-87.06,-12.46
2020-12-15,-157.09,-20.66
