date,delta_2h,delta_18o
2007-01-15,-100.28,-13.66
2007-02-15,-147.35,-19.67
2007-03-15,-127.43,-16.62
2007-04-15,-84.26,-11.79
2007-05-15,-88.38,-11.82
2007-06-15,-61.48,-8.71
2007-07-15,-65.53,-9.61
2007-08-15,-56.46,-8.66
2007-09-15,-77.15,-11.54
2007-10-15,-81.46,-11.68
2007-11-15,-110.63,-15.27
2007-12-15,-131.79,-17.81
2008-01-15,-134.2,-17.52
2008-02-15,-128.58,-16.84
2008-03-15,-104.9,-13.88
2008-04-15,-106.77,-14.63
2008-05-15,-98.99,-13.2
2008-06-15,-79.26,-10.9
2008-07-15,-61.83,-8.99
2008-08-15,-62.53,-9.14
2008-09-15,-85.46,-12.07
2008-10-15,-98.65,-13.74
2008-11-15,-119.77,-16.34
2008-12-15,-123.61,-16.88
2009-01-15,-133.18,-17.5
2009-02-15,-151.53,-19.9
2009-03-15,-141.58,-18.56
2009-04-15,-100.65,-13.73
2009-05-15,-44.43,-6.69
2009-06-15,-59.59,-8.8
2009-07-15,-57.24,-8.55
2009-08-15,-49.2,-7.28
2009-09-15,-42.57,-6.62
2009-10-15,-93.12,-13.2
2009-11-15,-140.3,-18.86
2009-12-15,-144.21,-19.02
2010-01-15,-156.99,-20.45
2010-02-15,-158.4,-21.0
2010-03-15,-116.95,-15.58
2010-04-15,-117.15,-15.87
2010-05-15,-87.73,-12.32
2010-06-15,-91.8,-12.67
2010-07-15,-53.13,-8.08
2010-08-15,-92.34,-13.03
2010-09-15,-106.57,-15.28
2010-10-15,-140.46,-18.59
2010-11-15,-155.62,-20.49
2010-12-15,-141.25,-18.88
2011-01-15,-109.72,-14.75
2011-02-15,-169.62,-21.94
2011-03-15,-121.14,-16.09
2011-04-15,-69.09,-9.4
2011-05-15,-66.55,-9.77
2011-06-15,-65.31,-9.34
2011-07-15,-58.0,-8.92
2011-08-15,-50.4,-8.06
2011-09-15,-81.27,-11.65
2011-10-15,-89.71,-12.57
2011-11-15,-68.93,-8.85
2011-12-15,-141.22,-18.68
2012-01-15,-120.12,-16.43
2012-02-15,-168.45,-21.27
2012-03-15,-102.25,-13.8
2012-04-15,-130.85,-17.09
2012-05-15,-72.85,-10.27
2012-06-15,-85.04,-11.7
2012-07-15,-36.43,-6.35
2012-08-15,-41.97,-6.8
2012-09-15,-73.25,-10.65
2012-10-15,-139.55,-18.71
2012-11-15,-146.84,-19.7
2012-12-15,-156.7,-20.55
2013-01-15,-151.5,-19.91
2013-02-15,-175.78,-23.36
2013-03-15,-147.87,-19.54
2013-04-15,-95.23,-13.11
2013-05-15,-89.3,-12.47
2013-06-15,-80.85,-11.27
2013-07-15,-55.53,-8.33
2013-08-15,-61.38,-8.94
2013-09-15,-72.67,-10.57
2013-10-15,-99.39,-13.98
2013-11-15,-148.31,-19.82
2013-12-15,-132.93,-17.89
2014-01-15,-154.03,-20.15
2014-02-15,-126.99,-16.76
2014-03-15,-158.21,-20.54
2014-04-15,-107.29,-14.53
2014-05-15,-83.2,-11.64
2014-06-15,-59.94,-9.02
2014-07-15,-77.52,-11.0
2014-08-15,-61.77,-9.19
