date,delta_2h,delta_18o
2007-01-15,-80.69,-11.21
2007-02-15,-109.96,-14.92
2007-03-15,-115.13,-15.37
2007-04-15,-66.48,-10.22
2007-05-15,-92.04,-12.59
2007-06-15,-67.91,-9.58
2007-07-15,-62.6,-9.41
2007-08-15,-69.15,-10.15
2007-09-15,-63.04,-9.56
2007-10-15,-69.41,-10.03
2007-11-15,-90.46,-12.6
2007-12-15,-96.16,-13.49
2008-01-15,-110.0,-14.51
2008-02-15,-108.8,-14.61
2008-03-15,-102.68,-13.99
2008-04-15,-97.8,-13.34
2008-05-15,-60.71,-8.41
2008-06-15,-71.5,-10.06
2008-07-15,-58.69,-8.51
2008-08-15,-50.48,-7.8
2008-09-15,-73.37,-10.52
2008-10-15,-100.19,-13.87
2008-11-15,-90.86,-12.8
2008-12-15,-124.07,-16.81
2009-01-15,-112.48,-14.9
2009-02-15,-133.55,-17.74
2009-03-15,-117.01,-15.61
2009-04-15,-102.22,-13.81
2009-05-15,-64.59,-9.57
2009-06-15,-50.08,-7.46
2009-07-15,-43.37,-6.82
2009-08-15,-44.81,-6.92
2009-09-15,-41.64,-6.77
2009-10-15,-71.55,-10.46
2009-11-15,-113.1,-15.73
2009-12-15,-127.0,-17.52
2010-01-15,-136.28,-18.17
2010-02-15,-131.75,-17.6
2010-03-15,-100.4,-13.83
2010-04-15,-98.07,-13.57
2010-05-15,-82.01,-11.51
2010-06-15,-70.73,-10.21
2010-07-15,-47.51,-7.55
2010-08-15,-72.93,-10.58
2010-09-15,-69.19,-10.13
2010-10-15,-113.24,-15.64
2010-11-15,-136.28,-18.23
2010-12-15,-127.26,-17.42
2011-01-15,-106.27,-13.97
2011-02-15,-134.31,-17.78
2011-03-15,-95.81,-12.84
2011-04-15,-58.24,-8.4
2011-05-15,-54.86,-8.31
2011-06-15,-54.35,-8.07
2011-07-15,-58.86,-8.94
2011-08-15,-45.73,-7.25
2011-09-15,-61.14,-9.14
2011-10-15,-69.16,-10.03
2011-11-15,-79.9,-9.9
2011-12-15,-105.45,-14.57
2012-01-15,-105.36,-14.65
2012-02-15,-142.54,-18.27
2012-03-15,-97.6,-13.62
2012-04-15,-100.32,-13.78
2012-05-15,-73.45,-10.56
2012-06-15,-59.71,-8.55
2012-07-15,-33.67,-5.71
2012-08-15,-38.61,-6.38
2012-09-15,-72.15,-10.71
2012-10-15,-114.29,-15.58
2012-11-15,-134.33,-18.02
2012-12-15,-123.83,-16.73
2013-01-15,-133.01,-17.73
2013-02-15,-135.37,-18.37
2013-03-15,-127.13,-17.24
2013-04-15,-90.83,-12.49
2013-05-15,-88.59,-12.45
2013-06-15,-73.55,-10.14
2013-07-15,-60.93,-8.68
2013-08-15,-40.42,-6.6
2013-09-15,-57.97,-8.9
2013-10-15,-74.1,-10.73
2013-11-15,-129.23,-17.49
2013-12-15,-153.41,-20.2
2014-01-15,-131.65,-17.41
2014-02-15,-117.45,-15.61
2014-03-15,-131.63,-17.46
2014-04-15,-110.21,-15.39
2014-05-15,-77.02,-10.9
2014-06-15,-41.14,-6.46
2014-07-15,-76.77,-11.07
2014-08-15,-58.29,-8.67
2014-09-15,-58.33,-8.54
2014-10-15,-51.55,-8.2
2014-11-15,-140.78,-18.81
2014-12-15,-126.12,-16.72
2015-01-15,-117.88,-15.85
2015-02-15,-142.44,-18.59
2015-03-15,-101.55,-13.24
2015-04-15,-92.33,-12.38
2015-05-15,-77.36,-10.57
2015-06-15,-52.27,-7.81
2015-07-15,-38.28,-5.71
2015-08-15,-58.7,-8.56
2015-09-15,-64.56,-9.63
2015-10-15,-87.21,-12.41
2015-11-15,-120.25,-16.2
2015-12-15,-89.47,-12.44
2016-01-15,-113.9,-15.46
2016-02-15,-109.87,-14.85
2016-03-15,-112.77,-15.21
2016-04-15,-77.7,-11.16
2016-05-15,-96.12,-13.67
2016-06-15,-78.52,-10.94
2016-07-15,-37.9,-6.27
2016-08-15,-38.36,-6.17
2016-09-15,-69.45,-10.11
2016-10-15,-76.78,-11.14
2016-11-15,-100.92,-14.4
2016-12-15,-118.63,-18.18
2017-01-15,-106.23,-14.61
2017-02-15,-113.7,-15.48
2017-03-15,-97.31,-13.34
2017-04-15,-78.44,-11.64
2017-05-15,-88.38,-12.35
2017-06-15,-49.17,-7.39
2017-07-15,-47.65,-7.01
2017-08-15,-50.62,-8.18
2017-09-15,-66.4,-9.92
2017-10-15,-50.66,-8.06
2017-11-15,-113.68,-15.35
2017-12-15,-118.19,-16.12
2018-01-15,-93.94,-12.52
2018-02-15,-117.94,-15.61
2018-03-15,-111.01,-15.13
2018-04-15,-73.97,-10.28
2018-05-15,-48.11,-7.92
2018-06-15,-61.18,-9.04
2018-07-15,-41.15,-6.68
2018-08-15,-39.12,-6.43
2018-09-15,-44.31,-7.09
2018-10-15,-102.08,-14.45
2018-11-15,-90.35,-13.07
2018-12-15,-86.82,-12.15
2019-01-15,-114.87,-15.84
2019-02-15,-134.96,-18.03
2019-03-15,-78.91,-10.97
2019-04-15,-94.8,-13.25
2019-05-15,-86.35,-12.13
2019-06-15,-38.5,-6.46
2019-07-15,-36.2,-6.06
2019-08-15,-40.63,-6.68
2019-09-15,-54.98,-8.57
2019-10-15,-67.54,-9.89
2019-11-15,-131.7,-17.24
2019-12-15,-118.32,-15.69
2020-01-15,-112.69,-15.43
2020-02-15,-84.34,-11.81
2020-03-15,-92.03,-12.7
2020-04-15,-81.68,-11.33
2020-05-15,-56.34,-8.19
2020-06-15,-65.52,-9.72
2020-07-15,-33.87,-5.8
2020-08-15,-59.91,-9.17
2020-09-15,-72.16,-10.89
2020-10-15,-85.99,-12.08
2020-11-15,-75.99,-10.75
2020-12-15,-140.53,-18.84
