date,delta_2h,delta_18o
2007-01-15,-108.93,-15.14
2007-02-15,-167.88,-22.14
2007-03-15,-159.69,-20.89
2007-04-15,-121.46,-17.46
2007-05-15,-121.66,-16.79
2007-06-15,-87.4,-12.45
2007-07-15,-88.8,-13.34
2007-08-15,-88.25,-13.08
2007-09-15,-92.3,-13.88
2007-10-15,-99.52,-14.0
2007-11-15,-127.36,-17.52
2007-12-15,-134.34,-18.59
2008-01-15,-134.87,-18.42
2008-02-15,-150.03,-20.14
2008-03-15,-132.88,-18.04
2008-04-15,-130.81,-17.7
2008-05-15,-58.96,-8.83
2008-06-15,-104.29,-14.7
2008-07-15,-82.42,-11.89
2008-08-15,-78.4,-11.83
2008-09-15,-102.15,-14.78
2008-10-15,-122.85,-17.1
2008-11-15,-101.06,-14.88
2008-12-15,-126.06,-17.26
2009-01-15,-144.53,-19.81
2009-02-15,-167.82,-22.22
2009-03-15,-173.95,-22.63
2009-04-15,-145.53,-20.13
2009-05-15,-84.82,-12.68
2009-06-15,-74.24,-11.28
2009-07-15,-66.14,-10.13
2009-08-15,-70.32,-10.66
2009-09-15,-67.49,-10.65
2009-10-15,-101.94,-14.63
2009-11-15,-141.89,-20.03
2009-12-15,-167.02,-23.03
2010-01-15,-175.1,-23.16
2010-02-15,-168.89,-22.67
2010-03-15,-128.31,-17.95
2010-04-15,-138.87,-19.35
2010-05-15,-110.91,-16.05
2010-06-15,-96.09,-13.78
2010-07-15,-65.88,-10.71
2010-08-15,-104.14,-15.39
2010-09-15,-93.99,-14.14
2010-10-15,-162.39,-22.23
2010-11-15,-175.29,-23.7
2010-12-15,-165.46,-22.72
2011-01-15,-132.7,-17.85
2011-02-15,-214.02,-27.63
2011-03-15,-140.94,-18.71
2011-04-15,-86.44,-12.19
2011-05-15,-83.04,-12.67
2011-06-15,-79.29,-11.74
2011-07-15,-76.8,-11.99
2011-08-15,-62.02,-10.33
2011-09-15,-92.91,-13.62
2011-10-15,-98.04,-13.81
2011-11-15,-99.73,-11.94
2011-12-15,-153.22,-20.96
2012-01-15,-135.23,-19.02
2012-02-15,-230.97,-28.61
2012-03-15,-136.08,-18.86
2012-04-15,-141.56,-19.43
2012-05-15,-89.42,-13.56
2012-06-15,-92.2,-13.26
2012-07-15,-44.18,-8.43
2012-08-15,-50.65,-8.53
2012-09-15,-122.31,-17.46
2012-10-15,-182.06,-24.51
2012-11-15,-173.58,-23.33
2012-12-15,-170.01,-23.09
2013-01-15,-188.15,-24.75
2013-02-15,-188.74,-25.0
2013-03-15,-157.11,-21.22
2013-04-15,-107.35,-14.87
2013-05-15,-103.6,-15.24
2013-06-15,-85.21,-12.38
2013-07-15,-70.69,-10.57
2013-08-15,-49.79,-8.26
2013-09-15,-86.58,-13.15
2013-10-15,-88.77,-13.23
2013-11-15,-172.81,-23.83
2013-12-15,-139.42,-19.41
2014-01-15,-165.86,-22.12
2014-02-15,-140.55,-18.76
2014-03-15,-201.16,-26.26
2014-04-15,-157.06,-22.86
2014-05-15,-132.87,-18.47
2014-06-15,-57.41,-8.98
2014-07-15,-110.7,-15.91
2014-08-15,-81.43,-12.28
2014-09-15,-71.93,-10.6
2014-10-15,-74.94,-11.81
2014-11-15,-133.01,-18.06
2014-12-15,-164.93,-21.7
2015-01-15,-134.11,-18.17
2015-02-15,-180.86,-23.56
2015-03-15,-137.8,-18.09
2015-04-15,-104.76,-14.39
2015-05-15,-119.75,-16.4
2015-06-15,-80.93,-11.96
2015-07-15,-45.96,-7.5
2015-08-15,-94.87,-13.92
2015-09-15,-77.0,-11.96
2015-10-15,-105.79,-15.49
2015-11-15,-163.6,-22.07
2015-12-15,-146.88,-19.47
2016-01-15,-150.42,-20.45
2016-02-15,-142.67,-19.6
2016-03-15,-157.33,-21.22
2016-04-15,-103.61,-14.86
2016-05-15,-139.64,-19.83
2016-06-15,-104.66,-14.79
2016-07-15,-43.14,-7.43
2016-08-15,-51.9,-8.51
2016-09-15,-94.92,-13.64
2016-10-15,-89.62,-13.38
2016-11-15,-127.95,-18.44
2016-12-15,-188.92,-28.23
2017-01-15,-145.02,-19.61
2017-02-15,-160.72,-21.16
2017-03-15,-130.1,-17.79
2017-04-15,-101.23,-14.53
2017-05-15,-124.98,-17.85
2017-06-15,-68.18,-10.39
2017-07-15,-63.3,-9.3
2017-08-15,-69.25,-11.9
2017-09-15,-84.68,-13.2
2017-10-15,-81.48,-12.88
2017-11-15,-129.37,-19.23
2017-12-15,-158.03,-21.31
2018-01-15,-136.58,-18.32
2018-02-15,-170.34,-22.31
2018-03-15,-151.26,-20.61
2018-04-15,-98.98,-14.06
2018-05-15,-46.08,-8.23
