date,delta_2h,delta_18o
2007-01-15,-57.86,-8.68
2007-02-15,-82.68,-11.47
2007-03-15,-87.14,-12.05
2007-04-15,-41.92,-6.85
2007-05-15,-69.72,-9.86
2007-06-15,-54.54,-7.93
2007-07-15,-53.37,-7.94
2007-08-15,-53.64,-8.18
2007-09-15,-54.45,-8.57
2007-10-15,-52.88,-8.29
2007-11-15,-64.17,-9.56
2007-12-15,-51.11,-8.36
2008-01-15,-79.44,-11.06
2008-02-15,-71.44,-10.18
2008-03-15,-67.37,-9.7
2008-04-15,-86.82,-12.1
2008-05-15,-50.32,-7.25
2008-06-15,-61.39,-8.72
2008-07-15,-49.25,-7.1
2008-08-15,-39.56,-6.61
2008-09-15,-46.02,-7.24
2008-10-15,-113.18,-15.45
2008-11-15,-61.83,-9.54
2008-12-15,-94.46,-13.26
2009-01-15,-92.49,-12.92
2009-02-15,-101.58,-14.03
2009-03-15,-94.49,-12.8
2009-04-15,-102.31,-13.81
2009-05-15,-74.42,-10.45
2009-06-15,-49.06,-7.29
2009-07-15,-37.33,-5.88
2009-08-15,-35.08,-5.21
2009-09-15,-33.67,-5.64
2009-10-15,-67.18,-10.26
2009-11-15,-84.99,-12.28
2009-12-15,-110.38,-15.39
2010-01-15,-123.7,-16.58
2010-02-15,-116.68,-15.85
2010-03-15,-81.44,-11.82
2010-04-15,-82.89,-11.91
2010-05-15,-62.21,-9.05
2010-06-15,-61.28,-8.95
2010-07-15,-38.58,-6.01
2010-08-15,-65.97,-9.5
2010-09-15,-46.14,-7.55
2010-10-15,-80.04,-11.81
2010-11-15,-112.65,-15.42
2010-12-15,-107.6,-14.83
2011-01-15,-87.14,-12.3
2011-02-15,-95.07,-13.26
2011-03-15,-75.62,-10.29
2011-04-15,-56.5,-8.28
2011-05-15,-44.35,-6.44
2011-06-15,-50.72,-7.61
2011-07-15,-52.37,-7.91
2011-08-15,-48.55,-7.38
2011-09-15,-56.53,-8.75
2011-10-15,-46.95,-7.32
2011-11-15,-84.01,-11.24
2011-12-15,-79.67,-11.69
2012-01-15,-77.06,-9.8
2012-02-15,-105.4,-13.75
2012-03-15,-79.92,-11.3
2012-04-15,-77.7,-11.42
2012-05-15,-65.57,-9.45
2012-06-15,-49.49,-7.23
2012-07-15,-35.27,-5.82
2012-08-15,-30.82,-5.17
2012-09-15,-54.98,-8.41
2012-10-15,-87.06,-12.19
2012-11-15,-101.67,-14.11
2012-12-15,-86.24,-12.42
2013-01-15,-114.72,-15.39
2013-02-15,-107.81,-13.77
2013-03-15,-101.97,-14.14
2013-04-15,-80.08,-11.32
2013-05-15,-76.92,-11.01
2013-06-15,-63.64,-9.14
2013-07-15,-53.04,-7.93
2013-08-15,-36.51,-6.19
2013-09-15,-46.24,-7.34
2013-10-15,-63.61,-9.51
2013-11-15,-109.63,-15.05
2013-12-15,-124.42,-16.62
2014-01-15,-94.76,-12.88
2014-02-15,-95.17,-13.06
2014-03-15,-92.15,-12.68
2014-04-15,-95.02,-10.08
2014-05-15,-49.69,-7.78
2014-06-15,-39.43,-6.57
2014-07-15,-62.69,-9.15
2014-08-15,-48.71,-7.41
2014-09-15,-42.98,-6.82
2014-10-15,-43.63,-7.06
2014-11-15,-126.65,-17.2
2014-12-15,-84.54,-12.49
2015-01-15,-87.77,-12.2
2015-02-15,-112.25,-15.39
2015-03-15,-71.46,-10.0
2015-04-15,-71.81,-10.14
2015-05-15,-61.76,-8.83
2015-06-15,-51.97,-7.79
2015-07-15,-36.13,-5.39
2015-08-15,-42.2,-6.77
2015-09-15,-64.34,-9.6
2015-10-15,-74.68,-10.54
2015-11-15,-84.38,-11.88
2015-12-15,-53.9,-8.55
2016-01-15,-91.6,-12.96
2016-02-15,-87.73,-12.11
2016-03-15,-94.92,-13.11
2016-04-15,-69.64,-10.07
2016-05-15,-83.93,-11.43
2016-06-15,-68.92,-9.72
2016-07-15,-25.84,-4.52
2016-08-15,-34.95,-5.95
2016-09-15,-53.44,-8.16
2016-10-15,-75.84,-11.03
2016-11-15,-76.92,-11.64
2016-12-15,-65.46,-16.32
2017-01-15,-67.72,-10.2
2017-02-15,-108.87,-14.97
2017-03-15,-75.14,-10.76
2017-04-15,-55.2,-8.32
2017-05-15,-68.23,-10.07
2017-06-15,-44.68,-6.64
2017-07-15,-32.74,-5.24
2017-08-15,-45.39,-7.03
2017-09-15,-59.39,-9.18
2017-10-15,-41.03,-7.22
2017-11-15,-86.61,-12.38
2017-12-15,-90.33,-12.81
2018-01-15,-78.25,-10.9
2018-02-15,-102.77,-14.13
2018-03-15,-96.58,-12.59
2018-04-15,-77.34,-10.73
2018-05-15,-39.16,-6.33
2018-06-15,-52.84,-8.18
2018-07-15,-41.88,-6.72
2018-08-15,-36.09,-5.85
2018-09-15,-36.15,-6.37
2018-10-15,-108.09,-15.16
2018-11-15,-93.68,-12.9
2018-12-15,-66.48,-10.15
2019-01-15,-80.52,-11.8
2019-02-15,-123.73,-16.68
2019-03-15,-64.11,-9.52
2019-04-15,-78.86,-11.65
2019-05-15,-61.28,-9.11
2019-06-15,-38.45,-6.8
2019-07-15,-33.81,-5.78
2019-08-15,-42.69,-6.43
2019-09-15,-48.69,-7.57
2019-10-15,-51.38,-8.22
2019-11-15,-106.49,-14.55
2019-12-15,-81.76,-11.77
2020-01-15,-69.81,-10.42
2020-02-15,-57.11,-8.63
2020-03-15,-99.82,-13.64
2020-04-15,-68.4,-9.64
2020-05-15,-52.51,-7.97
2020-06-15,-47.4,-7.48
2020-07-15,-15.47,-3.03
2020-08-15,-43.32,-6.66
2020-09-15,-64.28,-10.17
2020-10-15,-73.01,-10.73
2020-11-15,-64.65,-9.57
2020-12-15,-111.96,-15.68
