date,delta_2h,delta_18o
2007-01-15,-75.24,-10.29
2007-02-15,-84.17,-11.37
2007-03-15,-99.51,-13.37
2007-04-15,-61.8,-9.13
2007-05-15,-84.07,-11.27
2007-06-15,-51.86,-7.46
2007-07-15,-54.77,-7.83
2007-08-15,-48.1,-7.6
2007-09-15,-53.73,-8.2
2007-10-15,-57.25,-8.72
2007-11-15,-72.64,-10.31
2007-12-15,-82.26,-11.47
2008-01-15,-91.23,-12.06
2008-02-15,-87.71,-11.77
2008-03-15,-79.21,-10.94
2008-04-15,-82.95,-11.5
2008-05-15,-63.54,-8.84
2008-06-15,-50.72,-7.56
2008-07-15,-41.21,-6.03
2008-08-15,-38.58,-6.43
2008-09-15,-55.57,-8.55
2008-10-15,-84.81,-12.13
2008-11-15,-82.77,-11.65
2008-12-15,-115.16,-15.5
2009-01-15,-102.12,-13.56
2009-02-15,-110.72,-14.71
2009-03-15,-91.23,-12.47
2009-04-15,-85.86,-11.62
2009-05-15,-39.41,-6.48
2009-06-15,-44.24,-6.58
2009-07-15,-39.71,-6.25
2009-08-15,-33.22,-5.15
2009-09-15,-35.06,-5.7
2009-10-15,-66.01,-9.45
2009-11-15,-108.69,-14.85
2009-12-15,-112.78,-15.03
2010-01-15,-116.27,-15.47
2010-02-15,-122.79,-16.35
2010-03-15,-93.57,-12.37
2010-04-15,-72.5,-10.09
2010-05-15,-70.11,-9.52
2010-06-15,-69.13,-9.7
2010-07-15,-42.96,-6.93
2010-08-15,-62.27,-8.77
2010-09-15,-79.4,-11.02
2010-10-15,-84.07,-11.88
2010-11-15,-117.95,-15.67
2010-12-15,-112.15,-14.87
2011-01-15,-88.27,-11.56
2011-02-15,-108.53,-14.28
2011-03-15,-78.3,-10.52
2011-04-15,-52.13,-7.43
2011-05-15,-43.42,-6.59
2011-06-15,-43.68,-6.17
2011-07-15,-56.26,-8.05
2011-08-15,-39.53,-6.23
2011-09-15,-40.12,-6.16
2011-10-15,-64.88,-9.52
2011-11-15,-60.56,-8.91
2011-12-15,-84.09,-11.81
2012-01-15,-80.08,-10.6
2012-02-15,-99.33,-13.27
2012-03-15,-81.83,-11.12
2012-04-15,-83.93,-10.87
2012-05-15,-54.68,-7.69
2012-06-15,-56.89,-8.1
2012-07-15,-35.58,-5.53
2012-08-15,-45.25,-6.95
2012-09-15,-46.64,-7.26
2012-10-15,-93.86,-12.99
2012-11-15,-116.26,-15.73
2012-12-15,-95.59,-13.07
2013-01-15,-97.68,-13.1
2013-02-15,-119.31,-15.43
2013-03-15,-114.92,-15.2
2013-04-15,-84.06,-11.32
2013-05-15,-78.1,-10.8
2013-06-15,-58.86,-8.61
2013-07-15,-56.49,-7.79
2013-08-15,-50.15,-7.43
2013-09-15,-49.27,-7.35
2013-10-15,-82.38,-11.51
2013-11-15,-106.63,-14.48
2013-12-15,-141.63,-18.81
2014-01-15,-116.04,-15.38
2014-02-15,-104.87,-14.08
2014-03-15,-97.92,-13.45
2014-04-15,-76.93,-11.66
2014-05-15,-59.53,-8.48
2014-06-15,-40.89,-6.1
2014-07-15,-55.23,-8.22
2014-08-15,-46.3,-6.66
2014-09-15,-55.7,-7.92
2014-10-15,-54.67,-7.91
2014-11-15,-144.67,-19.18
2014-12-15,-114.57,-14.93
2015-01-15,-102.2,-13.59
2015-02-15,-119.19,-15.63
2015-03-15,-76.25,-10.29
2015-04-15,-79.37,-10.97
2015-05-15,-66.11,-9.02
2015-06-15,-48.01,-7.22
2015-07-15,-28.36,-3.93
2015-08-15,-40.39,-6.06
2015-09-15,-63.51,-8.98
2015-10-15,-86.01,-12.01
2015-11-15,-94.77,-12.74
2015-12-15,-68.85,-9.8
2016-01-15,-106.14,-14.42
2016-02-15,-89.1,-12.18
2016-03-15,-119.57,-15.45
2016-04-15,-73.8,-10.49
2016-05-15,-73.9,-10.22
2016-06-15,-55.91,-7.97
2016-07-15,-44.29,-6.52
2016-08-15,-42.61,-6.56
2016-09-15,-73.18,-10.26
2016-10-15,-68.11,-9.82
2016-11-15,-92.65,-13.1
2016-12-15,-75.55,-10.62
2017-01-15,-82.3,-11.7
2017-02-15,-91.24,-12.5
2017-03-15,-77.43,-10.54
2017-04-15,-78.72,-11.43
2017-05-15,-66.42,-9.39
2017-06-15,-47.94,-7.15
2017-07-15,-44.93,-6.76
2017-08-15,-47.89,-7.28
2017-09-15,-77.16,-10.98
