date,delta_2h,delta_18o
2007-01-15,-77.68,-10.74
2007-02-15,-98.82,-13.13
2007-03-15,-98.73,-13.49
2007-04-15,-69.14,-10.23
2007-05-15,-91.37,-12.05
2007-06-15,-56.0,-7.89
2007-07-15,-55.66,-7.95
2007-08-15,-48.69,-7.53
2007-09-15,-58.49,-8.96
2007-10-15,-59.0,-9.02
2007-11-15,-80.51,-11.43
2007-12-15,-96.59,-13.37
2008-01-15,-108.49,-13.99
2008-02-15,-94.78,-12.39
2008-03-15,-93.96,-12.83
2008-04-15,-89.5,-12.09
2008-05-15,-84.1,-11.36
2008-06-15,-53.13,-7.68
2008-07-15,-52.55,-7.72
2008-08-15,-45.11,-7.09
2008-09-15,-65.24,-9.59
2008-10-15,-79.12,-11.27
2008-11-15,-85.13,-12.1
2008-12-15,-101.66,-14.16
2009-01-15,-110.22,-14.24
2009-02-15,-116.59,-15.51
2009-03-15,-97.82,-13.34
2009-04-15,-90.08,-12.02
2009-05-15,-38.14,-5.89
2009-06-15,-45.16,-6.79
2009-07-15,-42.92,-6.71
2009-08-15,-38.51,-6.17
2009-09-15,-33.25,-5.58
2009-10-15,-73.17,-10.75
2009-11-15,-116.72,-15.76
2009-12-15,-115.96,-15.34
2010-01-15,-115.91,-15.66
2010-02-15,-130.88,-17.32
2010-03-15,-103.39,-13.43
2010-04-15,-84.49,-11.43
2010-05-15,-73.93,-10.19
2010-06-15,-72.15,-10.39
2010-07-15,-51.25,-7.57
2010-08-15,-70.15,-9.8
2010-09-15,-101.62,-14.21
2010-10-15,-97.64,-13.45
2010-11-15,-124.41,-16.62
2010-12-15,-120.0,-16.26
2011-01-15,-89.37,-11.99
2011-02-15,-103.1,-14.11
2011-03-15,-84.18,-11.53
2011-04-15,-47.29,-7.17
2011-05-15,-46.76,-6.97
2011-06-15,-46.99,-6.93
2011-07-15,-52.25,-7.85
2011-08-15,-41.52,-6.36
2011-09-15,-46.42,-7.03
2011-10-15,-69.45,-10.17
2011-11-15,-59.11,-8.38
2011-12-15,-94.26,-12.99
2012-01-15,-85.2,-11.59
2012-02-15,-102.16,-13.89
2012-03-15,-82.35,-11.19
2012-04-15,-94.54,-12.98
2012-05-15,-53.64,-7.61
2012-06-15,-62.77,-8.78
2012-07-15,-35.58,-5.64
2012-08-15,-37.16,-6.02
2012-09-15,-49.5,-7.64
2012-10-15,-98.95,-13.61
2012-11-15,-127.17,-17.23
2012-12-15,-107.0,-14.67
2013-01-15,-104.14,-14.09
2013-02-15,-128.63,-17.48
2013-03-15,-124.23,-16.61
2013-04-15,-88.65,-12.02
2013-05-15,-77.65,-11.07
2013-06-15,-66.57,-9.54
2013-07-15,-54.84,-7.64
2013-08-15,-50.63,-7.72
2013-09-15,-54.4,-8.13
2013-10-15,-100.44,-13.76
2013-11-15,-111.28,-15.12
2013-12-15,-127.43,-17.2
2014-01-15,-129.65,-17.16
2014-02-15,-107.98,-14.47
2014-03-15,-107.92,-14.52
2014-04-15,-79.75,-11.28
2014-05-15,-63.78,-9.31
2014-06-15,-47.02,-7.05
2014-07-15,-60.03,-8.97
2014-08-15,-48.1,-7.06
2014-09-15,-65.65,-9.51
2014-10-15,-61.67,-9.12
2014-11-15,-145.21,-19.48
2014-12-15,-115.19,-15.24
2015-01-15,-101.66,-13.67
2015-02-15,-123.25,-16.3
2015-03-15,-81.03,-11.11
2015-04-15,-84.35,-11.48
2015-05-15,-67.12,-9.32
2015-06-15,-48.48,-7.19
2015-07-15,-30.1,-4.59
2015-08-15,-41.64,-6.22
2015-09-15,-69.04,-10.12
2015-10-15,-91.38,-12.91
2015-11-15,-110.29,-14.55
2015-12-15,-67.82,-9.45
2016-01-15,-109.29,-14.71
2016-02-15,-100.68,-13.41
2016-03-15,-123.67,-16.2
2016-04-15,-81.68,-11.53
2016-05-15,-80.33,-11.55
2016-06-15,-78.82,-10.76
2016-07-15,-43.29,-6.63
2016-08-15,-49.54,-7.54
2016-09-15,-74.27,-10.63
2016-10-15,-69.97,-9.97
2016-11-15,-117.76,-15.98
2016-12-15,-78.69,-11.46
2017-01-15,-94.32,-13.2
2017-02-15,-98.59,-13.37
2017-03-15,-84.92,-11.51
2017-04-15,-80.56,-11.49
2017-05-15,-72.07,-9.86
2017-06-15,-51.73,-7.69
2017-07-15,-45.41,-6.79
2017-08-15,-53.24,-8.09
2017-09-15,-96.74,-13.89
2017-10-15,-52.3,-7.93
2017-11-15,-104.91,-14.16
2017-12-15,-113.87,-15.48
2018-01-15,-84.31,-11.25
2018-02-15,-88.9,-11.82
2018-03-15,-97.02,-12.87
2018-04-15,-63.94,-8.79
2018-05-15,-58.25,-8.58
2018-06-15,-53.92,-7.97
2018-07-15,-38.93,-5.89
2018-08-15,-43.23,-6.82
2018-09-15,-43.09,-7.15
2018-10-15,-57.57,-8.9
2018-11-15,-106.8,-14.49
2018-12-15,-80.61,-10.33
2019-01-15,-100.69,-13.8
2019-02-15,-120.02,-15.89
2019-03-15,-75.38,-10.42
2019-04-15,-90.59,-12.76
2019-05-15,-77.4,-10.74
2019-06-15,-26.5,-4.98
2019-07-15,-42.0,-6.31
2019-08-15,-38.84,-7.19
2019-09-15,-52.87,-8.35
2019-10-15,-63.84,-9.32
2019-11-15,-116.49,-15.56
2019-12-15,-105.56,-14.49
2020-01-15,-76.72,-10.96
2020-02-15,-70.11,-9.55
2020-03-15,-78.97,-10.6
2020-04-15,-76.59,-10.45
2020-05-15,-54.77,-7.93
2020-06-15,-60.16,-8.83
2020-07-15,-45.69,-6.9
2020-08-15,-68.87,-10.05
2020-09-15,-65.97,-9.78
2020-10-15,-96.26,-13.27
2020-11-15,-48.13,-7.4
2020-12-15,-133.18,-17.85
