date,delta_2h,delta_18o
2007-01-15,-80.8,-11.24
2007-02-15,-108.67,-14.68
2007-03-15,-112.69,-15.03
2007-04-15,-64.2,-9.52
2007-05-15,-92.63,-12.45
2007-06-15,-59.23,-8.37
2007-07-15,-60.66,-8.89
2007-08-15,-58.76,-8.93
2007-09-15,-62.98,-9.69
2007-10-15,-66.43,-9.87
2007-11-15,-85.6,-12.16
2007-12-15,-99.17,-13.88
2008-01-15,-107.69,-14.19
2008-02-15,-95.1,-12.84
2008-03-15,-90.74,-12.42
2008-04-15,-92.57,-12.78
2008-05-15,-77.03,-10.4
2008-06-15,-63.84,-9.17
2008-07-15,-54.07,-7.93
2008-08-15,-54.28,-8.36
2008-09-15,-72.46,-10.6
2008-10-15,-92.09,-13.04
2008-11-15,-98.85,-13.6
2008-12-15,-118.25,-16.09
2009-01-15,-114.25,-15.05
2009-02-15,-126.45,-16.8
2009-03-15,-110.08,-14.82
2009-04-15,-93.59,-12.63
2009-05-15,-43.4,-6.75
2009-06-15,-51.25,-7.72
2009-07-15,-45.93,-7.25
2009-08-15,-46.06,-6.97
2009-09-15,-36.48,-6.05
2009-10-15,-76.31,-11.25
2009-11-15,-116.47,-16.02
2009-12-15,-125.67,-16.82
2010-01-15,-125.23,-16.77
2010-02-15,-134.13,-17.84
2010-03-15,-101.25,-13.66
2010-04-15,-93.39,-12.83
2010-05-15,-80.7,-11.24
2010-06-15,-71.4,-10.21
2010-07-15,-57.76,-8.94
2010-08-15,-79.57,-11.35
2010-09-15,-99.08,-14.19
2010-10-15,-108.5,-14.75
2010-11-15,-131.3,-17.49
2010-12-15,-124.85,-16.77
2011-01-15,-96.64,-13.0
2011-02-15,-124.58,-16.51
2011-03-15,-93.75,-12.52
2011-04-15,-49.02,-7.3
2011-05-15,-54.35,-8.33
2011-06-15,-52.53,-7.8
2011-07-15,-59.03,-8.91
2011-08-15,-43.58,-7.28
2011-09-15,-61.16,-9.18
2011-10-15,-74.29,-10.96
2011-11-15,-68.34,-8.87
2011-12-15,-106.84,-14.56
2012-01-15,-93.17,-12.92
2012-02-15,-126.39,-16.45
2012-03-15,-93.47,-12.79
2012-04-15,-100.35,-13.36
2012-05-15,-59.89,-8.78
2012-06-15,-71.26,-10.06
2012-07-15,-36.15,-5.98
2012-08-15,-42.19,-6.89
2012-09-15,-59.1,-9.15
2012-10-15,-111.0,-15.36
2012-11-15,-130.36,-17.56
2012-12-15,-117.11,-15.86
2013-01-15,-117.52,-15.78
2013-02-15,-138.43,-18.59
2013-03-15,-127.57,-17.11
2013-04-15,-89.8,-12.25
2013-05-15,-82.15,-11.78
2013-06-15,-67.62,-9.71
2013-07-15,-58.93,-8.47
2013-08-15,-47.91,-7.45
2013-09-15,-57.2,-8.78
2013-10-15,-86.79,-12.28
2013-11-15,-124.19,-16.83
2013-12-15,-139.36,-18.64
2014-01-15,-131.52,-17.43
2014-02-15,-114.03,-15.21
2014-03-15,-123.52,-16.52
2014-04-15,-94.93,-13.64
2014-05-15,-77.63,-11.21
2014-06-15,-43.21,-6.89
2014-07-15,-69.52,-10.34
2014-08-15,-55.1,-8.33
2014-09-15,-61.48,-9.13
2014-10-15,-56.77,-8.71
2014-11-15,-143.58,-19.18
2014-12-15,-117.86,-15.77
2015-01-15,-106.74,-14.42
2015-02-15,-134.56,-17.69
2015-03-15,-89.91,-12.29
2015-04-15,-81.27,-11.29
2015-05-15,-77.87,-10.64
2015-06-15,-54.87,-8.24
2015-07-15,-35.03,-5.29
2015-08-15,-50.74,-7.64
2015-09-15,-65.92,-9.77
2015-10-15,-93.28,-13.26
2015-11-15,-111.72,-14.87
2015-12-15,-76.66,-10.71
2016-01-15,-110.27,-15.11
2016-02-15,-102.84,-13.91
2016-03-15,-126.39,-16.71
2016-04-15,-80.47,-11.55
2016-05-15,-91.21,-13.3
2016-06-15,-81.66,-11.37
2016-07-15,-46.78,-7.45
2016-08-15,-47.78,-7.65
2016-09-15,-78.68,-11.29
2016-10-15,-71.83,-10.57
