date,delta_2h,delta_18o
2007-01-15,-119.11,-15.77
2007-02-15,-166.88,-21.58
2007-03-15,-148.09,-19.21
2007-04-15,-107.96,-15.22
2007-05-15,-115.19,-15.76
2007-06-15,-79.56,-11.38
2007-07-15,-74.48,-11.06
2007-08-15,-75.15,-11.2
2007-09-15,-88.45,-12.96
2007-10-15,-99.58,-13.48
2007-11-15,-131.82,-17.59
2007-12-15,-141.83,-19.02
2008-01-15,-145.38,-19.21
2008-02-15,-161.79,-21.14
2008-03-15,-138.12,-18.4
2008-04-15,-130.09,-17.14
2008-05-15,-55.33,-8.36
2008-06-15,-103.62,-14.29
2008-07-15,-67.33,-9.73
2008-08-15,-61.87,-9.19
2008-09-15,-90.27,-12.77
2008-10-15,-116.85,-15.91
2008-11-15,-101.29,-14.84
2008-12-15,-146.94,-19.74
2009-01-15,-140.2,-18.37
2009-02-15,-181.66,-23.54
2009-03-15,-171.99,-22.0
2009-04-15,-131.92,-18.47
2009-05-15,-94.17,-13.49
2009-06-15,-65.53,-9.56
2009-07-15,-60.16,-8.91
2009-08-15,-56.51,-8.58
2009-09-15,-54.54,-8.77
2009-10-15,-94.07,-13.11
2009-11-15,-157.66,-21.34
2009-12-15,-172.62,-23.2
2010-01-15,-178.45,-23.0
2010-02-15,-168.85,-22.03
2010-03-15,-118.96,-16.66
2010-04-15,-139.57,-18.95
2010-05-15,-103.71,-14.98
2010-06-15,-98.33,-13.8
2010-07-15,-49.14,-7.97
2010-08-15,-92.36,-13.36
2010-09-15,-71.16,-10.56
2010-10-15,-155.86,-21.2
2010-11-15,-173.45,-22.79
2010-12-15,-154.54,-21.01
2011-01-15,-126.33,-16.97
2011-02-15,-216.38,-27.98
2011-03-15,-142.65,-19.05
2011-04-15,-96.94,-12.8
2011-05-15,-73.34,-10.17
2011-06-15,-73.6,-10.33
2011-07-15,-62.23,-9.51
2011-08-15,-55.04,-8.61
2011-09-15,-70.21,-10.34
2011-10-15,-98.07,-13.13
2011-11-15,-93.12,-12.88
2011-12-15,-154.81,-20.86
2012-01-15,-167.12,-22.67
2012-02-15,-241.56,-30.15
2012-03-15,-122.24,-16.88
2012-04-15,-140.34,-19.17
2012-05-15,-95.3,-13.92
2012-06-15,-79.83,-11.37
2012-07-15,-30.74,-5.8
2012-08-15,-51.62,-7.99
2012-09-15,-117.86,-16.59
2012-10-15,-173.08,-23.18
2012-11-15,-167.39,-22.46
2012-12-15,-190.46,-24.93
2013-01-15,-191.37,-24.81
2013-02-15,-187.6,-24.04
2013-03-15,-184.87,-24.02
2013-04-15,-98.11,-13.81
2013-05-15,-101.95,-14.67
2013-06-15,-83.46,-11.87
2013-07-15,-66.28,-9.75
2013-08-15,-44.21,-6.99
2013-09-15,-84.27,-12.3
2013-10-15,-87.6,-12.7
2013-11-15,-165.57,-22.47
2013-12-15,-166.86,-22.37
2014-01-15,-177.78,-23.18
2014-02-15,-149.77,-19.55
2014-03-15,-213.95,-27.49
2014-04-15,-152.91,-23.57
2014-05-15,-135.58,-18.44
2014-06-15,-56.12,-8.15
2014-07-15,-103.12,-14.31
2014-08-15,-75.36,-10.85
2014-09-15,-62.67,-8.82
2014-10-15,-72.4,-10.69
2014-11-15,-134.14,-18.16
2014-12-15,-187.52,-23.74
2015-01-15,-141.79,-18.65
2015-02-15,-189.08,-24.12
2015-03-15,-134.58,-17.3
2015-04-15,-108.77,-14.7
2015-05-15,-122.56,-16.46
2015-06-15,-74.53,-10.7
2015-07-15,-36.21,-5.5
2015-08-15,-87.44,-12.87
2015-09-15,-71.1,-10.83
2015-10-15,-103.64,-14.89
2015-11-15,-144.29,-19.46
2015-12-15,-162.2,-21.0
2016-01-15,-163.65,-21.56
2016-02-15,-153.29,-20.62
2016-03-15,-157.17,-20.76
2016-04-15,-93.78,-13.41
2016-05-15,-130.59,-17.95
2016-06-15,-88.7,-12.42
2016-07-15,-27.51,-4.67
2016-08-15,-45.18,-6.51
2016-09-15,-81.84,-11.67
2016-10-15,-84.96,-12.51
2016-11-15,-133.88,-18.89
2016-12-15,-184.45,-27.24
2017-01-15,-156.88,-20.62
2017-02-15,-180.9,-23.24
2017-03-15,-126.36,-17.1
2017-04-15,-94.41,-13.7
2017-05-15,-116.29,-16.29
2017-06-15,-61.29,-8.92
2017-07-15,-42.44,-6.22
2017-08-15,-57.55,-9.62
2017-09-15,-67.72,-10.74
2017-10-15,-75.8,-11.47
2017-11-15,-135.84,-18.45
2017-12-15,-172.45,-22.97
2018-01-15,-130.42,-17.4
2018-02-15,-168.86,-21.94
2018-03-15,-148.09,-19.67
2018-04-15,-100.29,-14.01
2018-05-15,-43.28,-7.64
2018-06-15,-77.09,-10.6
2018-07-15,-46.1,-7.31
2018-08-15,-27.48,-4.73
2018-09-15,-65.96,-8.5
2018-10-15,-111.64,-16.46
2018-11-15,-92.96,-13.97
2018-12-15,-129.02,-17.51
2019-01-15,-178.94,-23.83
2019-02-15,-169.4,-21.78
2019-03-15,-125.47,-16.2
2019-04-15,-107.88,-14.99
2019-05-15,-129.23,-17.69
2019-06-15,-33.19,-5.82
2019-07-15,-38.61,-6.69
2019-08-15,-43.15,-6.86
2019-09-15,-78.08,-11.88
2019-10-15,-89.86,-12.68
2019-11-15,-163.31,-21.68
2019-12-15,-172.24,-22.11
2020-01-15,-198.42,-25.86
2020-02-15,-138.6,-18.53
2020-03-15,-149.72,-19.75
2020-04-15,-89.61,-12.56
2020-05-15,-74.6,-10.71
2020-06-15,-97.99,-14.04
2020-07-15,-38.86,-6.11
2020-08-15,-57.43,-8.78
2020-09-15,-89.87,-13.04
2020-10-15,-99.91,-13.95
2020-11-15,-94.08,-13.53
2020-12-15,-178.78,-23.77
