date,delta_2h,delta_18o
2007-01-15,-51.67,-7.9
2007-02-15,-70.32,-9.77
2007-03-15,-76.24,-10.49
2007-04-15,-45.97,-7.27
2007-05-15,-69.78,-9.75
2007-06-15,-55.07,-7.94
2007-07-15,-42.16,-6.4
2007-08-15,-53.95,-8.11
2007-09-15,-53.93,-8.47
2007-10-15,-49.83,-7.8
2007-11-15,-66.49,-9.76
2007-12-15,-62.03,-9.47
2008-01-15,-76.17,-10.95
2008-02-15,-78.18,-10.87
2008-03-15,-69.09,-9.97
2008-04-15,-84.78,-11.79
2008-05-15,-40.24,-5.92
2008-06-15,-61.47,-8.6
2008-07-15,-47.56,-6.82
2008-08-15,-35.46,-5.77
2008-09-15,-51.87,-7.74
2008-10-15,-91.45,-12.59
2008-11-15,-79.19,-11.17
2008-12-15,-89.32,-12.75
2009-01-15,-93.43,-13.06
2009-02-15,-107.44,-14.62
2009-03-15,-87.37,-11.73
2009-04-15,-86.29,-11.73
2009-05-15,-43.42,-6.35
2009-06-15,-47.83,-7.13
2009-07-15,-33.06,-5.05
2009-08-15,-34.07,-5.31
2009-09-15,-28.71,-4.94
2009-10-15,-66.52,-10.5
2009-11-15,-69.99,-10.62
2009-12-15,-101.81,-14.63
2010-01-15,-118.73,-16.24
2010-02-15,-115.07,-15.75
2010-03-15,-74.94,-11.03
2010-04-15,-78.42,-11.26
2010-05-15,-60.06,-8.68
2010-06-15,-69.38,-9.69
2010-07-15,-33.35,-4.88
2010-08-15,-62.46,-9.1
2010-09-15,-40.31,-6.29
2010-10-15,-74.79,-10.74
2010-11-15,-101.56,-14.16
2010-12-15,-98.91,-14.09
2011-01-15,-96.17,-12.78
2011-02-15,-91.99,-12.87
2011-03-15,-79.67,-10.81
2011-04-15,-51.94,-7.35
2011-05-15,-44.91,-6.37
2011-06-15,-48.0,-7.13
2011-07-15,-51.17,-7.66
2011-08-15,-45.86,-6.71
2011-09-15,-49.78,-7.54
2011-10-15,-54.03,-8.07
2011-11-15,-77.28,-9.99
2011-12-15,-79.78,-11.54
2012-01-15,-88.93,-11.24
2012-02-15,-122.85,-16.21
2012-03-15,-74.29,-10.45
2012-04-15,-76.66,-11.08
2012-05-15,-69.65,-9.9
2012-06-15,-53.42,-7.6
2012-07-15,-30.49,-4.77
2012-08-15,-31.76,-5.28
2012-09-15,-53.09,-7.82
2012-10-15,-82.84,-11.49
2012-11-15,-94.27,-13.12
2012-12-15,-92.13,-13.12
2013-01-15,-117.33,-15.66
2013-02-15,-105.55,-13.68
2013-03-15,-87.03,-12.47
2013-04-15,-77.34,-10.87
2013-05-15,-79.08,-11.05
2013-06-15,-48.16,-7.55
2013-07-15,-51.48,-7.69
2013-08-15,-33.02,-5.57
2013-09-15,-44.46,-7.23
2013-10-15,-55.81,-8.25
2013-11-15,-102.33,-14.16
2013-12-15,-119.61,-16.03
2014-01-15,-108.28,-14.45
2014-02-15,-90.22,-12.44
2014-03-15,-99.25,-13.17
2014-04-15,-92.96,-9.93
2014-05-15,-46.64,-7.14
2014-06-15,-35.73,-6.2
2014-07-15,-61.2,-8.82
2014-08-15,-42.77,-6.56
2014-09-15,-35.32,-5.59
2014-10-15,-42.67,-7.03
2014-11-15,-116.66,-15.89
2014-12-15,-100.07,-13.66
2015-01-15,-103.4,-14.09
2015-02-15,-110.62,-15.25
2015-03-15,-80.36,-10.66
2015-04-15,-72.38,-9.8
2015-05-15,-63.96,-8.95
2015-06-15,-43.57,-6.31
2015-07-15,-39.08,-5.83
2015-08-15,-46.6,-7.37
2015-09-15,-66.32,-9.82
2015-10-15,-75.72,-10.67
2015-11-15,-77.57,-11.19
2015-12-15,-63.9,-9.52
2016-01-15,-81.15,-11.64
2016-02-15,-76.38,-10.91
2016-03-15,-91.54,-12.69
2016-04-15,-65.0,-9.31
2016-05-15,-80.82,-10.54
2016-06-15,-69.28,-9.67
2016-07-15,-25.51,-4.42
2016-08-15,-34.94,-5.99
2016-09-15,-50.56,-7.63
2016-10-15,-66.15,-9.95
2016-11-15,-76.36,-11.41
2016-12-15,-86.44,-16.86
2017-01-15,-75.16,-10.78
2017-02-15,-105.04,-14.38
2017-03-15,-81.25,-11.39
2017-04-15,-49.93,-7.68
2017-05-15,-71.8,-10.32
2017-06-15,-42.97,-6.54
2017-07-15,-27.9,-4.49
2017-08-15,-45.09,-7.28
2017-09-15,-59.05,-8.95
2017-10-15,-37.87,-6.14
2017-11-15,-79.53,-11.62
2017-12-15,-82.51,-12.12
2018-01-15,-71.33,-9.87
2018-02-15,-99.86,-13.39
2018-03-15,-94.61,-12.55
2018-04-15,-67.96,-9.44
2018-05-15,-37.06,-5.98
2018-06-15,-56.73,-8.66
2018-07-15,-30.99,-5.2
2018-08-15,-34.87,-5.45
2018-09-15,-32.26,-4.79
2018-10-15,-110.82,-15.24
2018-11-15,-81.32,-11.85
2018-12-15,-65.03,-9.33
2019-01-15,-96.95,-13.77
2019-02-15,-126.45,-16.78
2019-03-15,-65.49,-9.34
2019-04-15,-85.82,-12.31
2019-05-15,-49.21,-7.39
2019-06-15,-39.96,-6.98
2019-07-15,-34.41,-6.22
2019-08-15,-36.21,-5.63
2019-09-15,-63.39,-9.04
2019-10-15,-47.13,-7.72
2019-11-15,-105.61,-14.25
2019-12-15,-75.17,-11.36
2020-01-15,-67.53,-10.03
2020-02-15,-56.34,-8.11
2020-03-15,-74.24,-10.62
2020-04-15,-77.59,-11.0
2020-05-15,-60.14,-8.71
2020-06-15,-48.17,-7.48
2020-07-15,-24.18,-3.85
2020-08-15,-39.02,-6.15
2020-09-15,-72.89,-10.92
2020-10-15,-65.66,-9.82
2020-11-15,-67.48,-9.5
2020-12-15,-112.5,-15.64
