date,delta_2h,delta_18o
2007-01-15,-98.97,-13.34
2007-02-15,-133.83,-17.74
2007-03-15,-117.15,-15.36
2007-04-15,-78.55,-11.18
2007-05-15,-85.68,-11.56
2007-06-15,-60.32,-8.63
2007-07-15,-62.69,-9.16
2007-08-15,-55.34,-8.54
2007-09-15,-71.33,-10.73
2007-10-15,-77.78,-11.15
2007-11-15,-103.43,-14.29
2007-12-15,-119.22,-16.16
2008-01-15,-124.51,-16.3
2008-02-15,-127.09,-16.65
2008-03-15,-99.72,-13.35
2008-04-15,-101.92,-13.98
2008-05-15,-84.58,-11.53
2008-06-15,-75.4,-10.58
2008-07-15,-56.82,-8.31
2008-08-15,-54.77,-8.31
2008-09-15,-76.12,-11.09
2008-10-15,-94.38,-13.35
2008-11-15,-108.34,-14.97
2008-12-15,-127.57,-17.31
2009-01-15,-124.36,-16.4
2009-02-15,-144.61,-18.99
2009-03-15,-131.68,-17.32
2009-04-15,-99.86,-13.65
2009-05-15,-45.48,-6.96
2009-06-15,-55.57,-8.21
2009-07-15,-52.67,-7.97
2009-08-15,-46.07,-6.97
2009-09-15,-40.43,-6.44
2009-10-15,-85.72,-12.21
2009-11-15,-132.99,-18.0
2009-12-15,-139.31,-18.39
2010-01-15,-147.36,-19.24
2010-02-15,-149.62,-19.77
2010-03-15,-108.69,-14.58
2010-04-15,-109.01,-14.77
2010-05-15,-84.73,-11.89
2010-06-15,-86.49,-11.97
2010-07-15,-48.59,-7.41
2010-08-15,-84.12,-11.87
2010-09-15,-99.68,-14.25
2010-10-15,-125.89,-16.93
2010-11-15,-144.87,-19.19
2010-12-15,-134.4,-17.9
2011-01-15,-103.29,-13.94
2011-02-15,-158.32,-20.5
2011-03-15,-112.72,-14.96
2011-04-15,-71.59,-9.67
2011-05-15,-61.25,-8.99
2011-06-15,-60.12,-8.62
2011-07-15,-56.58,-8.69
2011-08-15,-47.52,-7.57
2011-09-15,-70.36,-10.26
2011-10-15,-83.78,-11.87
2011-11-15,-70.53,-9.24
2011-12-15,-127.87,-17.14
2012-01-15,-116.35,-15.72
2012-02-15,-163.22,-20.78
2012-03-15,-98.73,-13.39
2012-04-15,-118.01,-15.46
2012-05-15,-71.13,-10.05
2012-06-15,-75.9,-10.59
2012-07-15,-35.48,-6.05
2012-08-15,-40.64,-6.66
2012-09-15,-67.95,-10.02
2012-10-15,-129.7,-17.49
2012-11-15,-138.54,-18.64
2012-12-15,-144.86,-19.07
2013-01-15,-142.21,-18.69
2013-02-15,-163.34,-21.58
2013-03-15,-143.93,-19.02
2013-04-15,-90.51,-12.54
2013-05-15,-86.31,-12.16
2013-06-15,-72.53,-10.39
2013-07-15,-55.48,-8.17
2013-08-15,-55.77,-8.33
2013-09-15,-66.6,-9.76
2013-10-15,-90.04,-12.86
2013-11-15,-142.07,-18.96
2013-12-15,-126.06,-17.18
2014-01-15,-146.8,-19.3
2014-02-15,-121.45,-16.15
2014-03-15,-145.51,-19.04
2014-04-15,-103.18,-14.49
2014-05-15,-77.74,-11.02
2014-06-15,-53.58,-8.05
2014-07-15,-73.02,-10.4
2014-08-15,-57.74,-8.55
2014-09-15,-63.63,-9.16
2014-10-15,-65.24,-9.78
2014-11-15,-138.21,-18.65
2014-12-15,-129.16,-17.55
2015-01-15,-114.08,-15.23
2015-02-15,-150.89,-19.52
2015-03-15,-90.64,-12.4
2015-04-15,-100.83,-13.53
2015-05-15,-80.54,-11.18
2015-06-15,-54.91,-7.97
2015-07-15,-31.7,-4.84
2015-08-15,-55.77,-8.43
2015-09-15,-69.04,-10.4
2015-10-15,-104.27,-14.63
2015-11-15,-119.55,-15.54
2015-12-15,-102.38,-13.6
2016-01-15,-123.0,-16.44
2016-02-15,-123.0,-16.22
2016-03-15,-140.82,-18.58
2016-04-15,-84.9,-12.11
2016-05-15,-102.04,-14.49
2016-06-15,-84.92,-11.73
2016-07-15,-44.07,-6.91
2016-08-15,-54.51,-8.44
2016-09-15,-78.13,-10.98
2016-10-15,-75.35,-10.88
2016-11-15,-120.93,-16.68
2016-12-15,-114.59,-17.15
2017-01-15,-122.53,-16.74
2017-02-15,-124.94,-16.44
2017-03-15,-100.88,-13.66
2017-04-15,-87.01,-12.38
2017-05-15,-88.05,-12.29
2017-06-15,-59.02,-8.85
2017-07-15,-49.04,-7.25
2017-08-15,-50.15,-7.92
2017-09-15,-88.28,-13.01
2017-10-15,-71.49,-10.62
2017-11-15,-98.52,-13.75
2017-12-15,-142.53,-19.33
2018-01-15,-115.8,-15.29
2018-02-15,-131.17,-17.1
2018-03-15,-119.33,-15.65
2018-04-15,-74.7,-10.29
2018-05-15,-60.1,-8.96
2018-06-15,-53.61,-7.76
2018-07-15,-43.76,-6.92
2018-08-15,-40.35,-6.29
2018-09-15,-56.4,-9.49
2018-10-15,-94.79,-13.66
