date,delta_2h,delta_18o
2007-01-15,-108.81,-14.35
2007-02-15,-139.18,-17.96
2007-03-15,-103.82,-13.56
2007-04-15,-80.11,-11.42
2007-05-15,-78.27,-10.83
2007-06-15,-52.7,-8.0
2007-07-15,-60.0,-8.85
2007-08-15,-60.51,-9.22
2007-09-15,-72.62,-10.91
2007-10-15,-88.15,-12.08
2007-11-15,-108.23,-14.93
2007-12-15,-120.67,-16.2
2008-01-15,-115.02,-15.59
2008-02-15,-139.8,-18.44
2008-03-15,-98.68,-13.3
2008-04-15,-99.25,-13.94
2008-05-15,-66.36,-9.75
2008-06-15,-86.82,-12.19
2008-07-15,-60.44,-9.04
2008-08-15,-52.27,-8.18
2008-09-15,-66.19,-9.92
2008-10-15,-84.74,-12.49
2008-11-15,-105.25,-14.94
2008-12-15,-130.64,-17.61
2009-01-15,-123.58,-16.73
2009-02-15,-148.38,-19.61
2009-03-15,-129.57,-16.93
2009-04-15,-99.83,-14.14
2009-05-15,-57.43,-8.66
2009-06-15,-54.9,-8.26
2009-07-15,-52.02,-7.98
2009-08-15,-50.63,-7.83
2009-09-15,-35.64,-5.99
2009-10-15,-83.0,-11.76
2009-11-15,-125.35,-17.26
2009-12-15,-140.22,-18.89
2010-01-15,-139.57,-18.13
2010-02-15,-152.2,-20.35
2010-03-15,-97.12,-13.66
2010-04-15,-102.55,-14.43
2010-05-15,-84.82,-12.36
2010-06-15,-83.42,-11.59
2010-07-15,-38.99,-5.87
2010-08-15,-86.21,-12.04
2010-09-15,-108.09,-15.2
2010-10-15,-125.88,-17.12
2010-11-15,-135.69,-18.42
2010-12-15,-132.32,-17.59
2011-01-15,-93.46,-13.71
2011-02-15,-162.33,-21.03
2011-03-15,-116.5,-15.71
2011-04-15,-78.47,-10.41
2011-05-15,-64.02,-9.33
2011-06-15,-60.85,-8.95
2011-07-15,-49.47,-8.3
2011-08-15,-44.07,-7.46
2011-09-15,-69.99,-10.42
2011-10-15,-90.32,-12.65
2011-11-15,-74.92,-10.39
2011-12-15,-133.78,-18.09
2012-01-15,-144.45,-19.0
2012-02-15,-196.05,-25.19
2012-03-15,-99.46,-13.53
2012-04-15,-116.08,-15.57
2012-05-15,-74.58,-11.02
2012-06-15,-71.98,-10.25
2012-07-15,-38.42,-6.86
2012-08-15,-33.29,-5.86
2012-09-15,-66.0,-9.97
2012-10-15,-130.11,-17.71
2012-11-15,-123.2,-16.83
2012-12-15,-154.62,-20.27
2013-01-15,-148.94,-19.46
2013-02-15,-173.02,-22.15
2013-03-15,-156.07,-20.55
2013-04-15,-77.81,-11.51
2013-05-15,-83.28,-12.38
2013-06-15,-63.19,-9.68
2013-07-15,-51.82,-7.91
2013-08-15,-46.48,-7.12
2013-09-15,-65.49,-9.75
2013-10-15,-63.69,-10.16
2013-11-15,-147.1,-19.44
2013-12-15,-101.58,-14.61
2014-01-15,-145.35,-19.44
2014-02-15,-121.14,-16.37
2014-03-15,-146.01,-19.02
2014-04-15,-116.18,-16.23
2014-05-15,-78.54,-11.35
2014-06-15,-49.23,-7.74
2014-07-15,-75.36,-10.79
2014-08-15,-59.23,-9.28
2014-09-15,-59.63,-8.83
2014-10-15,-62.62,-9.69
2014-11-15,-114.67,-15.94
2014-12-15,-115.85,-16.81
2015-01-15,-109.0,-14.81
2015-02-15,-145.05,-19.44
2015-03-15,-89.16,-12.37
2015-04-15,-103.28,-14.07
2015-05-15,-77.29,-11.05
2015-06-15,-53.18,-8.11
2015-07-15,-34.94,-5.88
2015-08-15,-60.07,-9.58
2015-09-15,-58.85,-9.68
2015-10-15,-104.07,-14.72
2015-11-15,-120.01,-15.47
2015-12-15,-121.67,-15.79
