date,delta_2h,delta_18o
2007-01-15,-100.69,-13.85
2007-02-15,-142.02,-19.1
2007-03-15,-141.24,-18.69
2007-04-15,-101.63,-14.86
2007-05-15,-109.84,-14.99
2007-06-15,-81.57,-11.44
2007-07-15,-76.55,-11.39
2007-08-15,-75.09,-11.12
2007-09-15,-77.44,-11.79
2007-10-15,-86.37,-12.13
2007-11-15,-108.76,-15.35
2007-12-15,-121.25,-16.76
2008-01-15,-134.69,-17.69
2008-02-15,-130.75,-17.71
2008-03-15,-113.72,-15.53
2008-04-15,-116.54,-15.77
2008-05-15,-60.98,-8.73
2008-06-15,-85.82,-12.06
2008-07-15,-70.74,-10.33
2008-08-15,-69.55,-10.54
2008-09-15,-94.37,-13.63
2008-10-15,-105.04,-14.96
2008-11-15,-103.72,-14.53
2008-12-15,-127.15,-17.38
2009-01-15,-132.04,-17.43
2009-02-15,-151.94,-20.12
2009-03-15,-145.67,-19.34
2009-04-15,-127.38,-17.33
2009-05-15,-64.27,-9.82
2009-06-15,-61.82,-9.38
2009-07-15,-56.24,-8.74
2009-08-15,-58.73,-8.91
2009-09-15,-54.66,-8.73
2009-10-15,-87.99,-12.9
2009-11-15,-130.9,-18.08
2009-12-15,-150.11,-20.54
2010-01-15,-152.57,-20.48
2010-02-15,-147.32,-20.03
2010-03-15,-118.59,-16.3
2010-04-15,-113.68,-15.92
2010-05-15,-100.22,-14.21
2010-06-15,-80.88,-11.72
2010-07-15,-59.05,-9.46
2010-08-15,-89.06,-13.03
2010-09-15,-94.41,-13.59
2010-10-15,-143.11,-19.38
2010-11-15,-157.61,-21.22
2010-12-15,-152.23,-20.78
2011-01-15,-120.53,-16.03
2011-02-15,-166.51,-21.89
2011-03-15,-116.23,-15.41
2011-04-15,-68.82,-9.78
2011-05-15,-72.54,-11.2
2011-06-15,-67.4,-10.2
2011-07-15,-71.81,-11.0
2011-08-15,-51.65,-8.73
2011-09-15,-85.62,-12.6
2011-10-15,-89.47,-12.93
2011-11-15,-98.44,-10.45
2011-12-15,-132.42,-18.11
2012-01-15,-115.87,-16.67
2012-02-15,-164.3,-20.92
2012-03-15,-122.59,-16.96
2012-04-15,-122.2,-16.98
2012-05-15,-80.23,-11.89
2012-06-15,-79.92,-11.39
2012-07-15,-35.0,-6.26
2012-08-15,-49.04,-7.97
2012-09-15,-91.7,-13.43
2012-10-15,-149.78,-20.34
2012-11-15,-166.69,-22.21
2012-12-15,-149.47,-20.06
2013-01-15,-155.18,-20.67
2013-02-15,-168.32,-23.27
2013-03-15,-137.18,-18.79
2013-04-15,-108.12,-14.61
2013-05-15,-98.77,-14.05
2013-06-15,-75.68,-10.96
2013-07-15,-63.13,-9.36
2013-08-15,-47.42,-7.75
2013-09-15,-73.64,-11.35
2013-10-15,-90.57,-13.23
2013-11-15,-161.58,-21.88
2013-12-15,-142.58,-19.5
2014-01-15,-155.77,-20.76
2014-02-15,-132.05,-17.54
2014-03-15,-169.71,-22.37
2014-04-15,-129.62,-18.5
2014-05-15,-102.62,-14.58
2014-06-15,-49.86,-7.94
2014-07-15,-94.19,-13.52
2014-08-15,-69.42,-10.43
2014-09-15,-66.81,-10.22
2014-10-15,-64.66,-10.42
2014-11-15,-143.8,-19.27
2014-12-15,-136.5,-18.32
2015-01-15,-128.59,-17.35
2015-02-15,-163.23,-21.29
2015-03-15,-119.22,-15.96
2015-04-15,-101.79,-13.81
2015-05-15,-104.12,-14.12
2015-06-15,-65.23,-9.78
2015-07-15,-44.95,-6.84
2015-08-15,-75.56,-11.01
2015-09-15,-68.43,-10.59
2015-10-15,-99.36,-14.46
2015-11-15,-151.81,-20.25
2015-12-15,-110.69,-15.17
2016-01-15,-127.89,-17.55
2016-02-15,-126.99,-17.3
2016-03-15,-142.8,-19.17
2016-04-15,-94.65,-13.63
2016-05-15,-118.38,-17.31
2016-06-15,-95.44,-13.35
2016-07-15,-44.47,-7.55
2016-08-15,-49.7,-8.32
2016-09-15,-90.53,-12.83
2016-10-15,-81.76,-12.09
2016-11-15,-124.43,-17.66
2016-12-15,-154.52,-22.8
2017-01-15,-122.3,-16.93
2017-02-15,-132.0,-17.66
2017-03-15,-115.21,-15.75
2017-04-15,-94.5,-13.68
2017-05-15,-111.2,-15.68
2017-06-15,-59.63,-9.03
2017-07-15,-61.66,-9.09
2017-08-15,-54.83,-9.23
2017-09-15,-86.45,-13.13
2017-10-15,-68.82,-11.09
2017-11-15,-122.43,-17.86
2017-12-15,-141.39,-19.15
2018-01-15,-121.81,-16.27
2018-02-15,-144.05,-18.9
2018-03-15,-130.1,-18.09
2018-04-15,-83.35,-11.45
2018-05-15,-53.32,-8.3
2018-06-15,-56.11,-8.56
2018-07-15,-46.83,-7.8
2018-08-15,-41.04,-7.14
2018-09-15,-59.6,-9.4
2018-10-15,-105.76,-15.27
2018-11-15,-98.2,-13.88
2018-12-15,-104.31,-14.63
2019-01-15,-138.11,-19.05
2019-02-15,-151.16,-20.17
2019-03-15,-102.71,-13.7
2019-04-15,-84.17,-11.9
2019-05-15,-90.99,-13.36
2019-06-15,-57.65,-8.88
2019-07-15,-38.84,-6.1
2019-08-15,-45.8,-7.44
2019-09-15,-71.08,-11.11
2019-10-15,-88.07,-12.55
2019-11-15,-154.21,-20.33
2019-12-15,-138.18,-18.17
2020-01-15,-152.01,-20.31
2020-02-15,-111.97,-15.37
2020-03-15,-108.68,-14.83
2020-04-15,-94.64,-13.42
2020-05-15,-59.62,-8.89
2020-06-15,-85.62,-12.44
