date,delta_2h,delta_18o
2007-01-15,-76.29,-10.55
2007-02-15,-93.1,-12.48
2007-03-15,-103.63,-13.93
2007-04-15,-66.43,-9.88
2007-05-15,-88.6,-11.84
2007-06-15,-54.46,-7.78
2007-07-15,-57.89,-8.33
2007-08-15,-49.7,-7.81
2007-09-15,-57.72,-8.82
2007-10-15,-59.95,-9.12
2007-11-15,-76.72,-10.91
2007-12-15,-89.93,-12.51
2008-01-15,-98.89,-13.0
2008-02-15,-89.85,-12.04
2008-03-15,-88.49,-12.2
2008-04-15,-86.79,-12.0
2008-05-15,-71.24,-9.79
2008-06-15,-53.96,-7.9
2008-07-15,-48.56,-7.08
2008-08-15,-43.17,-7.03
2008-09-15,-60.68,-9.2
2008-10-15,-85.84,-12.25
2008-11-15,-84.33,-11.96
2008-12-15,-109.86,-14.96
2009-01-15,-107.31,-14.11
2009-02-15,-114.86,-15.28
2009-03-15,-98.0,-13.32
2009-04-15,-90.41,-12.17
2009-05-15,-40.68,-6.58
2009-06-15,-47.0,-7.05
2009-07-15,-42.69,-6.75
2009-08-15,-37.3,-5.79
2009-09-15,-36.41,-6.01
2009-10-15,-71.08,-10.33
2009-11-15,-114.03,-15.55
2009-12-15,-117.78,-15.66
2010-01-15,-118.27,-15.83
2010-02-15,-128.1,-17.13
2010-03-15,-98.02,-13.0
2010-04-15,-79.99,-11.04
2010-05-15,-73.68,-10.1
2010-06-15,-70.8,-10.07
2010-07-15,-50.27,-7.89
2010-08-15,-68.31,-9.67
2010-09-15,-90.61,-12.69
2010-10-15,-92.99,-12.96
2010-11-15,-122.83,-16.4
2010-12-15,-117.41,-15.72
2011-01-15,-91.44,-12.08
2011-02-15,-111.25,-14.86
2011-03-15,-83.49,-11.29
2011-04-15,-49.65,-7.43
2011-05-15,-46.71,-7.06
2011-06-15,-46.88,-6.78
2011-07-15,-56.15,-8.3
2011-08-15,-41.6,-6.58
2011-09-15,-46.13,-7.07
2011-10-15,-67.83,-9.99
2011-11-15,-62.17,-8.95
2011-12-15,-91.09,-12.69
2012-01-15,-82.52,-11.09
2012-02-15,-102.89,-13.84
2012-03-15,-85.73,-11.67
2012-04-15,-88.97,-11.84
2012-05-15,-54.75,-7.85
2012-06-15,-61.57,-8.73
2012-07-15,-36.32,-5.76
2012-08-15,-43.93,-6.9
2012-09-15,-50.93,-7.89
2012-10-15,-100.56,-13.89
2012-11-15,-121.45,-16.46
2012-12-15,-102.03,-13.98
2013-01-15,-104.88,-14.06
2013-02-15,-125.98,-16.59
2013-03-15,-117.03,-15.67
2013-04-15,-87.4,-11.8
2013-05-15,-78.71,-11.15
2013-06-15,-62.9,-9.17
2013-07-15,-57.37,-8.0
2013-08-15,-51.21,-7.76
2013-09-15,-52.52,-7.95
2013-10-15,-89.12,-12.43
2013-11-15,-112.63,-15.35
2013-12-15,-133.57,-17.96
2014-01-15,-121.81,-16.19
2014-02-15,-108.79,-14.57
2014-03-15,-103.82,-14.21
2014-04-15,-81.68,-12.25
2014-05-15,-65.73,-9.52
2014-06-15,-43.86,-6.61
2014-07-15,-59.46,-8.88
2014-08-15,-49.3,-7.24
2014-09-15,-61.42,-8.85
2014-10-15,-59.92,-8.79
2014-11-15,-143.67,-19.16
2014-12-15,-118.85,-15.48
2015-01-15,-102.54,-13.75
2015-02-15,-122.73,-16.19
2015-03-15,-80.7,-11.0
2015-04-15,-79.73,-11.11
2015-05-15,-69.64,-9.55
2015-06-15,-51.17,-7.64
2015-07-15,-31.62,-4.66
2015-08-15,-43.5,-6.57
2015-09-15,-67.72,-9.75
2015-10-15,-88.58,-12.48
2015-11-15,-103.79,-13.87
2015-12-15,-66.68,-9.57
2016-01-15,-108.25,-14.75
2016-02-15,-92.68,-12.67
2016-03-15,-123.68,-16.12
2016-04-15,-78.68,-11.2
2016-05-15,-80.46,-11.38
2016-06-15,-66.35,-9.31
2016-07-15,-46.52,-7.01
2016-08-15,-46.16,-7.24
2016-09-15,-76.82,-10.82
2016-10-15,-71.02,-10.29
2016-11-15,-101.63,-14.21
2016-12-15,-79.71,-11.68
2017-01-15,-86.31,-12.35
2017-02-15,-94.05,-12.92
2017-03-15,-82.31,-11.22
2017-04-15,-81.8,-11.84
2017-05-15,-70.57,-9.98
2017-06-15,-51.36,-7.78
2017-07-15,-46.9,-7.05
2017-08-15,-50.45,-7.73
2017-09-15,-84.74,-12.17
2017-10-15,-50.77,-7.85
2017-11-15,-100.2,-14.11
2017-12-15,-108.99,-14.9
2018-01-15,-85.42,-11.46
2018-02-15,-90.6,-12.15
2018-03-15,-97.39,-13.26
2018-04-15,-64.7,-8.85
2018-05-15,-55.68,-8.37
2018-06-15,-54.24,-8.07
2018-07-15,-41.02,-6.18
2018-08-15,-43.19,-6.63
2018-09-15,-42.16,-7.11
2018-10-15,-77.83,-11.28
2018-11-15,-98.15,-13.61
2018-12-15,-77.43,-10.11
2019-01-15,-95.36,-13.15
2019-02-15,-115.61,-15.5
2019-03-15,-70.84,-9.92
2019-04-15,-82.5,-11.83
2019-05-15,-71.88,-10.2
2019-06-15,-34.82,-6.22
2019-07-15,-40.38,-6.49
2019-08-15,-43.85,-6.79
2019-09-15,-53.35,-8.42
2019-10-15,-60.53,-9.15
2019-11-15,-113.06,-15.22
2019-12-15,-101.05,-13.71
2020-01-15,-72.45,-10.73
2020-02-15,-65.17,-9.04
2020-03-15,-77.72,-10.73
2020-04-15,-74.51,-10.39
2020-05-15,-52.08,-7.82
2020-06-15,-59.1,-8.76
2020-07-15,-44.81,-6.78
2020-08-15,-65.93,-9.81
2020-09-15,-62.12,-9.43
2020-10-15,-90.34,-12.57
2020-11-15,-53.57,-8.15
2020-12-15,-131.27,-17.69
