date,delta_2h,delta_18o
2007-01-15,-107.52,-14.21
2007-02-15,-135.35,-17.41
2007-03-15,-104.61,-13.71
2007-04-15,-84.42,-11.94
2007-05-15,-81.47,-11.28
2007-06-15,-56.69,-8.45
2007-07-15,-60.06,-8.85
2007-08-15,-63.68,-9.63
2007-09-15,-72.11,-10.82
2007-10-15,-86.57,-11.9
2007-11-15,-105.43,-14.63
2007-12-15,-115.83,-15.62
2008-01-15,-109.8,-15.03
2008-02-15,-133.6,-17.72
2008-03-15,-97.88,-13.29
2008-04-15,-99.97,-13.95
2008-05-15,-62.89,-9.28
2008-06-15,-85.17,-12.0
2008-07-15,-55.44,-8.31
2008-08-15,-51.37,-8.05
2008-09-15,-65.13,-9.97
2008-10-15,-86.0,-12.68
2008-11-15,-102.49,-14.59
2008-12-15,-126.95,-17.19
2009-01-15,-121.99,-16.49
2009-02-15,-142.42,-18.95
2009-03-15,-125.01,-16.45
2009-04-15,-101.96,-14.4
2009-05-15,-57.72,-8.64
2009-06-15,-54.62,-8.25
2009-07-15,-51.09,-7.84
2009-08-15,-51.64,-8.04
2009-09-15,-37.34,-6.27
2009-10-15,-81.01,-11.48
2009-11-15,-125.37,-17.35
2009-12-15,-140.02,-18.93
2010-01-15,-139.4,-18.09
2010-02-15,-147.99,-19.9
2010-03-15,-96.71,-13.68
2010-04-15,-100.21,-14.15
2010-05-15,-84.84,-12.31
2010-06-15,-77.55,-10.99
2010-07-15,-40.03,-6.2
2010-08-15,-84.19,-11.81
2010-09-15,-101.91,-14.36
2010-10-15,-122.02,-16.75
2010-11-15,-135.33,-18.41
2010-12-15,-132.04,-17.62
2011-01-15,-94.1,-13.68
2011-02-15,-161.46,-20.9
2011-03-15,-113.42,-15.28
2011-04-15,-75.22,-10.02
2011-05-15,-63.39,-9.25
2011-06-15,-60.29,-8.92
2011-07-15,-52.61,-8.77
2011-08-15,-44.12,-7.46
2011-09-15,-68.84,-10.32
2011-10-15,-88.89,-12.51
2011-11-15,-76.68,-10.57
2011-12-15,-129.02,-17.57
2012-01-15,-138.49,-18.35
2012-02-15,-190.33,-24.51
2012-03-15,-101.24,-13.83
2012-04-15,-113.07,-15.31
2012-05-15,-75.2,-10.99
2012-06-15,-70.16,-10.06
2012-07-15,-41.6,-7.46
2012-08-15,-33.61,-6.04
2012-09-15,-67.08,-10.35
2012-10-15,-128.87,-17.56
2012-11-15,-119.24,-16.42
2012-12-15,-150.22,-19.78
2013-01-15,-147.71,-19.29
2013-02-15,-168.88,-21.42
2013-03-15,-154.83,-20.42
2013-04-15,-78.72,-11.6
2013-05-15,-83.42,-12.42
2013-06-15,-62.17,-9.56
2013-07-15,-52.51,-8.01
2013-08-15,-40.99,-6.61
2013-09-15,-64.78,-9.74
2013-10-15,-66.08,-10.43
2013-11-15,-143.72,-19.09
2013-12-15,-96.23,-14.05
2014-01-15,-142.55,-19.12
2014-02-15,-118.71,-16.14
2014-03-15,-145.19,-18.92
2014-04-15,-114.4,-15.72
2014-05-15,-82.5,-11.82
2014-06-15,-47.72,-7.46
2014-07-15,-75.58,-10.77
2014-08-15,-58.67,-9.07
2014-09-15,-59.0,-8.72
2014-10-15,-59.03,-9.5
2014-11-15,-109.48,-15.3
2014-12-15,-115.98,-16.8
2015-01-15,-107.63,-14.67
2015-02-15,-142.68,-19.2
2015-03-15,-91.51,-12.63
2015-04-15,-101.33,-13.79
2015-05-15,-78.62,-11.17
2015-06-15,-53.01,-8.12
2015-07-15,-34.36,-5.72
2015-08-15,-61.73,-9.75
2015-09-15,-57.35,-9.74
2015-10-15,-100.79,-14.41
2015-11-15,-120.31,-15.59
2015-12-15,-119.47,-15.56
2016-01-15,-116.39,-15.81
2016-02-15,-118.68,-16.05
2016-03-15,-123.83,-16.85
2016-04-15,-74.2,-10.95
2016-05-15,-106.53,-14.42
2016-06-15,-81.88,-11.57
2016-07-15,-35.78,-5.95
2016-08-15,-51.78,-8.28
2016-09-15,-64.87,-9.34
2016-10-15,-76.19,-11.37
2016-11-15,-98.09,-14.49
2016-12-15,-125.58,-19.31
2017-01-15,-119.08,-16.57
2017-02-15,-112.62,-15.3
2017-03-15,-90.82,-12.64
2017-04-15,-77.65,-11.07
2017-05-15,-88.66,-12.75
2017-06-15,-57.72,-8.94
2017-07-15,-42.12,-6.62
2017-08-15,-48.11,-8.08
2017-09-15,-76.74,-11.64
2017-10-15,-71.67,-10.34
2017-11-15,-99.06,-13.94
2017-12-15,-145.12,-18.93
2018-01-15,-117.88,-15.53
2018-02-15,-133.09,-17.57
2018-03-15,-120.4,-15.83
2018-04-15,-70.89,-10.52
2018-05-15,-54.14,-7.92
2018-06-15,-46.69,-6.97
2018-07-15,-39.4,-6.69
2018-08-15,-34.73,-6.05
2018-09-15,-55.59,-8.63
2018-10-15,-92.46,-13.75
2018-11-15,-72.88,-11.34
2018-12-15,-119.9,-15.71
2019-01-15,-128.56,-17.05
2019-02-15,-141.3,-18.61
2019-03-15,-80.75,-11.55
2019-04-15,-72.09,-10.68
2019-05-15,-86.14,-12.31
2019-06-15,-47.05,-8.13
2019-07-15,-44.02,-7.23
2019-08-15,-45.25,-7.5
2019-09-15,-71.99,-10.84
2019-10-15,-63.33,-9.9
2019-11-15,-130.92,-18.17
2019-12-15,-118.5,-15.37
2020-01-15,-133.59,-17.94
2020-02-15,-121.61,-16.38
2020-03-15,-108.98,-14.69
2020-04-15,-90.71,-12.47
2020-05-15,-57.73,-8.43
2020-06-15,-88.26,-12.44
2020-07-15,-44.01,-6.64
2020-08-15,-74.87,-11.33
2020-09-15,-76.25,-11.21
2020-10-15,-68.25,-10.02
2020-11-15,-75.22,-10.38
2020-12-15,-143.92,-19.84
