date,delta_2h,delta_18o
2007-01-15,-121.6,-16.12
2007-02-15,-171.12,-22.65
2007-03-15,-129.14,-16.84
2007-04-15,-82.48,-11.75
2007-05-15,-87.48,-11.93
2007-06-15,-61.62,-9.0
2007-07-15,-68.04,-10.05
2007-08-15,-51.86,-8.16
2007-09-15,-83.21,-12.29
2007-10-15,-99.26,-13.63
2007-11-15,-127.46,-17.41
2007-12-15,-155.22,-20.57
2008-01-15,-127.88,-17.56
2008-02-15,-174.48,-22.71
2008-03-15,-117.78,-15.57
2008-04-15,-112.27,-15.72
2008-05-15,-89.47,-12.57
2008-06-15,-100.04,-13.86
2008-07-15,-63.47,-9.34
2008-08-15,-60.02,-9.06
2008-09-15,-87.43,-12.36
2008-10-15,-94.48,-13.82
2008-11-15,-110.42,-16.05
2008-12-15,-143.82,-19.21
2009-01-15,-141.96,-19.8
2009-02-15,-165.22,-21.85
2009-03-15,-164.83,-21.37
2009-04-15,-109.22,-15.47
2009-05-15,-50.57,-7.71
2009-06-15,-64.51,-9.44
2009-07-15,-63.44,-9.25
2009-08-15,-52.89,-7.95
2009-09-15,-43.97,-7.15
2009-10-15,-102.25,-14.38
2009-11-15,-137.58,-18.85
2009-12-15,-146.9,-19.92
2010-01-15,-164.01,-21.46
2010-02-15,-178.67,-24.02
2010-03-15,-106.25,-15.16
2010-04-15,-131.97,-18.09
2010-05-15,-94.58,-13.51
2010-06-15,-117.83,-15.61
2010-07-15,-43.64,-5.99
2010-08-15,-99.52,-13.93
2010-09-15,-131.92,-18.86
2010-10-15,-150.01,-20.31
2010-11-15,-152.11,-20.79
2010-12-15,-150.31,-20.23
2011-01-15,-110.5,-15.78
2011-02-15,-198.06,-25.26
2011-03-15,-140.7,-18.79
2011-04-15,-113.22,-14.41
2011-05-15,-75.57,-10.95
2011-06-15,-72.45,-10.33
2011-07-15,-54.22,-8.7
2011-08-15,-52.44,-8.23
2011-09-15,-94.09,-13.59
2011-10-15,-101.11,-13.96
2011-11-15,-71.55,-9.6
2011-12-15,-167.67,-21.97
2012-01-15,-165.0,-21.85
2012-02-15,-236.3,-29.56
2012-03-15,-109.2,-14.67
2012-04-15,-139.45,-18.07
2012-05-15,-84.83,-12.34
2012-06-15,-93.67,-12.99
2012-07-15,-34.26,-6.25
2012-08-15,-38.3,-6.37
2012-09-15,-77.78,-11.54
2012-10-15,-159.25,-21.24
2012-11-15,-112.35,-15.58
2012-12-15,-186.9,-24.21
2013-01-15,-177.17,-23.1
2013-02-15,-204.33,-27.69
2013-03-15,-154.9,-20.58
2013-04-15,-79.42,-11.95
2013-05-15,-93.5,-13.25
2013-06-15,-79.94,-11.52
2013-07-15,-55.78,-8.4
2013-08-15,-67.03,-9.93
2013-09-15,-79.6,-11.32
2013-10-15,-72.51,-11.2
2013-11-15,-177.18,-23.26
2013-12-15,-109.73,-15.39
2014-01-15,-160.29,-21.51
2014-02-15,-124.18,-16.88
2014-03-15,-178.16,-22.92
2014-04-15,-125.28,-17.93
2014-05-15,-72.82,-10.63
2014-06-15,-66.76,-9.75
2014-07-15,-83.5,-11.52
2014-08-15,-64.31,-9.7
2014-09-15,-71.62,-10.41
2014-10-15,-77.08,-11.58
2014-11-15,-116.67,-16.26
2014-12-15,-139.54,-19.41
2015-01-15,-126.81,-17.0
2015-02-15,-174.85,-22.47
2015-03-15,-92.68,-12.9
2015-04-15,-137.82,-18.01
2015-05-15,-88.72,-12.51
2015-06-15,-61.33,-8.8
2015-07-15,-31.5,-4.88
2015-08-15,-65.89,-10.17
2015-09-15,-77.28,-11.82
2015-10-15,-119.58,-16.91
2015-11-15,-136.69,-17.5
2015-12-15,-136.8,-17.72
2016-01-15,-133.73,-17.8
2016-02-15,-146.62,-19.41
2016-03-15,-162.69,-21.54
2016-04-15,-87.05,-12.65
2016-05-15,-125.55,-18.28
2016-06-15,-98.59,-13.55
2016-07-15,-49.85,-7.77
2016-08-15,-64.58,-9.47
2016-09-15,-74.99,-10.26
2016-10-15,-83.25,-12.52
2016-11-15,-117.4,-16.83
2016-12-15,-157.37,-22.55
2017-01-15,-166.5,-21.91
2017-02-15,-128.91,-17.2
2017-03-15,-111.47,-15.01
2017-04-15,-96.35,-13.6
2017-05-15,-101.8,-14.36
2017-06-15,-67.8,-10.23
2017-07-15,-47.35,-7.12
2017-08-15,-45.85,-7.27
2017-09-15,-91.95,-13.71
2017-10-15,-93.11,-13.57
2017-11-15,-76.07,-11.16
2017-12-15,-174.33,-24.06
2018-01-15,-157.67,-20.37
2018-02-15,-170.98,-21.81
2018-03-15,-140.37,-18.12
2018-04-15,-81.15,-11.65
2018-05-15,-64.58,-9.37
2018-06-15,-52.7,-7.48
2018-07-15,-48.02,-7.79
2018-08-15,-46.22,-7.08
2018-09-15,-72.15,-12.85
2018-10-15,-101.77,-14.97
2018-11-15,-94.35,-13.76
2018-12-15,-148.46,-20.18
2019-01-15,-165.01,-22.0
2019-02-15,-167.11,-21.89
2019-03-15,-106.29,-14.71
2019-04-15,-81.8,-11.99
2019-05-15,-116.7,-16.15
2019-06-15,-54.53,-8.17
2019-07-15,-48.64,-7.87
2019-08-15,-44.98,-7.2
2019-09-15,-100.97,-14.54
2019-10-15,-79.42,-11.66
2019-11-15,-149.19,-20.81
2019-12-15,-169.15,-21.3
2020-01-15,-198.13,-25.56
2020-02-15,-149.35,-19.58
2020-03-15,-145.41,-19.09
2020-04-15,-85.55,-11.32
2020-05-15,-66.34,-9.61
2020-06-15,-109.4,-15.14
2020-07-15,-53.06,-8.04
2020-08-15,-72.52,-10.6
2020-09-15,-92.46,-13.46
2020-10-15,-85.56,-12.25
2020-11-15,-90.88,-12.61
2020-12-15,-163.23,-22.28
