date,delta_2h,delta_18o
2007-01-15,-69.95,-9.75
2007-02-15,-87.06,-11.99
2007-03-15,-102.34,-13.7
2007-04-15,-47.09,-7.31
2007-05-15,-81.04,-11.0
2007-06-15,-58.97,-8.21
2007-07-15,-50.01,-7.27
2007-08-15,-63.49,-9.3
2007-09-15,-50.21,-7.74
2007-10-15,-57.53,-8.58
2007-11-15,-74.41,-10.57
2007-12-15,-75.09,-10.76
2008-01-15,-90.83,-12.0
2008-02-15,-82.65,-11.27
2008-03-15,-73.3,-10.07
2008-04-15,-84.2,-11.47
2008-05-15,-55.9,-7.71
2008-06-15,-55.76,-8.03
2008-07-15,-40.99,-6.14
2008-08-15,-40.89,-6.3
2008-09-15,-71.81,-10.16
2008-10-15,-90.22,-12.59
2008-11-15,-90.95,-12.33
2008-12-15,-124.29,-16.49
2009-01-15,-99.89,-13.06
2009-02-15,-119.63,-15.82
2009-03-15,-95.06,-13.0
2009-04-15,-82.58,-11.1
2009-05-15,-39.31,-6.09
2009-06-15,-42.26,-6.13
2009-07-15,-35.9,-5.72
2009-08-15,-35.65,-5.38
2009-09-15,-32.07,-5.4
2009-10-15,-61.81,-9.13
2009-11-15,-94.16,-13.04
2009-12-15,-107.93,-14.82
2010-01-15,-121.68,-16.39
2010-02-15,-117.71,-15.61
2010-03-15,-93.04,-12.52
2010-04-15,-84.36,-11.53
2010-05-15,-69.22,-9.64
2010-06-15,-64.28,-9.18
2010-07-15,-45.39,-7.0
2010-08-15,-65.21,-9.27
2010-09-15,-63.99,-9.16
2010-10-15,-89.72,-12.62
2010-11-15,-120.27,-15.91
2010-12-15,-114.83,-15.5
2011-01-15,-89.94,-11.88
2011-02-15,-114.24,-14.85
2011-03-15,-75.34,-9.98
2011-04-15,-46.9,-6.73
2011-05-15,-44.95,-7.04
2011-06-15,-43.27,-6.35
2011-07-15,-57.58,-8.39
2011-08-15,-37.31,-5.86
2011-09-15,-49.95,-7.68
2011-10-15,-65.88,-9.55
2011-11-15,-61.54,-8.06
2011-12-15,-86.46,-12.0
2012-01-15,-83.1,-11.61
2012-02-15,-111.23,-14.67
2012-03-15,-85.0,-11.84
2012-04-15,-78.36,-10.59
2012-05-15,-59.0,-8.36
2012-06-15,-54.9,-7.75
2012-07-15,-32.1,-5.02
2012-08-15,-37.05,-5.89
2012-09-15,-51.4,-7.89
2012-10-15,-92.09,-12.65
2012-11-15,-112.73,-15.2
2012-12-15,-99.16,-13.57
2013-01-15,-104.5,-14.03
2013-02-15,-116.22,-16.21
2013-03-15,-122.32,-16.34
2013-04-15,-80.56,-11.05
2013-05-15,-80.63,-10.99
2013-06-15,-59.32,-8.48
2013-07-15,-61.96,-8.34
2013-08-15,-45.9,-6.95
2013-09-15,-46.93,-7.28
2013-10-15,-68.57,-9.77
2013-11-15,-109.36,-14.83
2013-12-15,-160.97,-20.99
2014-01-15,-116.35,-15.36
2014-02-15,-103.69,-13.87
2014-03-15,-99.85,-13.45
2014-04-15,-84.78,-12.26
2014-05-15,-61.01,-8.82
2014-06-15,-34.32,-5.35
2014-07-15,-60.69,-8.8
2014-08-15,-45.86,-6.71
2014-09-15,-44.81,-6.7
2014-10-15,-44.07,-6.99
2014-11-15,-149.44,-19.7
2014-12-15,-114.94,-15.0
2015-01-15,-107.81,-14.6
2015-02-15,-123.74,-16.2
2015-03-15,-82.42,-10.8
2015-04-15,-79.72,-10.78
2015-05-15,-67.17,-8.98
2015-06-15,-41.85,-6.25
2015-07-15,-33.34,-4.69
