date (yyyy-mm-dd HH:MM:SS),schmidt stability [J/m2]
21.01.1983 12:00,86.0
22.02.1983 12:00,-95.3
22.03.1983 12:00,316.6
19.04.1983 12:00,1525.6
27.05.1983 12:00,5919.9
21.06.1983 12:00,13043.9
19.07.1983 12:00,21998.6
18.08.1983 12:00,23200.5
22.09.1983 12:00,18646.3
25.10.1983 12:00,12697.2
22.11.1983 12:00,6735.9
22.12.1983 12:00,1003.5
24.01.1984 12:00,-127.7
21.02.1984 12:00,
22.03.1984 12:00,-195.7
25.04.1984 12:00,2915.1
24.05.1984 12:00,5465.9
19.06.1984 12:00,
17.07.1984 12:00,20836.9
21.08.1984 12:00,24336.5
20.09.1984 12:00,20153.1
23.10.1984 12:00,13359.3
20.11.1984 12:00,7908.2
18.12.1984 12:00,3223.3
17.01.1985 12:00,-300.5
14.02.1985 12:00,43.8
07.03.1985 12:00,-139.3
21.03.1985 12:00,-281.3
04.04.1985 12:00,374.4
18.04.1985 12:00,1633.8
04.05.1985 12:00,3437.3
14.05.1985 12:00,4500.6
30.05.1985 12:00,10843.8
13.06.1985 12:00,13537.8
27.06.1985 12:00,16330.7
11.07.1985 12:00,26325.2
25.07.1985 12:00,30176.8
08.08.1985 12:00,26997.1
22.08.1985 12:00,30176.2
05.09.1985 12:00,25742.5
19.09.1985 12:00,24066.9
03.10.1985 12:00,26979.7
17.10.1985 12:00,19047.9
29.10.1985 12:00,13322.7
14.11.1985 12:00,8428.3
04.12.1985 12:00,4238.4
09.01.1986 12:00,644.2
13.02.1986 12:00,-512.1
20.03.1986 12:00,
17.04.1986 12:00,624.6
15.05.1986 12:00,4457.5
13.06.1986 12:00,10194.8
10.07.1986 12:00,19238.8
07.08.1986 12:00,28073.7
04.09.1986 12:00,22943.6
02.10.1986 12:00,22194.9
30.10.1986 12:00,12845.1
03.12.1986 12:00,5468.5
21.01.1987 12:00,-299.8
19.02.1987 12:00,-528.6
18.03.1987 12:00,-541.7
16.04.1987 12:00,240.8
13.05.1987 12:00,5902.7
23.06.1987 12:00,13325.0
16.07.1987 12:00,17732.8
20.08.1987 12:00,24835.0
17.09.1987 12:00,21431.0
15.10.1987 12:00,13847.1
12.11.1987 12:00,10025.6
10.12.1987 12:00,3971.5
21.01.1988 12:00,879.2
18.02.1988 12:00,250.9
17.03.1988 12:00,153.5
14.04.1988 12:00,1534.1
19.05.1988 12:00,8968.4
16.06.1988 12:00,11628.9
14.07.1988 12:00,17237.5
18.08.1988 12:00,25046.2
15.09.1988 12:00,23019.7
13.10.1988 12:00,15863.5
10.11.1988 12:00,9438.0
21.12.1988 12:00,1129.6
24.01.1989 12:00,119.7
21.02.1989 12:00,-224.5
21.03.1989 12:00,170.4
18.04.1989 12:00,2641.3
17.05.1989 12:00,5720.2
13.06.1989 12:00,17544.6
18.07.1989 12:00,22000.9
16.08.1989 12:00,31555.5
19.09.1989 12:00,25012.1
17.10.1989 12:00,16535.5
14.11.1989 12:00,11162.0
19.12.1989 12:00,
23.01.1990 12:00,514.4
27.02.1990 12:00,637.0
