date (yyyy-mm-dd HH:MM:SS),bottom temperature [°C]
24.02.2004 12:00,5.91
23.03.2004 12:00,5.91
20.04.2004 12:00,5.91
18.05.2004 12:00,5.92
15.06.2004 12:00,5.92
27.07.2004 12:00,5.92
24.08.2004 12:00,5.92
21.09.2004 12:00,5.92
19.10.2004 12:00,5.92
16.11.2004 12:00,5.93
14.12.2004 12:00,5.92
01.02.2005 12:00,5.92
01.03.2005 12:00,5.92
30.03.2005 12:00,5.57
27.04.2005 12:00,5.56
24.05.2005 12:00,5.59
21.06.2005 12:00,5.6
27.07.2005 12:00,5.61
24.08.2005 12:00,5.6
20.09.2005 12:00,5.62
18.10.2005 12:00,5.62
22.11.2005 12:00,5.63
13.12.2005 12:00,5.64
25.01.2006 12:00,5.66
21.02.2006 12:00,5.41
21.03.2006 12:00,5.38
25.04.2006 12:00,5.42
22.05.2006 12:00,5.42
20.06.2006 12:00,5.44
25.07.2006 12:00,5.44
22.08.2006 12:00,5.45
19.09.2006 12:00,5.46
24.10.2006 12:00,5.46
20.11.2006 12:00,5.46
19.12.2006 12:00,5.47
23.01.2007 12:00,5.49
26.02.2007 12:00,5.5
26.03.2007 12:00,5.48
23.04.2007 12:00,5.48
21.05.2007 12:00,5.49
18.06.2007 12:00,5.49
23.07.2007 12:00,5.5
20.08.2007 12:00,5.51
17.09.2007 12:00,5.52
15.10.2007 12:00,5.52
19.11.2007 12:00,5.53
18.12.2007 12:00,5.54
21.01.2008 12:00,5.54
18.02.2008 12:00,5.54
17.03.2008 12:00,5.55
14.04.2008 12:00,5.55
19.05.2008 12:00,5.56
16.06.2008 12:00,5.56
21.07.2008 12:00,5.57
18.08.2008 12:00,5.58
15.09.2008 12:00,5.58
20.10.2008 12:00,5.58
17.11.2008 12:00,5.59
15.12.2008 12:00,5.6
26.01.2009 12:00,5.6
23.02.2009 12:00,5.6
23.03.2009 12:00,5.6
20.04.2009 12:00,5.61
18.05.2009 12:00,5.61
15.06.2009 12:00,5.62
27.07.2009 12:00,5.65
17.08.2009 12:00,5.65
21.09.2009 12:00,5.66
19.10.2009 12:00,5.65
17.11.2009 12:00,5.66
14.12.2009 12:00,5.66
25.01.2010 12:00,5.66
22.02.2010 12:00,5.66
22.03.2010 12:00,5.66
19.04.2010 12:00,5.66
17.05.2010 12:00,5.67
21.06.2010 12:00,5.68
26.07.2010 12:00,5.68
23.08.2010 12:00,5.68
20.09.2010 12:00,5.69
18.10.2010 12:00,5.7
22.11.2010 12:00,5.7
20.12.2010 12:00,5.7
31.01.2011 12:00,5.7
28.02.2011 12:00,5.7
28.03.2011 12:00,5.7
26.04.2011 12:00,5.71
23.05.2011 12:00,5.71
20.06.2011 12:00,5.72
25.07.2011 12:00,5.72
22.08.2011 12:00,5.72
19.09.2011 12:00,5.73
17.10.2011 12:00,5.74
21.11.2011 12:00,5.74
19.12.2011 12:00,5.74
23.01.2012 12:00,5.74
27.02.2012 12:00,5.74
26.03.2012 12:00,5.74
23.04.2012 12:00,5.74
21.05.2012 12:00,5.74
18.06.2012 12:00,5.74
23.07.2012 12:00,5.74
20.08.2012 12:00,5.75
17.09.2012 12:00,5.76
22.10.2012 12:00,5.76
18.11.2012 12:00,5.76
17.12.2012 12:00,5.76
21.01.2013 12:00,5.76
18.02.2013 12:00,5.76
25.03.2013 12:00,5.75
22.04.2013 12:00,5.75
21.05.2013 12:00,5.75
17.06.2013 12:00,5.75
22.07.2013 12:00,5.76
19.08.2013 12:00,5.76
16.09.2013 12:00,5.76
21.10.2013 12:00,5.77
18.11.2013 12:00,5.77
16.12.2013 12:00,5.77
27.01.2014 12:00,5.76
25.02.2014 12:00,5.77
25.03.2014 12:00,5.77
22.04.2014 12:00,5.77
19.05.2014 12:00,5.76
16.06.2014 12:00,5.77
21.07.2014 12:00,5.78
25.08.2014 12:00,5.78
22.09.2014 12:00,5.78
20.10.2014 12:00,5.8
17.11.2014 12:00,5.8
15.12.2014 12:00,5.8
26.01.2015 12:00,5.79
23.02.2015 12:00,5.79
23.03.2015 12:00,5.79
27.04.2015 12:00,5.78
26.05.2015 12:00,5.78
22.06.2015 12:00,5.79
27.07.2015 12:00,5.8
24.08.2015 12:00,5.8
21.09.2015 12:00,5.8
19.10.2015 12:00,5.8
16.11.2015 12:00,5.8
14.12.2015 12:00,5.82
25.01.2016 12:00,5.81
23.02.2016 12:00,5.81
21.03.2016 12:00,5.81
18.04.2016 12:00,5.81
23.05.2016 12:00,5.81
20.06.2016 12:00,5.81
25.07.2016 12:00,5.82
22.08.2016 12:00,5.82
19.09.2016 12:00,5.82
17.10.2016 12:00,5.83
21.11.2016 12:00,5.84
19.12.2016 12:00,5.84
23.01.2017 12:00,5.83
20.02.2017 12:00,5.83
20.03.2017 12:00,5.83
24.04.2017 12:00,5.83
22.05.2017 12:00,5.84
19.06.2017 12:00,5.83
24.07.2017 12:00,5.84
21.08.2017 12:00,5.86
18.09.2017 12:00,5.86
24.10.2017 12:00,5.86
21.11.2017 12:00,5.86
18.12.2017 12:00,5.86
22.01.2018 12:00,5.86
19.02.2018 12:00,5.87
20.03.2018 12:00,5.87
23.04.2018 12:00,5.87
22.05.2018 12:00,5.88
18.06.2018 12:00,5.88
23.07.2018 12:00,5.89
20.08.2018 12:00,5.89
17.09.2018 12:00,5.89
15.10.2018 12:00,5.9
19.11.2018 12:00,5.9
17.12.2018 12:00,5.91
22.01.2019 12:00,5.9
19.02.2019 12:00,5.91
20.03.2019 12:00,5.91
16.04.2019 12:00,5.91
21.05.2019 12:00,5.92
17.06.2019 12:00,5.92
23.07.2019 12:00,5.92
27.08.2019 12:00,5.93
17.09.2019 12:00,5.93
15.10.2019 12:00,5.94
19.11.2019 12:00,5.97
17.12.2019 12:00,5.94
21.01.2020 12:00,5.94
18.02.2020 12:00,5.94
16.03.2020 12:00,5.95
07.04.2020 12:00,5.95
18.05.2020 12:00,5.95
23.06.2020 12:00,5.96
21.07.2020 12:00,5.96
18.08.2020 12:00,5.96
22.09.2020 12:00,5.97
20.10.2020 12:00,5.97
17.11.2020 12:00,5.97
15.12.2020 12:00,5.97
12.01.2021 12:00,5.97
02.02.2021 12:00,5.97
09.03.2021 12:00,5.98
14.04.2021 12:00,5.98
04.05.2021 12:00,5.98
08.06.2021 12:00,5.98
06.07.2021 12:00,5.98
03.08.2021 12:00,6.0
31.08.2021 12:00,6.03
05.10.2021 12:00,6.02
09.11.2021 12:00,6.02
30.11.2021 12:00,6.02
11.01.2022 12:00,6.01
08.02.2022 12:00,6.02
08.03.2022 12:00,6.02
05.04.2022 12:00,6.02
03.05.2022 12:00,6.02
31.05.2022 12:00,6.03
06.07.2022 12:00,6.03
03.08.2022 12:00,6.03
06.09.2022 12:00,6.04
04.10.2022 12:00,6.04
08.11.2022 12:00,6.04
05.12.2022 12:00,6.04
11.01.2023 12:00,6.04
07.02.2023 12:00,6.04
07.03.2023 12:00,6.04
04.04.2023 12:00,6.04
03.05.2023 12:00,6.04
31.05.2023 12:00,6.05
04.07.2023 12:00,6.05
02.08.2023 12:00,6.08
03.10.2023 12:00,6.08
07.11.2023 12:00,6.08
05.12.2023 12:00,6.08
