date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
13.10.1988 12:00,12.8
10.11.1988 12:00,17.4
21.12.1988 12:00,39.5
24.01.1989 12:00,
21.02.1989 12:00,
21.03.1989 12:00,3.7
18.04.1989 12:00,14.9
17.05.1989 12:00,9.2
13.06.1989 12:00,10.9
18.07.1989 12:00,9.3
16.08.1989 12:00,12.1
19.09.1989 12:00,12.8
17.10.1989 12:00,15.7
14.11.1989 12:00,18.6
19.12.1989 12:00,
23.01.1990 12:00,
27.02.1990 12:00,8.9
27.03.1990 12:00,18.4
24.04.1990 12:00,15.1
22.05.1990 12:00,8.1
26.06.1990 12:00,8.7
27.07.1990 12:00,9.9
04.09.1990 12:00,11.9
26.09.1990 12:00,14.2
18.10.1990 12:00,16.2
19.11.1990 12:00,18.2
18.12.1990 12:00,38.6
31.01.1991 12:00,
21.02.1991 12:00,
21.03.1991 12:00,8.1
23.04.1991 12:00,12.9
21.05.1991 12:00,18.8
18.06.1991 12:00,10.8
23.07.1991 12:00,9.5
27.08.1991 12:00,10.7
11.09.1991 12:00,12.5
09.10.1991 12:00,15.0
06.11.1991 12:00,17.8
04.12.1991 12:00,25.0
21.01.1992 12:00,
26.02.1992 12:00,
17.03.1992 12:00,10.8
15.04.1992 12:00,11.6
14.05.1992 12:00,6.9
10.06.1992 12:00,10.2
08.07.1992 12:00,10.0
05.08.1992 12:00,8.5
09.09.1992 12:00,12.8
07.10.1992 12:00,15.0
04.11.1992 12:00,17.5
02.12.1992 12:00,19.5
13.01.1993 12:00,
04.02.1993 12:00,
11.03.1993 12:00,
08.04.1993 12:00,10.1
06.05.1993 12:00,8.4
27.05.1993 12:00,7.2
08.07.1993 12:00,8.2
05.08.1993 12:00,8.9
16.09.1993 12:00,12.8
21.10.1993 12:00,16.6
16.11.1993 12:00,19.8
09.12.1993 12:00,25.1
12.01.1994 12:00,
08.02.1994 12:00,
17.03.1994 12:00,10.8
13.04.1994 12:00,14.1
10.05.1994 12:00,9.0
15.06.1994 12:00,11.2
15.07.1994 12:00,9.7
17.08.1994 12:00,9.3
19.09.1994 12:00,12.7
12.10.1994 12:00,14.7
16.11.1994 12:00,17.3
14.12.1994 12:00,24.2
11.01.1995 12:00,25.6
08.02.1995 12:00,
15.03.1995 12:00,
12.04.1995 12:00,16.7
17.05.1995 12:00,9.3
13.06.1995 12:00,8.3
12.07.1995 12:00,8.0
09.08.1995 12:00,9.0
14.09.1995 12:00,16.0
12.10.1995 12:00,16.3
16.11.1995 12:00,19.0
14.12.1995 12:00,25.5
18.01.1996 12:00,40.3
15.02.1996 12:00,
21.03.1996 12:00,
17.04.1996 12:00,9.3
14.05.1996 12:00,9.3
14.06.1996 12:00,6.7
22.07.1996 12:00,9.0
27.08.1996 12:00,12.8
24.09.1996 12:00,13.7
23.10.1996 12:00,16.4
26.11.1996 12:00,16.8
17.12.1996 12:00,25.3
28.01.1997 12:00,
25.02.1997 12:00,
25.03.1997 12:00,22.8
21.04.1997 12:00,28.7
20.05.1997 12:00,10.7
18.06.1997 12:00,10.8
22.07.1997 12:00,9.2
27.08.1997 12:00,10.2
23.09.1997 12:00,13.1
21.10.1997 12:00,14.3
17.11.1997 12:00,21.3
16.12.1997 12:00,25.6
27.01.1998 12:00,48.4
23.02.1998 12:00,9.4
23.03.1998 12:00,36.3
21.04.1998 12:00,12.7
19.05.1998 12:00,6.5
16.06.1998 12:00,10.2
23.07.1998 12:00,9.3
24.08.1998 12:00,9.1
22.09.1998 12:00,13.2
27.10.1998 12:00,17.6
18.11.1998 12:00,19.6
15.12.1998 12:00,32.6
26.01.1999 12:00,
24.02.1999 12:00,
23.03.1999 12:00,12.6
27.04.1999 12:00,9.4
26.05.1999 12:00,9.2
23.06.1999 12:00,8.5
29.07.1999 12:00,10.3
24.08.1999 12:00,11.4
29.09.1999 12:00,15.1
19.10.1999 12:00,17.6
16.11.1999 12:00,19.3
14.12.1999 12:00,25.0
26.01.2000 12:00,
22.02.2000 12:00,
21.03.2000 12:00,29.3
19.04.2000 12:00,13.1
23.05.2000 12:00,7.6
20.06.2000 12:00,7.8
25.07.2000 12:00,8.4
22.08.2000 12:00,10.5
26.09.2000 12:00,10.9
24.10.2000 12:00,15.0
21.11.2000 12:00,21.2
19.12.2000 12:00,25.1
23.01.2001 12:00,
20.02.2001 12:00,
20.03.2001 12:00,6.9
17.04.2001 12:00,13.6
15.05.2001 12:00,5.4
20.06.2001 12:00,8.9
24.07.2001 12:00,11.1
06.09.2001 12:00,10.3
26.09.2001 12:00,13.9
23.10.2001 12:00,13.4
20.11.2001 12:00,18.0
18.12.2001 12:00,38.2
22.01.2002 12:00,
19.02.2002 12:00,
20.03.2002 12:00,6.6
16.04.2002 12:00,12.0
21.05.2002 12:00,7.0
25.06.2002 12:00,7.1
23.07.2002 12:00,8.2
20.08.2002 12:00,11.2
24.09.2002 12:00,12.7
22.10.2002 12:00,14.6
19.11.2002 12:00,17.0
17.12.2002 12:00,25.2
28.01.2003 12:00,
17.02.2003 12:00,
25.03.2003 12:00,24.7
22.04.2003 12:00,9.9
20.05.2003 12:00,7.6
17.06.2003 12:00,7.6
28.07.2003 12:00,9.0
26.08.2003 12:00,8.5
24.09.2003 12:00,12.5
20.10.2003 12:00,12.7
18.11.2003 12:00,17.0
16.12.2003 12:00,22.0
27.01.2004 12:00,
24.02.2004 12:00,
23.03.2004 12:00,13.2
20.04.2004 12:00,15.9
18.05.2004 12:00,9.0
15.06.2004 12:00,8.8
27.07.2004 12:00,11.5
24.08.2004 12:00,11.5
21.09.2004 12:00,12.2
19.10.2004 12:00,14.9
16.11.2004 12:00,18.9
14.12.2004 12:00,25.1
01.02.2005 12:00,
01.03.2005 12:00,
30.03.2005 12:00,7.6
27.04.2005 12:00,14.9
24.05.2005 12:00,9.2
21.06.2005 12:00,9.1
27.07.2005 12:00,9.9
24.08.2005 12:00,12.1
20.09.2005 12:00,12.9
18.10.2005 12:00,15.6
22.11.2005 12:00,18.2
13.12.2005 12:00,25.1
25.01.2006 12:00,
21.02.2006 12:00,
21.03.2006 12:00,
25.04.2006 12:00,7.3
22.05.2006 12:00,8.3
20.06.2006 12:00,8.8
25.07.2006 12:00,8.3
22.08.2006 12:00,11.9
19.09.2006 12:00,12.5
24.10.2006 12:00,13.9
20.11.2006 12:00,18.4
19.12.2006 12:00,18.4
23.01.2007 12:00,25.3
26.02.2007 12:00,39.1
26.03.2007 12:00,33.7
23.04.2007 12:00,8.5
21.05.2007 12:00,8.5
18.06.2007 12:00,9.2
23.07.2007 12:00,10.8
20.08.2007 12:00,11.6
17.09.2007 12:00,14.2
15.10.2007 12:00,14.7
19.11.2007 12:00,21.2
18.12.2007 12:00,38.2
21.01.2008 12:00,
18.02.2008 12:00,
17.03.2008 12:00,9.2
14.04.2008 12:00,17.0
19.05.2008 12:00,10.1
16.06.2008 12:00,8.4
21.07.2008 12:00,8.5
18.08.2008 12:00,8.2
15.09.2008 12:00,12.1
20.10.2008 12:00,14.6
17.11.2008 12:00,16.9
15.12.2008 12:00,25.6
26.01.2009 12:00,
23.02.2009 12:00,
23.03.2009 12:00,12.7
20.04.2009 12:00,9.0
18.05.2009 12:00,7.9
15.06.2009 12:00,8.7
27.07.2009 12:00,10.5
17.08.2009 12:00,9.9
21.09.2009 12:00,12.0
19.10.2009 12:00,13.7
17.11.2009 12:00,18.1
14.12.2009 12:00,23.7
25.01.2010 12:00,
22.02.2010 12:00,
22.03.2010 12:00,3.7
19.04.2010 12:00,15.5
17.05.2010 12:00,11.9
21.06.2010 12:00,11.0
26.07.2010 12:00,9.2
23.08.2010 12:00,11.1
20.09.2010 12:00,12.7
18.10.2010 12:00,17.4
22.11.2010 12:00,21.1
20.12.2010 12:00,25.1
31.01.2011 12:00,
28.02.2011 12:00,
28.03.2011 12:00,10.4
26.04.2011 12:00,8.7
23.05.2011 12:00,8.8
20.06.2011 12:00,11.5
25.07.2011 12:00,11.1
22.08.2011 12:00,10.8
19.09.2011 12:00,9.9
17.10.2011 12:00,13.5
21.11.2011 12:00,18.1
19.12.2011 12:00,22.4
23.01.2012 12:00,
27.02.2012 12:00,
26.03.2012 12:00,4.6
23.04.2012 12:00,9.5
21.05.2012 12:00,11.9
18.06.2012 12:00,9.4
23.07.2012 12:00,9.5
20.08.2012 12:00,10.2
17.09.2012 12:00,12.8
22.10.2012 12:00,15.4
18.11.2012 12:00,19.6
17.12.2012 12:00,32.4
21.01.2013 12:00,
18.02.2013 12:00,
25.03.2013 12:00,
22.04.2013 12:00,6.6
21.05.2013 12:00,9.2
17.06.2013 12:00,9.2
22.07.2013 12:00,9.1
19.08.2013 12:00,10.2
16.09.2013 12:00,12.1
21.10.2013 12:00,16.3
18.11.2013 12:00,17.1
16.12.2013 12:00,25.1
27.01.2014 12:00,
25.02.2014 12:00,
25.03.2014 12:00,14.3
22.04.2014 12:00,13.2
19.05.2014 12:00,13.2
16.06.2014 12:00,9.7
21.07.2014 12:00,11.4
25.08.2014 12:00,10.6
22.09.2014 12:00,13.6
20.10.2014 12:00,15.3
17.11.2014 12:00,23.4
15.12.2014 12:00,25.0
26.01.2015 12:00,39.0
23.02.2015 12:00,
23.03.2015 12:00,9.9
27.04.2015 12:00,8.9
26.05.2015 12:00,10.5
22.06.2015 12:00,10.2
27.07.2015 12:00,9.0
24.08.2015 12:00,12.8
21.09.2015 12:00,13.1
19.10.2015 12:00,17.8
16.11.2015 12:00,18.9
14.12.2015 12:00,25.1
25.01.2016 12:00,
23.02.2016 12:00,8.3
21.03.2016 12:00,8.9
18.04.2016 12:00,9.9
23.05.2016 12:00,12.4
20.06.2016 12:00,13.5
25.07.2016 12:00,12.0
22.08.2016 12:00,13.0
19.09.2016 12:00,14.9
17.10.2016 12:00,17.7
21.11.2016 12:00,21.0
19.12.2016 12:00,25.1
23.01.2017 12:00,
20.02.2017 12:00,52.1
20.03.2017 12:00,11.5
24.04.2017 12:00,18.1
22.05.2017 12:00,8.4
19.06.2017 12:00,10.0
24.07.2017 12:00,11.2
21.08.2017 12:00,12.8
18.09.2017 12:00,15.9
24.10.2017 12:00,18.2
21.11.2017 12:00,24.7
18.12.2017 12:00,38.5
22.01.2018 12:00,
19.02.2018 12:00,
20.03.2018 12:00,
23.04.2018 12:00,7.1
22.05.2018 12:00,9.0
18.06.2018 12:00,8.2
23.07.2018 12:00,10.9
20.08.2018 12:00,11.4
17.09.2018 12:00,12.3
15.10.2018 12:00,12.9
19.11.2018 12:00,18.3
17.12.2018 12:00,25.0
22.01.2019 12:00,
19.02.2019 12:00,
20.03.2019 12:00,11.1
16.04.2019 12:00,11.4
21.05.2019 12:00,16.5
17.06.2019 12:00,8.4
23.07.2019 12:00,10.9
27.08.2019 12:00,12.1
17.09.2019 12:00,13.0
15.10.2019 12:00,14.8
19.11.2019 12:00,21.8
17.12.2019 12:00,25.3
21.01.2020 12:00,39.0
18.02.2020 12:00,45.9
16.03.2020 12:00,5.1
07.04.2020 12:00,16.0
18.05.2020 12:00,8.2
23.06.2020 12:00,10.0
21.07.2020 12:00,10.4
18.08.2020 12:00,10.0
22.09.2020 12:00,12.6
20.10.2020 12:00,17.6
17.11.2020 12:00,18.7
15.12.2020 12:00,25.1
12.01.2021 12:00,40.3
02.02.2021 12:00,
09.03.2021 12:00,23.9
14.04.2021 12:00,16.5
04.05.2021 12:00,6.8
08.06.2021 12:00,9.3
06.07.2021 12:00,9.4
03.08.2021 12:00,12.1
31.08.2021 12:00,11.5
05.10.2021 12:00,13.1
09.11.2021 12:00,18.5
30.11.2021 12:00,23.3
11.01.2022 12:00,40.3
08.02.2022 12:00,
08.03.2022 12:00,
05.04.2022 12:00,9.4
03.05.2022 12:00,8.5
31.05.2022 12:00,8.5
06.07.2022 12:00,10.8
03.08.2022 12:00,11.3
06.09.2022 12:00,12.9
04.10.2022 12:00,14.4
08.11.2022 12:00,17.1
05.12.2022 12:00,18.4
11.01.2023 12:00,25.5
07.02.2023 12:00,3.3
07.03.2023 12:00,3.2
04.04.2023 12:00,13.3
03.05.2023 12:00,10.1
31.05.2023 12:00,9.5
04.07.2023 12:00,9.8
02.08.2023 12:00,11.0
03.10.2023 12:00,13.0
07.11.2023 12:00,17.9
05.12.2023 12:00,25.1
