date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
22.07.1997 12:00,1.5
27.08.1997 12:00,1.3
23.09.1997 12:00,1.2
21.10.1997 12:00,1.2
17.11.1997 12:00,1.2
16.12.1997 12:00,1.1
27.01.1998 12:00,2.0
23.02.1998 12:00,2.0
23.03.1998 12:00,1.9
21.04.1998 12:00,2.3
19.05.1998 12:00,1.4
16.06.1998 12:00,1.8
23.07.1998 12:00,1.6
24.08.1998 12:00,1.6
22.09.1998 12:00,1.3
27.10.1998 12:00,1.3
18.11.1998 12:00,1.4
15.12.1998 12:00,1.2
26.01.1999 12:00,2.0
24.02.1999 12:00,2.3
23.03.1999 12:00,2.8
27.04.1999 12:00,2.4
26.05.1999 12:00,2.1
23.06.1999 12:00,1.6
29.07.1999 12:00,1.6
24.08.1999 12:00,1.6
29.09.1999 12:00,1.4
19.10.1999 12:00,1.7
16.11.1999 12:00,1.5
14.12.1999 12:00,1.5
26.01.2000 12:00,2.2
22.02.2000 12:00,2.5
21.03.2000 12:00,2.5
19.04.2000 12:00,2.1
23.05.2000 12:00,2.4
20.06.2000 12:00,1.9
25.07.2000 12:00,2.0
22.08.2000 12:00,1.8
26.09.2000 12:00,1.8
24.10.2000 12:00,1.7
21.11.2000 12:00,1.6
19.12.2000 12:00,1.5
23.01.2001 12:00,1.8
20.02.2001 12:00,1.7
20.03.2001 12:00,2.0
17.04.2001 12:00,2.0
15.05.2001 12:00,2.0
20.06.2001 12:00,1.9
24.07.2001 12:00,1.7
06.09.2001 12:00,1.1
26.09.2001 12:00,1.2
23.10.2001 12:00,1.0
20.11.2001 12:00,0.9
18.12.2001 12:00,1.0
22.01.2002 12:00,1.7
19.02.2002 12:00,1.7
20.03.2002 12:00,1.4
16.04.2002 12:00,1.4
21.05.2002 12:00,1.5
25.06.2002 12:00,1.0
23.07.2002 12:00,0.8
20.08.2002 12:00,0.7
24.09.2002 12:00,0.4
22.10.2002 12:00,0.4
19.11.2002 12:00,0.3
17.12.2002 12:00,0.3
28.01.2003 12:00,0.9
17.02.2003 12:00,1.5
25.03.2003 12:00,1.9
22.04.2003 12:00,1.9
20.05.2003 12:00,1.7
17.06.2003 12:00,1.3
28.07.2003 12:00,1.3
26.08.2003 12:00,1.2
24.09.2003 12:00,1.1
20.10.2003 12:00,1.0
18.11.2003 12:00,1.0
16.12.2003 12:00,1.0
27.01.2004 12:00,1.9
24.02.2004 12:00,2.6
23.03.2004 12:00,1.5
20.04.2004 12:00,2.2
18.05.2004 12:00,2.1
15.06.2004 12:00,1.8
27.07.2004 12:00,1.6
24.08.2004 12:00,1.5
21.09.2004 12:00,1.3
19.10.2004 12:00,1.3
16.11.2004 12:00,1.3
14.12.2004 12:00,1.4
01.02.2005 12:00,2.2
01.03.2005 12:00,2.1
30.03.2005 12:00,0.8
27.04.2005 12:00,0.7
24.05.2005 12:00,0.7
21.06.2005 12:00,0.8
27.07.2005 12:00,0.7
24.08.2005 12:00,0.5
20.09.2005 12:00,0.5
18.10.2005 12:00,0.4
22.11.2005 12:00,0.4
13.12.2005 12:00,0.5
25.01.2006 12:00,1.1
21.02.2006 12:00,1.4
21.03.2006 12:00,2.2
25.04.2006 12:00,2.3
22.05.2006 12:00,1.9
20.06.2006 12:00,1.8
25.07.2006 12:00,1.9
22.08.2006 12:00,1.9
19.09.2006 12:00,1.6
24.10.2006 12:00,1.5
20.11.2006 12:00,1.5
19.12.2006 12:00,1.3
23.01.2007 12:00,1.6
26.02.2007 12:00,2.1
26.03.2007 12:00,2.7
23.04.2007 12:00,2.1
21.05.2007 12:00,1.8
18.06.2007 12:00,1.6
23.07.2007 12:00,1.4
20.08.2007 12:00,1.2
17.09.2007 12:00,1.0
15.10.2007 12:00,0.9
19.11.2007 12:00,1.1
18.12.2007 12:00,1.5
21.01.2008 12:00,1.2
18.02.2008 12:00,2.1
17.03.2008 12:00,2.1
14.04.2008 12:00,2.3
19.05.2008 12:00,1.6
16.06.2008 12:00,1.4
21.07.2008 12:00,1.9
18.08.2008 12:00,1.4
15.09.2008 12:00,1.2
20.10.2008 12:00,1.2
17.11.2008 12:00,1.2
15.12.2008 12:00,1.5
26.01.2009 12:00,1.7
23.02.2009 12:00,2.1
23.03.2009 12:00,2.8
20.04.2009 12:00,2.4
18.05.2009 12:00,2.8
15.06.2009 12:00,2.5
27.07.2009 12:00,2.5
17.08.2009 12:00,2.5
21.09.2009 12:00,2.3
19.10.2009 12:00,2.2
17.11.2009 12:00,2.2
14.12.2009 12:00,2.2
25.01.2010 12:00,2.1
22.02.2010 12:00,2.8
22.03.2010 12:00,3.0
19.04.2010 12:00,3.1
17.05.2010 12:00,2.7
21.06.2010 12:00,2.8
26.07.2010 12:00,2.8
23.08.2010 12:00,2.4
20.09.2010 12:00,2.4
18.10.2010 12:00,2.3
22.11.2010 12:00,2.3
20.12.2010 12:00,2.4
31.01.2011 12:00,3.2
28.02.2011 12:00,2.8
28.03.2011 12:00,3.7
26.04.2011 12:00,2.9
23.05.2011 12:00,2.7
20.06.2011 12:00,2.5
25.07.2011 12:00,2.4
22.08.2011 12:00,2.6
19.09.2011 12:00,2.3
17.10.2011 12:00,2.4
21.11.2011 12:00,2.4
19.12.2011 12:00,2.2
23.01.2012 12:00,2.6
27.02.2012 12:00,2.9
26.03.2012 12:00,2.9
23.04.2012 12:00,3.1
21.05.2012 12:00,2.8
18.06.2012 12:00,2.7
23.07.2012 12:00,2.5
20.08.2012 12:00,2.4
17.09.2012 12:00,2.3
22.10.2012 12:00,2.1
18.11.2012 12:00,2.1
17.12.2012 12:00,2.3
21.01.2013 12:00,2.5
18.02.2013 12:00,2.8
25.03.2013 12:00,3.2
22.04.2013 12:00,3.0
21.05.2013 12:00,3.0
17.06.2013 12:00,3.0
22.07.2013 12:00,2.7
19.08.2013 12:00,2.4
16.09.2013 12:00,2.6
21.10.2013 12:00,2.5
18.11.2013 12:00,2.3
16.12.2013 12:00,2.2
27.01.2014 12:00,2.7
25.02.2014 12:00,2.4
25.03.2014 12:00,2.4
22.04.2014 12:00,2.3
19.05.2014 12:00,2.2
16.06.2014 12:00,2.0
21.07.2014 12:00,1.8
25.08.2014 12:00,1.9
22.09.2014 12:00,1.8
20.10.2014 12:00,1.6
17.11.2014 12:00,1.7
15.12.2014 12:00,1.6
26.01.2015 12:00,2.1
23.02.2015 12:00,2.7
23.03.2015 12:00,2.9
27.04.2015 12:00,2.4
26.05.2015 12:00,2.6
22.06.2015 12:00,2.4
27.07.2015 12:00,2.1
24.08.2015 12:00,1.5
21.09.2015 12:00,2.3
19.10.2015 12:00,1.7
16.11.2015 12:00,1.7
14.12.2015 12:00,1.8
25.01.2016 12:00,2.1
23.02.2016 12:00,1.8
21.03.2016 12:00,2.1
18.04.2016 12:00,1.9
23.05.2016 12:00,2.2
20.06.2016 12:00,1.9
25.07.2016 12:00,1.9
22.08.2016 12:00,1.5
19.09.2016 12:00,1.3
17.10.2016 12:00,1.2
21.11.2016 12:00,1.2
19.12.2016 12:00,1.4
23.01.2017 12:00,2.3
20.02.2017 12:00,2.9
20.03.2017 12:00,2.0
24.04.2017 12:00,2.2
22.05.2017 12:00,2.0
19.06.2017 12:00,1.4
24.07.2017 12:00,1.0
21.08.2017 12:00,1.4
18.09.2017 12:00,1.4
24.10.2017 12:00,1.2
21.11.2017 12:00,1.4
18.12.2017 12:00,1.9
22.01.2018 12:00,1.9
19.02.2018 12:00,1.7
20.03.2018 12:00,2.0
23.04.2018 12:00,2.3
22.05.2018 12:00,2.3
18.06.2018 12:00,1.8
23.07.2018 12:00,2.6
20.08.2018 12:00,1.8
17.09.2018 12:00,1.8
15.10.2018 12:00,1.7
19.11.2018 12:00,1.8
17.12.2018 12:00,1.6
22.01.2019 12:00,2.5
19.02.2019 12:00,2.0
20.03.2019 12:00,2.6
16.04.2019 12:00,2.7
21.05.2019 12:00,2.4
17.06.2019 12:00,2.4
23.07.2019 12:00,2.2
27.08.2019 12:00,2.2
17.09.2019 12:00,2.1
15.10.2019 12:00,1.8
19.11.2019 12:00,1.8
17.12.2019 12:00,2.0
21.01.2020 12:00,2.2
18.02.2020 12:00,2.5
16.03.2020 12:00,2.5
07.04.2020 12:00,2.3
18.05.2020 12:00,2.2
23.06.2020 12:00,1.9
21.07.2020 12:00,1.9
18.08.2020 12:00,1.7
22.09.2020 12:00,1.5
20.10.2020 12:00,1.6
17.11.2020 12:00,1.5
15.12.2020 12:00,1.6
12.01.2021 12:00,1.8
02.02.2021 12:00,1.9
09.03.2021 12:00,2.3
14.04.2021 12:00,2.0
04.05.2021 12:00,1.8
08.06.2021 12:00,1.7
06.07.2021 12:00,1.8
03.08.2021 12:00,0.2
31.08.2021 12:00,1.6
05.10.2021 12:00,1.5
09.11.2021 12:00,1.2
30.11.2021 12:00,1.3
11.01.2022 12:00,1.6
08.02.2022 12:00,2.4
08.03.2022 12:00,2.4
05.04.2022 12:00,2.3
03.05.2022 12:00,1.9
31.05.2022 12:00,1.9
06.07.2022 12:00,1.8
03.08.2022 12:00,1.8
06.09.2022 12:00,1.6
04.10.2022 12:00,1.5
08.11.2022 12:00,1.3
05.12.2022 12:00,1.4
11.01.2023 12:00,1.6
07.02.2023 12:00,1.7
07.03.2023 12:00,1.8
04.04.2023 12:00,1.8
03.05.2023 12:00,1.9
31.05.2023 12:00,1.6
04.07.2023 12:00,1.9
02.08.2023 12:00,1.7
03.10.2023 12:00,1.3
07.11.2023 12:00,1.3
05.12.2023 12:00,1.5
